generation,N_shifts,logPrior,logLik,eventRate,acceptRate
94000,6,-13.8235,-204.78,3.22599,0.393
95000,7,-12.1889,-196.773,2.84255,0.385
96000,3,3.69395,-178.092,0.70461,0.3945
97000,3,-0.396777,-167.008,2.38156,0.419
98000,5,-3.38111,-179.844,3.00868,0.378
99000,4,-1.10841,-177.406,2.48407,0.375
100000,3,-0.508024,-178.6,2.60822,0.389
101000,6,3.0831,-194.227,3.41759,0.433
102000,3,1.4319,-175.935,1.503,0.372
103000,8,-14.6511,-208.584,7.10263,0.408375
104000,7,-21.2407,-197.067,5.10507,0.39
105000,4,-22.8129,-186.36,3.20769,0.383206
106000,4,-11.8186,-202.867,1.67635,0.3835
107000,3,-18.2289,-197.27,2.18004,0.3685
108000,3,-16.5661,-213.467,2.13451,0.364
109000,4,-19.7165,-198.286,4.9653,0.419
110000,5,2.10061,-188.36,2.38029,0.411062
111000,6,5.29123,-176.666,2.36515,0.417
112000,5,2.8511,-178.588,1.26234,0.387
113000,5,1.1244,-184.911,3.17647,0.461
114000,6,-1.17507,-172.307,2.83504,0.401
115000,4,-16.1652,-189.762,1.01234,0.394667
116000,7,2.81927,-180.741,6.94495,0.415714
117000,7,3.38822,-180.764,2.46352,0.407
118000,4,2.15249,-183.193,3.95821,0.417
119000,5,3.67563,-178.815,1.54879,0.426
120000,6,-5.34972,-189.245,4.54205,0.412
121000,5,0.521224,-180.485,1.77549,0.413
122000,5,1.51298,-176.91,3.39777,0.409
123000,6,-3.54892,-166.455,3.72706,0.408
124000,6,-8.17522,-198.939,2.23002,0.417167
125000,8,-2.1912,-181.12,3.91426,0.4365
126000,4,2.15904,-184.568,1.53699,0.407182
127000,5,2.31271,-175.647,1.83793,0.399
128000,6,-0.780352,-169.273,5.27488,0.39
129000,6,1.33183,-174.495,3.37651,0.363
130000,7,-5.77626,-205.589,3.94945,0.4095
131000,8,-7.06323,-190.588,11.0757,0.4115
132000,4,-2.24082,-186.075,2.74181,0.406
133000,4,-0.64099,-183.65,1.68732,0.404
134000,4,5.18373,-171.559,0.724089,0.399
135000,5,1.67011,-166.049,2.71254,0.387
136000,3,2.53199,-176.523,1.20343,0.385
137000,4,2.55383,-180.382,1.67714,0.401
138000,7,-0.437955,-175.75,3.77342,0.397667
139000,5,-0.401057,-195.181,1.64982,0.437167
140000,9,5.66278,-177.375,6.53757,0.448
141000,4,4.89397,-180.152,1.44428,0.416
142000,4,4.49601,-189.568,2.11684,0.421
143000,5,0.586192,-166.815,2.81139,0.392
144000,4,1.6723,-174.792,2.32874,0.401
145000,6,3.13201,-183.75,5.0885,0.39175
146000,4,3.9686,-174.504,2.21797,0.4095
147000,5,1.13763,-179.005,4.01673,0.3935
148000,4,-0.15874,-179.549,1.08453,0.398
149000,5,0.800667,-172.689,4.61993,0.356
150000,3,1.29096,-169.609,1.52392,0.392
151000,6,6.06692,-178.131,2.69211,0.397
152000,7,4.51063,-178.829,4.84853,0.434
153000,3,0.921479,-170.572,2.92782,0.433
154000,3,2.26234,-170.133,1.37667,0.449
155000,5,1.27917,-168.26,2.82071,0.395625
156000,4,1.20928,-179.171,3.01871,0.387
157000,4,1.95215,-156.714,2.10916,0.37
158000,5,2.17608,-167.967,3.97111,0.373
159000,5,3.59056,-175.647,2.1962,0.39
160000,4,0.369158,-165.932,1.44858,0.376
161000,5,4.35339,-173.339,1.87286,0.407
162000,3,1.44566,-178.778,2.55628,0.39975
163000,6,5.07726,-151.15,2.30393,0.4145
164000,6,5.57224,-170.305,1.38891,0.353
165000,7,2.55621,-169.408,3.69348,0.374
166000,4,-0.416859,-171.049,1.69224,0.3825
167000,3,-1.98063,-165.341,3.17337,0.381118
168000,6,-3.79314,-180.557,2.46284,0.403
169000,4,-2.60403,-168.887,2.59945,0.39
170000,4,3.89586,-161.891,0.87028,0.3906
171000,3,0.186538,-165.104,3.02921,0.357
172000,3,-11.241,-196.528,1.37871,0.395119
173000,3,-0.609942,-184.485,1.61451,0.3805
174000,4,2.133,-168.999,1.85134,0.364333
175000,4,0.433855,-180.587,2.765,0.406
176000,3,0.578601,-192.454,1.21489,0.39
177000,7,7.83626,-169.676,3.17294,0.402273
178000,5,4.02608,-171.818,2.929,0.402
179000,5,2.83035,-161.401,3.16975,0.374
180000,3,4.05547,-161.218,0.672809,0.366
181000,4,4.52848,-176.508,1.76751,0.371
182000,3,2.86308,-180.768,2.45972,0.384
183000,6,-2.96636,-179.75,2.42426,0.3993
184000,3,3.2626,-164.056,1.77399,0.4055
185000,3,2.4256,-176.388,2.80966,0.385
186000,5,2.90698,-190.681,2.83613,0.412
187000,6,-4.19821,-165.853,3.40412,0.408455
188000,6,-1.66467,-162.769,6.82751,0.373
189000,3,0.582045,-167.781,1.89556,0.357
190000,5,3.02703,-162.158,3.41314,0.351
191000,3,2.81861,-166.972,1.38513,0.4102
192000,4,3.62344,-178.048,2.07749,0.392
193000,3,3.11543,-164.248,1.04353,0.373
194000,4,4.49403,-164.705,2.64792,0.386
195000,3,4.45525,-173.059,0.607918,0.3792
196000,5,0.0794725,-177.829,4.16279,0.371
197000,3,-0.420706,-175.438,1.44784,0.37
198000,4,2.42908,-167.458,0.6189,0.363
199000,5,-0.885298,-176.778,2.69307,0.39
200000,4,4.27897,-161.183,1.46102,0.388167
201000,6,2.20391,-162.125,3.72543,0.3785
202000,5,0.932775,-163.365,4.20663,0.378
203000,7,2.96323,-163.587,2.18096,0.376
204000,7,3.29165,-172.945,3.3322,0.39
205000,5,1.19609,-181.466,3.57546,0.393
206000,3,1.97827,-177.052,2.33987,0.388667
207000,6,3.57781,-187.808,5.21308,0.416
208000,5,4.99117,-168.314,1.66869,0.385333
209000,4,3.85071,-168.416,1.64733,0.376
210000,4,4.47913,-186.526,1.55522,0.397
211000,4,-0.859811,-183.292,3.35865,0.438
212000,4,0.818812,-188.045,2.3331,0.420333
213000,7,-5.39269,-202.724,2.57102,0.411927
214000,4,0.21524,-200.69,1.41855,0.413333
215000,5,0.86417,-182.238,4.05817,0.388
216000,5,4.79449,-192.744,2.45301,0.445
217000,3,2.32002,-194.793,0.950324,0.463
218000,4,6.01258,-164.962,1.33933,0.393667
219000,4,5.5556,-166.718,1.61114,0.393
220000,5,3.95946,-187.331,2.10526,0.415
221000,4,4.38798,-190.108,1.31613,0.394
222000,3,4.95159,-168.149,1.51359,0.398333
223000,5,2.95224,-161.498,3.15035,0.355
224000,7,9.38816,-184.923,2.28851,0.408
225000,6,7.34817,-162.867,2.57009,0.38
226000,4,3.82993,-173.576,2.01184,0.368
227000,9,5.22296,-183.19,4.13699,0.43
228000,3,5.40179,-181.972,1.13013,0.419
229000,5,-20.0264,-189.855,4.90735,0.402187
230000,3,0.80127,-187.038,0.659741,0.408222
231000,5,-5.09717,-177.364,5.79694,0.409
232000,3,-14.6529,-189.688,1.05744,0.384667
233000,4,2.48035,-168.087,3.62054,0.3944
234000,4,5.30031,-167.947,2.22974,0.364
235000,7,4.76222,-167.979,6.03259,0.378
236000,4,2.64997,-178.977,1.63599,0.3646
237000,4,2.84227,-179.22,2.42639,0.359
238000,4,-12.4366,-193.89,5.02553,0.391167
239000,5,2.10872,-181.734,1.92804,0.41
240000,4,-0.778134,-173.305,3.83817,0.387
241000,6,6.49292,-167.431,1.48968,0.394333
242000,6,-0.620968,-175.796,4.94976,0.407
243000,7,8.3897,-150.632,4.11177,0.397
244000,6,5.55885,-147.421,3.49458,0.374
245000,10,2.99407,-176.172,4.16078,0.403429
246000,12,-0.0154551,-187.973,7.50529,0.412
247000,8,-0.0151205,-184.474,5.82815,0.398
248000,4,2.81885,-170.837,2.2787,0.406829
249000,3,4.51204,-158.672,0.919705,0.398
250000,4,1.75122,-173.447,3.80966,0.371
251000,5,2.61446,-187.508,2.70042,0.397
252000,6,-0.174663,-187.343,2.9921,0.418
253000,3,1.5963,-175.957,1.85083,0.408
254000,3,1.94256,-171.188,1.16262,0.391
255000,4,6.90556,-173.587,1.26377,0.417455
256000,9,8.1148,-176.08,5.70258,0.412
257000,7,4.88132,-184.978,3.55079,0.387333
258000,7,-0.893703,-170.906,6.74034,0.391889
259000,4,-1.16406,-171.307,1.65251,0.391
260000,4,-2.17388,-177.987,2.11374,0.358
261000,3,-1.43762,-185.299,2.08275,0.404
262000,3,5.70741,-169.18,0.525778,0.382
263000,6,3.80613,-170.582,1.89641,0.399
264000,3,-0.675671,-181.019,3.73057,0.416235
265000,4,2.11496,-171.554,0.704643,0.389
266000,5,2.28341,-180.512,2.49245,0.4066
267000,3,5.43349,-165.862,0.987179,0.3894
268000,5,0.249396,-185.637,1.77762,0.390667
269000,3,-7.0951,-191.603,2.97587,0.4
270000,3,-0.157534,-197.133,2.42886,0.44
271000,4,-0.0321617,-189.148,2.66981,0.411
272000,4,-4.22658,-203.18,6.53731,0.452
273000,3,3.32074,-177.485,3.72454,0.396167
274000,5,4.44442,-161.408,2.57109,0.397
275000,5,6.25513,-178.347,0.950832,0.401
276000,5,5.52645,-182.9,3.21523,0.406
277000,6,2.37739,-189.343,4.36456,0.389364
278000,4,1.31221,-183.376,2.27885,0.396
279000,4,3.3009,-179.697,2.88451,0.390333
280000,5,6.22886,-186.393,2.1022,0.392
281000,6,-0.341106,-156.842,3.00302,0.389625
282000,5,1.78736,-181.94,2.40678,0.418
283000,3,3.72065,-178.378,2.63425,0.419667
284000,3,4.41768,-167.286,1.9241,0.366
285000,4,0.649133,-158.976,2.11647,0.394
286000,4,0.214731,-160.461,3.04616,0.395
287000,5,0.375206,-176.482,3.36485,0.412
288000,6,3.41636,-169.785,1.46091,0.4027
289000,5,6.60024,-166.249,1.2833,0.34
290000,5,0.433942,-182.595,4.66155,0.41275
291000,5,-0.116511,-171.828,1.51207,0.378
292000,6,2.28892,-169.918,2.87701,0.404
293000,8,2.50341,-175.016,3.50167,0.392
294000,8,0.0205514,-166.101,4.12501,0.401
295000,5,6.37714,-161.811,3.49853,0.404545
296000,4,5.40189,-169.352,2.09527,0.34
297000,5,7.29765,-159.891,1.16929,0.371
298000,3,2.22797,-170.092,1.62408,0.364
299000,7,4.81211,-164.606,5.18065,0.395
300000,4,4.57148,-157.877,0.928016,0.403
301000,3,2.21661,-160.984,3.69794,0.362
302000,5,-7.48852,-166.035,8.33506,0.381375
303000,7,1.82975,-157.928,4.43447,0.402187
304000,10,2.07765,-156.372,4.53407,0.381
305000,8,6.27909,-167.838,1.99026,0.392
306000,7,-0.154972,-166.539,5.10095,0.392
307000,3,2.96203,-174.98,1.93829,0.388333
308000,3,2.93326,-187.424,1.82936,0.438
309000,5,5.16715,-177.151,2.45621,0.402
310000,5,2.37004,-170.033,1.70307,0.415
311000,4,4.46888,-182.776,0.834,0.389
312000,4,2.88461,-168.603,2.56301,0.387
313000,4,0.746397,-186.205,3.73201,0.425
314000,3,4.40795,-168.885,0.776803,0.409
315000,4,5.37131,-166.981,2.37827,0.393
316000,5,6.21422,-166.725,1.70331,0.4109
317000,7,-2.08703,-182.677,4.75527,0.409933
318000,6,-1.75558,-175.643,2.40889,0.398
319000,4,-0.733912,-181.047,0.930009,0.372
320000,4,-0.646632,-174.045,0.831812,0.423
321000,6,5.94511,-160.739,1.84925,0.4072
322000,7,6.01058,-153.696,3.47876,0.412
323000,4,5.16116,-166.629,0.844094,0.398625
324000,4,1.34327,-176.515,1.81385,0.398
325000,4,0.487539,-185.429,2.10415,0.4296
326000,3,2.91617,-183.92,0.852305,0.4085
327000,5,5.2528,-174.38,1.61502,0.394
328000,6,6.84631,-163.672,1.65723,0.345
329000,4,-1.52036,-163.044,1.99684,0.381
330000,4,2.6326,-184.333,2.261,0.409707
331000,3,2.83236,-172.437,2.16395,0.4085
332000,3,4.04221,-168.432,1.11115,0.37
333000,4,1.64073,-186.078,3.59663,0.425
334000,5,2.63127,-186.659,3.34523,0.406
335000,6,7.01364,-173.406,1.46504,0.416
336000,7,4.66967,-193.129,3.47063,0.410667
337000,5,-3.02712,-182.863,6.16677,0.435083
338000,5,-4.85294,-191.013,3.23243,0.458
339000,6,1.5781,-145.54,3.90295,0.378529
340000,7,5.3322,-151.802,5.50039,0.397
341000,7,4.5658,-152.047,5.68038,0.394
342000,6,4.75697,-150.059,3.67239,0.375
343000,8,2.15562,-138.625,5.70612,0.382
344000,7,5.83797,-137.716,3.56783,0.333
345000,3,0.592035,-194.157,2.80368,0.440778
346000,3,1.92378,-190.392,1.26445,0.435
347000,4,-0.643561,-176.113,1.17034,0.396
348000,5,2.9911,-185.128,2.87865,0.384
349000,6,1.02613,-192.099,5.57841,0.41
350000,6,6.40703,-149.391,2.45914,0.380667
351000,5,6.16234,-186.638,1.98512,0.421385
352000,7,0.674924,-182.99,1.62277,0.421333
353000,8,2.86293,-196.306,4.01486,0.447
354000,4,2.96142,-176.529,0.902834,0.426667
355000,5,3.41189,-191.346,1.48096,0.417
356000,3,3.72427,-186.777,1.60257,0.421
357000,4,3.44514,-169.761,1.59442,0.421
358000,3,2.67386,-189.794,3.07815,0.409
359000,4,2.33409,-178.007,5.45408,0.415
360000,6,5.60325,-181.153,2.95468,0.4292
361000,3,1.5277,-175.807,2.11789,0.395
362000,5,3.94884,-146.493,1.67903,0.397917
363000,4,-3.21238,-199.116,1.4303,0.4173
364000,5,1.26755,-190.128,1.20643,0.417333
365000,5,3.286,-175.784,3.68227,0.414
366000,6,3.96999,-152.252,4.28436,0.408
367000,5,4.26875,-185.473,3.15313,0.421286
368000,4,-1.05587,-186.436,2.6167,0.433
369000,5,-0.810678,-204.243,6.01028,0.45
370000,5,2.53601,-192.646,2.43736,0.445
371000,3,0.114882,-174.189,2.1933,0.408
372000,5,-0.706878,-169.613,4.49529,0.376
373000,3,1.48854,-180.769,2.2483,0.425222
374000,4,0.660478,-181.301,4.68433,0.423143
375000,5,1.52885,-189.405,2.76757,0.385333
376000,4,0.526037,-181.795,1.99691,0.414
377000,4,1.28657,-183.373,2.09594,0.425
378000,3,1.75129,-187.789,1.37867,0.422
379000,6,0.519418,-186.541,2.63741,0.448
380000,3,3.08317,-165.765,2.42736,0.406857
381000,3,5.29651,-162.889,0.899115,0.366
382000,3,4.61126,-170.607,1.70393,0.365
383000,3,5.37523,-162.911,0.897391,0.35
384000,5,3.45288,-173.496,4.18002,0.4055
385000,7,5.47674,-161,2.71924,0.425
386000,5,1.54549,-169.97,2.49044,0.387667
387000,5,3.73551,-158.498,2.97431,0.377
388000,8,0.509748,-158.069,4.60038,0.396
389000,6,3.40992,-169.589,3.00489,0.40275
390000,4,-0.06744,-163.961,3.34894,0.401
391000,6,8.23386,-181.926,1.87363,0.430706
392000,4,5.69722,-171.246,1.0479,0.3895
393000,4,3.1743,-182.867,1.46682,0.429
394000,4,1.78907,-179.237,2.77081,0.399
395000,4,1.79729,-172.344,4.06147,0.414
396000,4,1.27314,-172,4.13266,0.411294
397000,5,4.9641,-173.878,3.32275,0.4066
398000,3,4.49982,-174.806,1.49666,0.391
399000,7,6.03975,-169.304,3.70623,0.406
400000,5,4.03154,-177.954,3.04436,0.422
401000,4,2.13606,-165.403,1.54926,0.408
402000,4,-0.346147,-162.11,2.68255,0.39
403000,3,5.2305,-173.753,1.29476,0.43025
404000,3,-4.42998,-167.359,5.39058,0.42025
405000,4,2.60352,-181.85,1.44591,0.406333
406000,4,2.16921,-169.215,3.25342,0.3795
407000,5,4.37947,-166.991,3.47102,0.42825
408000,4,6.18124,-183.29,1.74307,0.392
409000,6,5.30389,-164.836,3.55439,0.370333
410000,7,2.36814,-159.249,4.9258,0.40925
411000,9,7.28622,-146.8,5.22028,0.416
412000,8,5.36082,-155.563,5.24565,0.375
413000,5,3.76926,-163.021,3.34886,0.382
414000,5,6.27228,-165.861,1.13351,0.383
415000,9,7.44749,-168.04,4.31981,0.42
416000,3,4.5987,-170.472,1.34162,0.42025
417000,3,5.8925,-181.715,0.733116,0.392
418000,5,5.42381,-172.609,3.41027,0.419077
419000,3,2.17789,-180.303,1.85068,0.397
420000,3,1.79549,-185.345,2.46019,0.431
421000,3,4.33671,-177.514,2.05332,0.415
422000,7,-2.15215,-162.496,4.86603,0.390077
423000,8,2.41272,-148.276,4.09294,0.381375
424000,7,0.701685,-146.925,3.63845,0.377
425000,11,3.61236,-157.014,6.93646,0.396
426000,5,2.75105,-187.176,4.21803,0.418556
427000,7,5.06961,-175.257,2.68449,0.459
428000,7,2.96674,-178.074,3.75932,0.394
429000,6,7.18703,-172.986,1.52688,0.401
430000,4,5.10677,-193.533,2.1288,0.409889
431000,3,3.52316,-184.782,2.46745,0.442
432000,4,1.54699,-186.081,1.72227,0.4011
433000,4,-1.6353,-180.34,4.9629,0.451
434000,3,5.78796,-181.084,1.39871,0.445333
435000,4,4.56104,-178.181,2.84572,0.435
436000,6,5.80119,-182.039,1.49272,0.417
437000,3,1.87015,-174.569,5.29234,0.406
438000,5,2.74475,-184.608,4.84525,0.406
439000,6,4.73387,-165.367,2.20735,0.4095
440000,8,2.76395,-155.006,5.68136,0.381
441000,4,3.89607,-175.271,0.670309,0.391
442000,5,1.52943,-172.207,3.67153,0.426
443000,6,1.08457,-170.14,5.29105,0.37
444000,6,1.71322,-167.417,5.50924,0.407
445000,4,-0.299917,-169.597,4.13439,0.391
446000,9,4.13926,-168.963,6.54515,0.38
447000,7,4.47751,-160.125,2.92957,0.384
448000,5,3.71657,-151.66,2.98244,0.403957
449000,4,0.218929,-156.058,3.02519,0.396
450000,3,0.156725,-171.262,0.69848,0.400238
451000,4,-1.95515,-174.028,3.09327,0.4065
452000,4,5.95589,-183.307,2.24919,0.407143
453000,3,2.97334,-162.536,1.42626,0.390833
454000,6,1.89326,-174.559,2.99416,0.38725
455000,4,-2.18238,-175.3,4.29055,0.389
456000,5,1.51816,-167.382,2.96696,0.389
457000,5,2.85677,-174.171,2.86505,0.3785
458000,5,0.980937,-177.386,4.71707,0.413
459000,7,8.38805,-167.335,3.1689,0.420286
460000,7,3.92832,-156.166,3.9461,0.379
461000,4,5.7404,-168.36,2.02297,0.367
462000,6,5.44556,-173.428,3.85759,0.4
463000,6,5.56893,-169.426,1.75763,0.381
464000,4,2.86815,-165.851,3.16605,0.397231
465000,8,4.67279,-156.882,5.16787,0.364
466000,6,2.27078,-166.863,6.94224,0.425
467000,5,4.21037,-160.634,4.06249,0.394
468000,5,6.48461,-158.975,2.02738,0.3805
469000,5,0.0525422,-160.594,7.15254,0.33
470000,4,1.69345,-164.65,3.40317,0.369571
471000,3,4.16665,-170.887,1.64517,0.389308
472000,6,7.1865,-157.008,2.98296,0.374333
473000,5,7.62997,-165.634,1.67467,0.364
474000,5,6.91143,-170.498,2.25727,0.374
475000,4,6.13014,-188.022,1.36515,0.416
476000,6,2.89286,-174.763,6.25622,0.422
477000,5,8.07899,-175.314,1.78954,0.403
478000,4,4.23847,-177.11,2.95321,0.387
479000,4,3.83923,-172.67,4.34326,0.38
480000,4,4.12725,-157.105,2.74405,0.388846
481000,5,3.26805,-157.692,4.50206,0.375
482000,4,6.28114,-162.034,1.91514,0.386
483000,3,3.67659,-187.813,2.46237,0.377
484000,3,-0.521137,-179.732,2.61915,0.393692
485000,3,3.56518,-175.132,0.739502,0.39
486000,3,5.38553,-174.833,1.15247,0.407333
487000,4,4.2855,-180.132,1.6916,0.428
488000,3,4.97375,-183.03,0.719145,0.414
489000,6,5.15969,-181.652,3.07414,0.437
490000,3,3.93553,-184.641,2.0803,0.431
491000,3,5.00932,-172.202,2.07359,0.39
492000,4,6.70205,-171.49,1.66929,0.385
493000,4,5.78264,-179.151,2.5846,0.417
494000,5,6.96053,-169.708,2.97699,0.394
495000,3,4.994,-178.212,1.85301,0.4001
496000,5,2.02301,-162.609,4.19721,0.4264
497000,7,9.1315,-177.335,2.44718,0.41563
498000,5,2.77409,-187.007,4.05087,0.426
499000,5,3.42447,-186.094,3.33206,0.44
500000,5,2.91473,-195.571,3.33194,0.4378
501000,6,5.30767,-193.893,1.99098,0.469
502000,6,5.46247,-182.623,3.59996,0.413875
503000,5,5.18885,-171.177,4.08489,0.432
504000,4,4.67733,-169.555,2.4876,0.406
505000,5,3.95503,-175.514,3.05486,0.401
506000,5,3.34239,-171.915,4.39624,0.4394
507000,7,8.47959,-158.417,3.47256,0.379
508000,4,3.80574,-157.991,2.4994,0.395
509000,4,2.80277,-152.648,2.99831,0.379
510000,7,5.08995,-155.299,2.85464,0.385
511000,3,1.89521,-162.732,2.66091,0.4093
512000,3,3.35045,-169.271,1.61983,0.361
513000,6,-0.101442,-175.539,1.96536,0.40275
514000,5,-0.0949091,-174.262,3.21588,0.3665
515000,5,4.73434,-180.463,2.80503,0.422
516000,10,-3.49025,-158.002,7.50198,0.382167
517000,12,1.61472,-168.911,3.99432,0.347
518000,11,4.6797,-162.745,3.37033,0.384
519000,10,0.893494,-161.185,3.8032,0.382
520000,9,4.51302,-151.906,2.87846,0.376
521000,9,4.91118,-151.757,3.80096,0.399
522000,6,2.40779,-193.498,4.8949,0.393111
523000,3,4.50038,-158.426,1.70667,0.382125
524000,4,3.85288,-184.198,3.09283,0.385
525000,6,-0.141433,-183.471,3.61194,0.4145
526000,8,0.744765,-177.115,3.81415,0.476
527000,3,2.78164,-155.913,2.39737,0.415
528000,4,3.88845,-178.907,1.45482,0.425034
529000,5,3.14768,-172.915,2.38033,0.4
530000,5,3.46906,-180.785,1.6984,0.453
531000,4,5.18767,-173.995,1.20224,0.421
532000,4,5.50454,-163.703,1.50205,0.4186
533000,7,3.77456,-162.632,5.10101,0.407429
534000,7,1.50985,-168.032,3.70918,0.391429
535000,3,6.33312,-161.299,0.406025,0.393
536000,3,3.76348,-165.687,1.37493,0.409
537000,5,-1.31384,-173.7,6.55738,0.374
538000,6,2.31533,-173.585,1.86529,0.386
539000,5,1.52598,-173.345,2.56308,0.421
540000,5,3.36197,-168.937,2.67631,0.399
541000,5,5.47327,-154.814,1.97995,0.358
542000,5,3.34343,-167.163,3.38845,0.355
543000,8,-0.576975,-177.401,3.4128,0.38125
544000,4,1.73411,-180.321,3.29097,0.387
545000,4,0.354834,-185.944,2.29468,0.424
546000,5,2.51464,-167.294,3.59792,0.388
547000,4,6.01183,-154.461,0.693984,0.347
548000,4,5.24054,-160.345,1.09006,0.346
549000,5,3.25326,-151.896,4.896,0.37
550000,4,5.27303,-155.089,1.12477,0.347
551000,5,5.52253,-158.087,1.24213,0.372
552000,7,7.14668,-154.54,1.85777,0.388
553000,5,3.38674,-157.499,5.50434,0.391
554000,6,5.502,-165.838,2.55231,0.412095
555000,5,5.51912,-172.209,3.14012,0.382462
556000,6,0.651446,-155.253,4.00559,0.376
557000,7,4.69424,-180.185,2.38489,0.409
558000,3,5.54402,-168.284,0.94947,0.38
559000,5,0.886977,-166.264,4.61909,0.443
560000,4,1.85366,-181.756,1.53945,0.419476
561000,3,2.87657,-178.717,3.52574,0.3975
562000,4,5.93282,-175.548,1.77443,0.383
563000,7,6.88527,-176.822,3.59971,0.384
564000,3,4.90407,-169.099,1.38302,0.408
565000,3,4.75714,-161.211,1.56379,0.361
566000,4,0.720121,-161.176,4.60026,0.3506
