generation,N_shifts,logPrior,logLik,eventRate,acceptRate
230000,3,1.58846,40.2576,0.633641,0.508
231000,3,-2.06287,41.0024,3.38086,0.525
232000,4,5.49601,51.2552,1.28228,0.403667
233000,3,3.26078,73.3508,1.70738,0.37
234000,3,5.23732,69.3704,0.875645,0.363
235000,4,3.93344,64.2573,3.81892,0.384
236000,4,1.60254,31.7368,4.18998,0.5026
237000,3,1.23553,38.2129,3.17458,0.505
238000,5,4.1642,22.2664,3.24243,0.5255
239000,3,4.213,22.8647,1.6403,0.516
240000,3,4.90271,48.3604,1.32099,0.4094
241000,6,3.84322,61.95,4.59698,0.4396
242000,4,4.19456,46.9466,3.23978,0.5022
243000,3,4.01201,34.6395,1.75493,0.512
244000,6,2.73256,57.5816,6.7163,0.444333
245000,7,6.69896,58.2736,3.54321,0.45
246000,7,9.13042,55.0355,2.10007,0.421
247000,6,8.76285,46.7265,2.1629,0.461
248000,3,4.56742,48.072,1.80056,0.41875
249000,2,3.77022,36.3788,0.791884,0.392
250000,6,7.50203,62.5877,2.74021,0.451667
251000,2,1.93993,23.9607,1.2679,0.495125
252000,2,0.855984,26.7849,1.35935,0.489
253000,3,2.683,51.8621,2.9335,0.42625
254000,2,3.65854,44.3989,0.760539,0.411
255000,3,1.1637,33.6343,2.52093,0.508333
256000,6,8.27831,58.3778,2.84656,0.428333
257000,7,10.2575,52.9824,2.34574,0.422
258000,2,0.25736,25.2754,1.45719,0.514333
259000,2,3.30249,48.5529,0.659344,0.4374
260000,2,0.630055,45.9222,2.35682,0.454
261000,2,0.945497,43.0703,2.79061,0.431
262000,2,2.49814,46.7709,1.53162,0.468
263000,4,3.45391,32.5233,2.10616,0.468
264000,3,2.713,46.8357,2.61029,0.481
265000,6,3.32462,55.8002,3.01958,0.448375
266000,4,6.68114,26.3687,1.18352,0.532333
267000,5,3.98286,28.18,3.75361,0.506
268000,4,4.1992,25.9265,2.58023,0.549
269000,2,1.5626,20.26,1.35088,0.522091
270000,3,2.69314,51.2109,1.49457,0.415333
271000,3,0.261851,56.9411,2.09749,0.396
272000,4,1.33212,54.0792,3.59666,0.393
273000,3,2.82099,61.8606,1.216,0.4
274000,3,1.6958,55.7321,2.4565,0.42
275000,3,2.67255,49.3024,1.69427,0.441
276000,3,3.22456,49.6777,1.26955,0.43
277000,7,5.45648,51.4494,3.7269,0.444333
278000,6,6.4568,55.6876,1.65864,0.451
279000,7,5.30226,62.1049,5.52915,0.431
280000,7,4.62513,68.0141,6.04977,0.412
281000,9,7.70193,65.1547,6.06196,0.431
282000,8,7.89643,68.5622,4.54379,0.447
283000,3,2.19523,29.6937,2.87373,0.521067
284000,2,1.6106,37.4923,1.75607,0.5044
285000,2,2.44183,33.0422,1.19753,0.481
286000,2,2.37973,40.5176,1.40364,0.52
287000,2,1.17041,37.981,2.92544,0.501
288000,7,9.1875,65.773,3.31741,0.418333
289000,3,4.65502,50.941,1.05647,0.41
290000,5,5.11521,52.9478,3.61435,0.411
291000,3,2.59222,31.0035,1.44785,0.52475
292000,2,3.32485,43.8054,1.29164,0.487
293000,2,3.21666,44.07,1.42015,0.449
294000,2,4.07507,59.7163,0.575215,0.466
295000,6,7.11048,56.4835,4.2244,0.433429
296000,6,7.59513,53.2102,3.44872,0.428
297000,6,8.32521,49.0372,2.88217,0.428
298000,3,4.69437,66.06,1.29795,0.412375
299000,3,0.90436,56.6098,2.08363,0.41
300000,3,1.88394,68.7768,1.85252,0.39
301000,2,1.29748,59.2409,2.04664,0.455
302000,2,1.44927,59.8433,1.87146,0.421
303000,2,2.06553,55.0385,1.24062,0.429
304000,7,3.32733,29.7255,3.98962,0.521048
305000,8,5.61976,18.8479,5.60209,0.508
306000,4,4.2253,65.6441,1.81471,0.379167
307000,4,3.02984,29.1144,4.45584,0.5145
308000,2,2.59382,50.8239,2.05618,0.465
309000,2,4.27471,51.3151,0.525902,0.434
310000,3,5.28892,58.367,0.8954,0.463
311000,3,1.17718,72.3348,3.82705,0.3912
312000,3,3.80794,66.3298,1.23813,0.39
313000,4,5.64697,37.5093,1.80803,0.5165
314000,3,2.07978,67.6293,3.09203,0.42775
315000,3,2.78259,73.8273,2.34022,0.407
316000,3,3.40715,70.0571,1.76641,0.405
317000,3,3.98346,62.8187,1.69086,0.4056
318000,3,-0.0542555,63.5242,2.46756,0.39
319000,4,1.80969,73.1683,1.31721,0.333
320000,3,1.05945,65.8245,1.21665,0.388
321000,3,0.576321,63.0612,1.61551,0.387
322000,2,0.452909,57.4049,0.501189,0.427
323000,2,2.0258,55.9994,1.65702,0.405
324000,2,2.24153,53.9252,1.40475,0.446
325000,2,0.32562,53.14,3.16066,0.46
326000,6,7.93463,63.2136,2.88606,0.439
327000,7,5.62478,58.5609,5.60808,0.425
328000,7,8.54223,63.1335,4.90262,0.425
329000,6,6.21169,65.6568,5.1972,0.424
330000,7,9.06229,70.5929,1.92737,0.4
331000,7,9.48833,74.1108,3.34796,0.413
332000,3,1.51608,25.4217,2.53604,0.517368
333000,2,1.12023,60.5833,3.40227,0.43725
334000,2,1.83464,64.3653,3.10874,0.427
335000,2,4.22927,55.4478,1.04501,0.432
336000,2,2.31455,59.3232,2.9758,0.415
337000,4,1.4533,49.6699,2.89781,0.40175
338000,4,0.774953,76.935,0.867517,0.415
339000,2,0.476121,58.3403,1.99201,0.431333
340000,3,3.32426,79.8876,1.48346,0.3795
341000,2,-0.881015,67.2775,0.799179,0.4145
342000,2,1.21388,59.8535,0.930693,0.41
343000,8,4.58955,59.2265,7.1487,0.416917
344000,3,3.78945,73.8203,1.86819,0.4325
345000,3,1.9665,77.2909,3.68773,0.391
346000,3,4.89538,71.696,0.914449,0.37
347000,6,5.46087,80.9801,2.83991,0.356571
348000,4,4.4689,76.2934,1.90381,0.341
349000,4,3.94251,81.8826,2.40456,0.333
350000,5,3.69191,70.6578,3.39639,0.356
351000,5,6.59347,39.6639,1.3212,0.522789
352000,2,1.84795,58.7504,2.00377,0.391167
353000,6,7.36521,76.9121,4.64118,0.3975
354000,3,3.70592,81.1612,1.51532,0.3855
355000,3,3.62549,82.1611,1.54401,0.341
356000,4,1.95428,86.2282,5.18157,0.34
357000,3,2.88697,28.4869,3.46454,0.528167
358000,5,2.80476,53.6691,4.92806,0.45
359000,6,-0.750776,19.2586,4.0957,0.548
360000,6,7.95882,56.1657,3.62329,0.380143
361000,6,7.91055,66.4251,3.8403,0.42
362000,6,8.85083,68.8347,2.35458,0.372
363000,5,5.92143,52.5541,2.03837,0.4396
364000,3,2.78741,33.9682,3.29869,0.526
365000,3,5.81593,33.5905,0.450383,0.523
366000,2,4.39044,48.9381,0.356884,0.464667
367000,2,3.89068,51.1465,0.879775,0.5
368000,7,5.48513,60.8522,6.28728,0.395333
369000,7,10.3681,52.8865,2.50729,0.408
370000,3,3.60804,66.1014,1.43173,0.360357
371000,3,4.23269,62.7266,1.76321,0.411
372000,6,8.23426,52.291,2.71762,0.443
373000,3,4.27551,75.8671,1.51063,0.4195
374000,4,4.44397,68.7675,2.8265,0.385
375000,4,4.99148,72.5466,1.8794,0.386
376000,2,-0.512713,60.8468,3.77689,0.459
377000,2,2.98335,69.3558,2.41546,0.466
378000,6,7.82312,71.6658,2.17561,0.403833
379000,4,-0.622703,86.5984,3.48482,0.375
380000,3,4.64577,76.7528,2.25238,0.359
381000,3,5.00122,83.3825,1.90308,0.363
382000,6,3.01641,63.2375,3.56402,0.40975
383000,6,4.73968,56.7182,4.50082,0.408
384000,6,4.69398,65.7603,3.84072,0.424
385000,8,5.25572,58.0177,5.19522,0.446
386000,6,1.80382,69.8093,5.37632,0.385
387000,3,3.90048,23.1173,2.37349,0.527773
388000,3,4.68217,20.6477,1.57276,0.552
389000,3,5.44394,27.2088,0.861319,0.522
390000,3,3.76776,34.2832,2.29433,0.537
391000,7,8.59107,68.7968,2.58088,0.409
392000,6,4.02726,63.0992,3.40319,0.42
393000,3,1.52513,60.4949,2.01671,0.416333
394000,2,2.5021,62.7808,0.257348,0.465
395000,2,2.4432,65.453,0.329084,0.448
396000,2,2.41888,61.0046,0.352199,0.414
397000,2,-0.0690894,35.6298,0.873336,0.512
398000,2,3.16667,40.9406,2.35149,0.503
399000,2,4.81944,37.7775,0.666121,0.54
400000,3,5.36089,32.4892,1.82672,0.523
401000,2,3.71245,36.1303,1.763,0.547
402000,7,4.24404,63.7464,4.87185,0.4305
403000,6,6.02105,52.1534,2.60412,0.432
404000,7,6.49673,49.2938,2.75519,0.468
405000,2,2.59192,53.5426,1.44271,0.511
406000,7,7.6751,54.8029,1.06262,0.4435
407000,8,11.6869,58.1181,2.97712,0.445
408000,7,8.64334,55.2657,3.45282,0.492
409000,7,9.87246,76.1379,3.04341,0.421538
410000,4,7.28642,70.5831,1.15684,0.372
411000,3,4.49392,57.3037,1.97157,0.432
412000,2,3.63401,48.2599,1.36283,0.433
413000,2,2.12212,28.3005,1.95473,0.50825
414000,2,2.9544,66.7922,1.48977,0.4575
415000,6,5.51073,72.2989,3.75717,0.427714
416000,2,3.19669,62.4664,1.2354,0.427
417000,3,4.86986,58.9613,1.21847,0.39
418000,8,8.96706,69.4688,2.65705,0.418333
419000,2,4.59569,64.1734,0.448655,0.4485
420000,2,3.85404,66.1582,1.33898,0.429
421000,2,3.64536,54.1298,1.2406,0.46
422000,3,3.88545,54.5832,1.43142,0.459
423000,3,3.33747,41.903,2.69605,0.523061
424000,2,2.48042,35.8409,1.24192,0.520909
425000,2,2.90678,37.7832,1.08572,0.535
426000,7,5.77716,68.4988,3.09474,0.396625
427000,6,3.96009,65.3209,2.38837,0.403
428000,6,2.03052,63.608,4.79294,0.386
429000,2,1.58693,43.8985,1.17378,0.5155
430000,3,3.07124,49.6694,1.73701,0.495286
431000,3,2.52188,50.7787,2.10142,0.51
432000,6,4.66911,78.7774,3.6362,0.39925
433000,6,8.68461,68.7388,2.40149,0.388
434000,6,5.20008,71.233,5.60695,0.414
435000,6,8.87851,78.4579,2.186,0.408
436000,3,1.15196,75.0083,1.30824,0.419929
437000,3,3.31503,70.1292,2.72988,0.356
438000,2,2.93359,65.5079,1.87767,0.41
439000,3,0.932639,48.4676,1.35956,0.490625
440000,3,0.769519,49.2497,2.96133,0.454
441000,3,4.97115,60.3372,0.391015,0.435
442000,3,4.32323,59.5184,1.1563,0.463
443000,3,4.94053,51.2595,1.93807,0.4234
444000,2,4.17086,46.2224,0.814406,0.484
445000,2,1.0484,67.6934,3.93798,0.434
446000,4,1.08839,67.5917,4.95569,0.414
447000,2,4.02444,55.6554,0.951052,0.392
448000,6,7.68266,71.0327,2.95358,0.406769
449000,2,3.03546,58.0979,0.5621,0.432
450000,2,3.80101,65.3161,0.324995,0.406
451000,2,2.82393,60.8237,2.13888,0.423
452000,2,4.78471,71.3294,0.419622,0.4
453000,4,4.53381,57.1381,2.67518,0.457545
454000,3,1.61596,54.5938,2.6132,0.43
455000,3,3.88558,47.4737,1.14258,0.472
456000,2,3.55433,63.7206,1.26974,0.39175
457000,2,3.2467,58.9182,1.18542,0.468
458000,2,3.15167,65.0742,1.73556,0.424
459000,2,3.76448,42.1949,1.97912,0.477333
460000,7,4.72159,61.7961,3.40096,0.423917
461000,6,6.40897,66.882,2.42127,0.445
462000,2,2.43335,69.6374,2.79793,0.41375
463000,2,3.9407,75.8427,1.1999,0.398
464000,4,7.08726,46.0753,1.3783,0.483222
465000,5,6.71285,41.9827,2.37229,0.465
466000,2,3.53484,76.9156,1.86372,0.407667
467000,3,3.34497,72.1491,2.44913,0.394
468000,3,5.59842,65.8961,1.6517,0.437
469000,7,8.80173,71.6181,3.55092,0.413125
470000,6,7.27708,69.1511,2.48651,0.429
471000,5,6.07213,62.0625,3.38464,0.448
472000,6,8.31988,66.158,3.46644,0.419
473000,6,2.26651,69.3876,3.32212,0.411
474000,5,7.10669,80.0651,3.04755,0.382
475000,5,5.28857,62.9823,4.92128,0.389
476000,2,4.34317,80.4282,0.591256,0.421875
477000,2,2.37245,70.8006,1.43242,0.405
478000,2,2.03596,83.0117,0.684751,0.393
479000,6,8.65965,68.4214,2.23176,0.4325
480000,7,3.88971,73.486,6.72745,0.409
481000,5,5.24575,37.03,3.95688,0.480312
482000,5,4.49892,53.3523,2.45311,0.524
483000,3,5.72318,66.595,1.67852,0.477
484000,3,4.14507,61.3004,1.56401,0.491
485000,2,0.44658,65.59,0.780057,0.399429
486000,2,0.569493,67.2059,1.95349,0.436
487000,2,2.78453,68.7235,0.41926,0.433
488000,2,4.41837,72.4697,1.03405,0.455
489000,2,1.89957,66.6901,2.96303,0.447
490000,2,2.47997,64.8454,1.40729,0.447
491000,3,2.7733,62.6179,2.08764,0.46
492000,5,4.84123,52.7907,2.63244,0.462625
493000,3,2.22099,37.0669,2.74362,0.49
494000,2,-0.67672,58.043,0.388653,0.456667
495000,3,1.52418,48.0556,0.883344,0.498
496000,5,-1.77852,46.5714,4.33184,0.491667
497000,2,3.33766,57.015,1.04855,0.466
498000,2,2.34482,44.3664,2.01132,0.463795
499000,2,2.84883,62.0566,1.54469,0.46
500000,2,2.13397,63.8744,2.08961,0.426
501000,6,5.17275,80.0509,5.13752,0.41719
502000,3,3.48167,66.2433,1.58137,0.4506
503000,3,3.17231,62.8495,1.58817,0.458
504000,2,3.98225,52.116,1.14967,0.451
505000,4,0.288848,54.4632,1.99006,0.467556
506000,4,1.97034,52.2868,1.86686,0.439
507000,4,-2.42763,57.436,6.42962,0.415
508000,4,1.05265,51.8835,2.23748,0.458
509000,2,3.53407,52.1526,0.836709,0.475889
510000,2,3.58458,54.2899,1.23615,0.457
511000,2,4.48263,62.9681,0.426581,0.398
512000,2,3.62337,56.767,1.47862,0.436
513000,6,6.49197,74.5031,3.72969,0.383083
514000,6,5.13883,79.3614,4.7762,0.353
515000,6,7.68641,82.2693,1.99374,0.398
516000,2,1.83196,55.9386,0.872798,0.43925
517000,3,2.14802,58.8424,1.64656,0.487
518000,3,2.27937,64.8393,2.14182,0.452
519000,2,2.9638,62.8855,2.57921,0.4614
520000,5,2.74834,81.8571,4.68421,0.4222
521000,5,5.20126,74.5486,2.82937,0.381
522000,2,0.123854,63.4302,4.18697,0.458333
523000,7,7.16555,44.2228,1.82776,0.471067
524000,3,4.31716,54.897,1.47951,0.44
525000,3,3.36629,49.6682,1.77309,0.443
526000,6,8.89351,78.3637,2.98083,0.4146
527000,2,1.5939,75.0745,1.62067,0.4546
528000,5,7.19861,79.4979,3.27455,0.4025
529000,5,6.16485,80.4643,3.63799,0.393
530000,5,6.27521,79.9216,2.65168,0.396
531000,3,1.44751,40.1524,0.940767,0.493125
532000,3,6.06619,71.8619,1.64455,0.4586
533000,3,4.33456,66.7653,1.42655,0.433125
534000,3,4.33159,57.4612,2.1025,0.422
535000,5,3.30544,50.8612,1.9361,0.474
536000,5,6.94272,67.1913,2.73331,0.45575
537000,3,3.01735,67.3667,3.38968,0.441
538000,3,4.52307,77.6703,2.80892,0.46
539000,5,5.1522,88.8234,3.22907,0.392333
540000,5,4.26516,89.9796,2.30956,0.419
541000,6,6.16043,92.8132,2.20449,0.393
542000,2,4.28022,52.791,1.25491,0.463375
543000,3,-0.894418,40.1818,2.29832,0.48675
544000,3,2.33494,57.8325,2.59294,0.443
545000,6,7.86292,90.4883,1.62952,0.3935
546000,6,4.22507,79.0164,2.51892,0.41
547000,5,2.7308,96.741,4.80856,0.405
548000,6,4.89528,89.281,4.08508,0.379
549000,6,7.08209,71.0298,2.71931,0.423
550000,3,5.21793,65.6455,1.65343,0.468833
551000,5,6.05444,78.7359,2.14777,0.436
552000,5,4.87004,82.6856,4.26621,0.403
553000,5,8.64196,85.8174,1.31593,0.418
554000,3,1.06873,69.6454,2.02346,0.43
555000,3,1.97156,62.4888,2.30322,0.419
556000,5,6.67814,71.5859,1.65439,0.402
557000,5,6.02051,77.5073,2.48304,0.415
558000,5,4.62229,90.129,4.88531,0.42
559000,6,6.97994,89.2727,4.46627,0.384
560000,5,6.11484,91.7781,3.76293,0.378
561000,5,5.84007,88.2055,2.59033,0.377
562000,5,5.86338,82.291,3.12629,0.4
563000,5,4.98172,74.2364,4.22661,0.433
564000,5,2.1923,90.4537,6.86532,0.402
565000,5,5.96671,89.2649,3.21923,0.404
566000,5,5.9782,88.7487,3.26992,0.431
567000,5,8.70922,90.0911,2.12334,0.38
568000,5,3.72907,93.7146,3.40194,0.386
569000,6,0.752371,89.7488,4.4282,0.379
570000,5,6.21056,84.7503,3.89,0.39
571000,5,5.58436,94.8173,4.72178,0.36
