generation,N_shifts,logPrior,logLik,eventRate,acceptRate
54000,6,4.67719,-14.1196,2.52382,0.38
55000,9,4.04815,-19.8295,4.47643,0.382
56000,8,7.36857,-16.736,3.86929,0.405
57000,7,6.28004,-12.3371,3.33179,0.384
58000,12,7.19898,-34.6832,6.62304,0.447069
59000,11,9.51487,-38.1066,6.14636,0.384
60000,9,-1.08313,-68.8414,5.4463,0.449684
61000,4,4.89807,-22.6174,2.31249,0.434556
62000,4,2.55754,-25.5515,4.39494,0.416
63000,5,6.65069,-29.5488,2.23925,0.461
64000,7,8.27731,-37.5222,2.37968,0.452
65000,5,7.55629,-21.7834,2.12601,0.478
66000,5,6.70015,-21.331,2.15741,0.413
67000,7,6.66508,-36.2481,3.59152,0.42
68000,15,7.9088,-34.1125,10.888,0.413889
69000,5,1.80133,-29.3739,3.42306,0.4565
70000,4,5.33204,-36.1139,1.26239,0.436
71000,5,5.14852,-41.2268,2.41634,0.472
72000,4,4.78949,-34.9581,1.77498,0.438
73000,4,3.39035,-24.2504,2.51037,0.402
74000,4,-1.37324,-21.0966,2.75374,0.442
75000,8,5.03311,-21.7325,5.74332,0.380857
76000,5,2.15391,-25.7401,2.09228,0.405895
77000,10,6.67968,-25.3425,5.89615,0.366
78000,4,-0.220038,-20.1045,6.12196,0.43
79000,10,8.07006,-21.954,6.94322,0.3845
80000,9,6.91092,-23.6221,5.69071,0.393
81000,7,6.41444,-19.0137,2.31452,0.355
82000,5,4.08285,-14.0639,2.65036,0.411667
83000,8,0.621314,-10.4293,8.11016,0.425
84000,9,5.9769,-16.8873,2.72639,0.374667
85000,10,-2.0871,-10.9133,10.113,0.368
86000,4,3.79162,-10.1214,2.23472,0.406375
87000,6,2.59214,-17.8379,1.75728,0.40275
88000,6,-1.46743,-14.0485,6.56268,0.4
89000,5,6.81418,-12.2202,2.57247,0.398333
90000,5,0.57002,-5.86657,4.99921,0.405
91000,6,2.6915,-6.09857,5.21572,0.335
92000,5,6.44571,-8.09263,2.18652,0.388
93000,4,2.24616,-15.6444,3.82683,0.4096
94000,14,6.87069,-63.8253,6.18011,0.411824
95000,4,5.91671,-16.0296,1.42193,0.429
96000,6,2.67964,-16.8416,4.85016,0.391
97000,8,9.79556,-24.5673,3.65307,0.365083
98000,11,4.39393,-10.6582,8.11302,0.355
99000,13,6.4285,-17.238,5.07266,0.406
100000,12,4.67279,-17.8282,7.65145,0.369
101000,4,2.60716,-20.0245,3.42779,0.4452
102000,13,11.0898,-21.3325,4.42786,0.376
103000,11,8.87211,-20.4541,5.26902,0.389
104000,7,9.88063,-17.6414,2.56627,0.439667
105000,11,3.33062,-17.3433,10.8058,0.411
106000,7,8.22712,-15.254,4.1058,0.454
107000,5,4.92484,-24.2,3.85546,0.447
108000,6,6.76834,-21.2415,3.83237,0.433
109000,10,1.29332,-54.1412,8.76949,0.456667
110000,4,3.51416,-23.7901,2.31242,0.408556
111000,7,7.49832,-12.6374,3.20309,0.464
112000,5,4.66258,-12.8282,2.87191,0.399
113000,6,3.20212,-17.8985,4.73877,0.431
114000,10,6.85353,-43.1513,5.96436,0.444
115000,14,4.84511,-48.365,7.65014,0.419
116000,13,8.39719,-49.3189,5.93938,0.44
117000,12,7.00377,-44.5382,5.16137,0.424
118000,6,3.65742,-32.0175,2.45331,0.426
119000,6,1.98844,-27.3611,5.07788,0.418
120000,3,3.23998,-31.1574,1.19354,0.4145
121000,18,3.71345,-25.7922,10.3715,0.41275
122000,22,1.04909,-33.1097,15.367,0.407
123000,17,0.18406,-25.7978,12.109,0.399
124000,3,1.73104,-40.616,3.49699,0.453091
125000,7,1.46574,-32.5433,4.88178,0.43
126000,6,3.62055,-50.4779,1.93992,0.457
127000,5,-1.92196,-44.2321,2.57961,0.470571
128000,9,2.29721,-41.1128,2.52518,0.499
129000,13,-0.191012,-32.3955,5.39858,0.428333
130000,2,1.50916,-39.4622,0.710731,0.511667
131000,3,0.341168,-44.1819,2.14034,0.514
132000,3,1.31086,-41.1377,1.51271,0.49
133000,2,1.16584,-46.2592,1.4031,0.486
134000,3,1.53038,-17.3417,2.73277,0.471714
135000,6,4.90405,-30.9902,2.90688,0.445286
136000,7,7.47505,-36.8238,1.74918,0.447
137000,5,3.31534,-25.7073,3.32998,0.404
138000,3,1.0427,-34.3774,1.58851,0.4962
139000,5,-1.41103,-25.6114,4.47372,0.4247
140000,3,2.90715,-37.7207,0.870179,0.496
141000,3,0.602413,-38.4479,3.69847,0.492
142000,2,1.98729,-35.1035,1.23862,0.476
143000,8,3.48541,-32.0761,4.53863,0.413833
144000,4,5.49592,-29.9141,1.30525,0.422
145000,4,4.56599,-36.5692,1.48133,0.423
146000,5,1.07463,-36.9453,3.44422,0.481
147000,5,4.65238,-33.2524,2.45392,0.404
148000,4,1.45296,-26.222,1.84613,0.430929
149000,7,-1.62112,-39.0039,7.55398,0.4225
150000,5,1.39227,-43.9154,4.21584,0.442
151000,9,2.10512,-25.6295,4.23149,0.396667
152000,7,1.0717,-17.7769,4.02241,0.377
153000,4,-0.3702,-45.6379,1.54508,0.495636
154000,9,1.53539,-40.3237,6.22624,0.47225
155000,6,4.97098,-28.7145,3.54932,0.438
156000,8,6.64687,-22.5798,4.29996,0.409
157000,5,1.33746,-14.1533,5.87899,0.384
158000,7,7.83778,-16.3687,2.89761,0.379
159000,5,1.8636,-32.4423,2.25572,0.396857
160000,6,4.55126,-32.9991,4.8981,0.4115
161000,7,5.49574,-26.506,3.98537,0.407
162000,7,6.56695,-32.6439,2.36978,0.424
163000,6,-1.0012,-39.3645,2.41345,0.4435
164000,6,-0.970016,-35.7527,4.99226,0.469
165000,7,6.99485,-38.1223,2.38767,0.447667
166000,7,3.8762,-37.9632,3.8965,0.438
167000,6,5.02632,-26.3953,3.11737,0.426
168000,5,5.57098,-27.8812,0.990466,0.402
169000,5,5.10659,-34.1277,1.6996,0.397
170000,4,2.06581,-32.9948,3.96377,0.471
171000,6,4.01388,-42.838,4.12407,0.44
172000,6,-0.339869,-35.4106,6.25094,0.4565
173000,3,0.373669,-18.7301,0.732582,0.45376
174000,3,-0.636358,-16.44,2.57884,0.421
175000,5,2.60212,-25.4411,1.87407,0.462
176000,4,1.39142,-22.6521,1.97594,0.452
177000,2,-2.15673,-31.5236,1.78109,0.494042
178000,11,8.90306,-16.2421,4.17118,0.420333
179000,9,-1.70948,-7.35316,5.90019,0.365
180000,6,4.88939,-25.7944,3.27919,0.451556
181000,5,3.37512,-22.3021,0.95052,0.4548
182000,3,3.14879,-25.9072,0.684919,0.436
183000,4,4.48491,-17.9754,1.30018,0.439
184000,6,4.72944,-36.6402,2.53112,0.4405
185000,5,2.85569,-27.1458,3.79539,0.401
186000,6,2.27796,-35.0517,4.95607,0.443
187000,5,3.20931,-13.1118,2.07482,0.37275
188000,6,3.74607,-12.8325,2.98513,0.352
189000,8,3.01869,-4.11928,2.55983,0.362
190000,6,2.48355,-19.279,4.74679,0.361
191000,5,1.63264,-21.8767,2.41341,0.378
192000,6,-0.662817,-18.2668,4.01995,0.361
193000,7,1.72629,-18.1819,3.13965,0.382
194000,4,1.99353,-23.3398,2.50306,0.42175
195000,7,-2.48104,-22.8118,3.58411,0.388
196000,5,2.97047,-35.9782,3.12791,0.42
197000,4,4.49907,-38.973,1.81492,0.399
198000,3,-3.55372,-37.5286,3.24041,0.476571
199000,5,2.77075,-30.4016,2.41754,0.491
200000,2,-0.0498087,-25.7289,3.32374,0.469
201000,5,6.46555,-19.6335,1.07466,0.394833
202000,3,-2.78622,-17.0228,1.31015,0.450632
203000,4,-1.65146,-27.3291,2.9137,0.468
204000,3,-2.09061,-35.8711,1.61454,0.461
205000,3,-0.340007,-24.3141,1.82064,0.437
206000,4,1.49682,-30.7368,1.89654,0.41
207000,3,2.41532,-31.2393,2.31641,0.455
208000,5,3.43575,-20.5471,4.10572,0.49
209000,4,4.55495,-30.2863,2.69228,0.444
210000,7,6.14009,-6.70553,3.23773,0.391222
211000,4,4.68657,-35.8857,3.08781,0.435
212000,6,3.74115,-35.2556,4.44887,0.452
213000,2,2.55056,-35.8449,2.32164,0.478385
214000,5,-0.956492,-33.6321,5.18843,0.439
215000,2,3.70791,-25.5341,0.715141,0.445
216000,3,2.15453,-20.229,1.83321,0.465
217000,6,3.95358,-23.4245,2.95162,0.441
218000,4,4.78475,-23.3548,1.45806,0.415
219000,3,2.76961,-29.7901,1.50778,0.451
220000,7,3.09673,-14.9706,3.9132,0.3864
221000,6,5.10292,-7.31536,1.96233,0.375
222000,8,4.42134,3.81279,5.29548,0.407
223000,5,4.14733,-7.66987,2.36643,0.355
224000,6,3.02457,0.541212,3.64515,0.37
225000,9,5.3161,-2.58787,5.85501,0.404
226000,6,-1.9194,-25.7668,6.13388,0.436857
227000,5,0.350719,-23.5306,4.98876,0.446125
228000,3,-0.0838511,-24.7032,2.60862,0.435
229000,4,-0.270932,-18.7511,4.22342,0.419
230000,3,-0.308921,-22.5459,1.79687,0.429
231000,7,7.86907,-18.0833,4.45775,0.4074
232000,5,1.80579,-16.9517,4.86944,0.427
233000,4,3.14378,-8.15986,2.34041,0.437
234000,4,3.22776,-15.4627,4.27316,0.428667
235000,5,5.78369,-8.52685,2.96333,0.362
236000,6,7.38157,-13.9732,3.42668,0.398
237000,7,3.83108,-22.1343,7.19753,0.415
238000,4,6.05574,-17.6574,0.994549,0.356
239000,4,5.23401,-12.3305,1.90846,0.413
240000,7,3.61562,-5.6745,2.98011,0.373733
241000,7,8.88975,-17.35,2.16413,0.394
242000,9,2.92335,-3.30852,5.11517,0.3935
243000,7,1.22158,8.09127,7.14922,0.38
244000,2,2.97083,-29.5089,1.24702,0.471357
245000,3,3.08054,-41.2196,2.73709,0.489
246000,3,2.86421,-45.2561,0.718437,0.494
247000,4,2.49179,-36.4621,2.54062,0.513
248000,3,1.14986,-31.0217,3.17314,0.471
249000,4,2.3043,-19.8549,2.06754,0.412125
250000,7,6.37003,0.289886,2.43178,0.387571
251000,3,-1.02427,-10.4661,2.06315,0.4275
252000,12,10.4589,2.18252,4.19395,0.392
253000,3,-4.05819,-25.9536,1.50341,0.4175
254000,8,4.62416,0.289238,3.61594,0.387
255000,8,2.55108,6.96659,4.862,0.397
256000,7,3.86361,13.5988,3.01563,0.365
257000,8,2.45341,15.1533,5.31837,0.37
258000,3,-6.84077,-13.9731,1.97371,0.4092
259000,3,-6.95895,-16.8809,2.62901,0.4
260000,3,-9.66481,-18.0935,3.34776,0.404
261000,7,2.79543,-17.6053,4.07472,0.39835
262000,7,1.70433,-15.9376,5.14601,0.446
263000,6,5.10264,-12.9349,2.68464,0.415
264000,3,-5.11091,-8.27998,1.27345,0.40575
265000,4,-2.55099,-9.03545,2.16511,0.393
266000,5,-0.42436,-16.4762,1.18324,0.393
267000,9,5.19037,-9.39426,2.72211,0.3921
268000,2,0.609622,-39.1258,1.68342,0.48985
269000,4,-2.65259,-19.3868,2.61864,0.405333
270000,8,8.51279,-6.92994,2.42531,0.405857
271000,5,-0.918646,-10.217,5.71823,0.413
272000,6,2.20245,-6.90698,2.55086,0.4104
273000,4,1.83375,-17.137,2.15944,0.41425
274000,4,0.0269638,-21.8898,1.9617,0.452
275000,5,0.0411783,-26.8556,5.44439,0.432
276000,3,1.53247,-13.1892,1.50083,0.39
277000,3,2.24931,-26.1053,0.90694,0.439
278000,8,3.36385,-4.88612,4.64291,0.396833
279000,6,0.268294,4.11228,2.74148,0.374
280000,6,0.815084,7.89769,6.72242,0.401
281000,8,6.79768,2.88586,4.73971,0.3621
282000,7,0.179534,7.69511,1.99548,0.384
283000,6,7.12317,6.18175,2.71246,0.395
284000,5,6.09397,2.80648,2.32775,0.389
285000,6,3.66988,-6.98483,5.15327,0.38
286000,2,3.07822,-26.3737,1.19364,0.493667
287000,3,4.25087,-25.25,0.687254,0.465
288000,3,1.07439,-11.7511,1.16814,0.440455
289000,4,2.88638,-17.5197,1.32566,0.399
290000,7,0.968867,6.6046,6.89814,0.4092
291000,2,1.55048,-32.0954,2.75569,0.4795
292000,3,1.82706,-14.5075,2.79923,0.417
293000,3,3.06434,-27.1751,1.45683,0.414
294000,5,4.61716,-5.87317,2.02381,0.397222
295000,4,2.04467,8.02826,3.14674,0.397
296000,3,2.87888,-15.1822,0.540343,0.453667
297000,6,4.13174,10.3204,4.79531,0.406
298000,5,3.71356,12.8247,3.22027,0.361
299000,7,6.24401,4.26748,3.39215,0.404
300000,6,4.34483,0.682054,4.0464,0.42
301000,5,2.55816,4.56516,3.75592,0.404
302000,4,3.09385,-18.0229,1.62195,0.425
303000,3,1.69826,-5.59697,1.46223,0.395
304000,4,1.36841,-10.3711,3.0956,0.41
305000,3,0.982921,-17.5093,2.84831,0.419
306000,7,1.61173,13.6158,4.17684,0.3782
307000,6,1.45073,12.7853,3.82754,0.354
308000,6,4.76224,3.85481,2.69279,0.405
309000,6,-0.586809,-5.97393,6.74397,0.394
310000,5,3.36306,-2.47231,2.21305,0.4
311000,5,2.10934,-0.796929,2.78583,0.383
312000,6,3.11644,7.52547,1.78271,0.42
313000,7,3.45825,5.08418,3.94563,0.418
314000,5,3.13381,6.29499,1.41265,0.37
315000,6,2.53935,6.04683,2.94419,0.388
316000,5,3.28123,8.88796,2.25257,0.433
317000,6,4.84151,3.39064,1.08054,0.418
318000,3,0.139407,-22.0815,2.66408,0.448308
319000,3,0.326508,-17.4267,1.27253,0.43
320000,8,4.66105,14.2824,5.71271,0.387967
321000,8,2.01596,5.82422,4.60649,0.372
322000,10,3.84446,15.6614,6.56792,0.345
323000,10,7.92606,17.3683,2.84632,0.339
324000,11,5.11079,10.3234,6.38111,0.337
325000,5,0.30669,-27.3442,2.53438,0.486118
326000,2,0.920064,-31.3723,2.36825,0.463
327000,2,3.12158,-23.559,0.845434,0.436125
328000,5,6.22274,-25.0978,1.76665,0.429
329000,4,1.7002,-1.01125,4.99466,0.391333
330000,4,6.70301,2.58124,1.68249,0.421
331000,3,4.40189,6.44188,2.30694,0.381
332000,4,5.60616,-1.43458,2.71617,0.411
333000,4,3.9058,-3.92717,4.07883,0.427
334000,7,4.488,-9.24566,4.95253,0.4318
335000,3,3.91899,-19.8207,1.60362,0.428286
336000,3,4.25368,-13.1328,2.58585,0.4606
337000,8,2.58588,6.96688,4.96294,0.406667
338000,5,3.46199,9.51076,2.94125,0.383
339000,3,4.0757,-1.14532,1.64517,0.408833
340000,2,4.82154,-21.9241,0.680552,0.41525
341000,2,4.31312,-18.818,1.19795,0.441
342000,2,3.91557,-23.0395,0.99586,0.434
343000,2,2.22712,-19.6279,1.78553,0.435
344000,2,1.5753,-19.9023,2.58556,0.469
345000,2,3.14566,-9.36872,2.33398,0.42275
346000,3,3.42098,1.14248,2.70436,0.405
347000,4,4.66498,22.3024,2.14558,0.409556
348000,4,5.11796,14.7634,1.70114,0.36
349000,2,2.50238,16.3129,0.968467,0.39
350000,2,2.72978,14.1584,1.6142,0.378
351000,3,1.16425,10.5031,0.733036,0.385
352000,2,3.09704,15.2911,0.564473,0.385
353000,3,4.36854,17.3655,1.6511,0.376
354000,2,3.32259,-14.4153,1.73343,0.4251
355000,3,4.5773,-16.7354,2.01593,0.442
356000,2,3.82775,-19.0794,1.32303,0.444
357000,3,4.37444,-4.44682,1.04254,0.403056
358000,3,2.1154,-15.6338,3.55434,0.4255
359000,3,3.02163,-17.3068,1.58257,0.456769
360000,1,0.128461,-5.72037,1.94534,0.407
361000,1,1.84906,-12.2843,1.23078,0.37
362000,4,3.28992,1.34764,3.57117,0.4068
363000,5,3.82689,-5.94765,2.11168,0.43
364000,2,1.10294,-13.6304,2.4799,0.407
365000,1,1.42376,-9.16661,1.62852,0.398
366000,4,2.02635,-18.3593,2.23601,0.416
367000,1,2.40434,-8.31386,0.643192,0.421
368000,3,4.66335,-4.96806,1.56841,0.392
369000,1,1.46649,-13.2589,1.81514,0.4615
370000,2,3.43158,3.35789,1.31749,0.394412
371000,4,3.77628,5.27455,2.52574,0.402
372000,3,3.28401,2.0124,1.88824,0.379
373000,2,3.17441,-21.6375,0.633446,0.414133
374000,4,3.74542,-22.2255,2.88452,0.428
375000,3,4.36738,-1.39921,1.42981,0.3946
376000,4,-6.02803,-9.84954,2.62047,0.41575
377000,2,2.46552,-7.73592,1.96329,0.406
378000,2,3.51026,13.255,0.887592,0.426
379000,3,2.96117,-4.14529,2.50456,0.424
380000,2,2.79876,-0.0257549,1.05744,0.392
381000,2,4.21206,11.1077,1.06845,0.388
382000,2,3.27074,4.27337,2.24795,0.394
383000,2,3.7654,2.93456,1.78065,0.425
384000,2,3.10427,5.81091,2.36357,0.403
385000,2,0.99408,-22.6827,1.99636,0.452188
386000,3,1.86789,3.31361,1.57934,0.3967
387000,3,-2.34014,-18.6476,2.77867,0.396692
388000,4,5.1286,-6.88264,1.26445,0.367
389000,2,2.27897,-13.7966,0.679097,0.45025
390000,2,0.52915,-15.3214,1.52116,0.434
391000,3,2.63706,0.0223703,1.72189,0.3924
392000,3,3.47752,11.6235,1.48534,0.358
393000,3,3.0664,0.69113,1.85116,0.397
394000,3,2.43975,8.686,1.31387,0.376
395000,3,0.202514,4.44947,2.98994,0.392
396000,1,1.10165,-33.9527,1.01213,0.463167
397000,1,2.17222,-22.3848,0.140399,0.474
398000,2,3.60531,-17.7521,0.651866,0.473
399000,1,1.41236,-15.7942,1.04466,0.463
400000,1,0.618115,-25.9654,1.24624,0.463
401000,3,-4.01764,10.4907,2.01895,0.406471
402000,2,1.2255,10.0499,1.35028,0.401
403000,4,4.26871,-3.60552,1.72697,0.3905
404000,2,2.07324,-25.5799,2.24837,0.46475
405000,4,2.85145,-11.9592,2.10014,0.423706
406000,2,0.933778,-7.05517,1.40788,0.421
407000,4,2.75548,3.2501,3.09896,0.4255
408000,2,3.1233,10.058,0.939276,0.391667
409000,2,0.550881,7.49975,0.619001,0.392
410000,2,2.30622,0.826851,2.5257,0.381
411000,2,4.02054,10.5581,0.724337,0.408
412000,4,4.08159,8.41697,0.557733,0.412
413000,2,3.5576,5.32726,1.10262,0.384
414000,2,3.31005,3.56736,1.33294,0.40775
415000,2,1.70222,-5.36977,0.984624,0.417
416000,2,2.90358,0.467937,2.21647,0.405
417000,2,3.02957,3.07663,0.785342,0.397
418000,2,0.817533,-0.528003,2.24404,0.406
419000,4,1.68558,-8.68193,3.16757,0.418267
420000,6,6.91556,-5.53915,3.68462,0.403769
421000,2,-0.433239,6.16301,4.84585,0.38
422000,2,3.9228,-1.25096,0.483028,0.378333
423000,3,1.891,-2.04424,3.75253,0.381
424000,3,1.9858,5.35476,1.20532,0.406333
425000,3,2.6885,6.4227,2.49263,0.394
426000,2,1.9723,8.74991,2.46411,0.367
427000,3,3.72874,5.14376,0.359553,0.371
428000,3,1.20222,5.91587,4.16779,0.390786
429000,1,2.76156,-10.484,0.68864,0.401333
430000,3,2.88453,-28.4563,1.43506,0.421
431000,2,4.30242,1.35412,0.757769,0.436
432000,2,3.36772,-3.63759,1.76013,0.372
433000,3,6.07655,-3.47998,0.846536,0.36
434000,2,2.09205,-0.616707,0.724155,0.399429
435000,2,3.75875,14.1641,0.372567,0.404
436000,4,4.76352,12.7753,0.797501,0.395062
437000,3,4.06493,18.9219,1.51726,0.378
438000,4,4.59464,19.0024,1.4061,0.336
439000,2,-1.11758,10.8818,0.852306,0.3935
440000,2,-1.01113,15.8178,1.2585,0.408
441000,2,0.733516,11.3789,0.845668,0.37
442000,2,2.42161,10.447,1.31405,0.408
443000,2,3.72037,12.0295,0.926303,0.385333
444000,2,4.6237,7.22007,0.455633,0.377
445000,1,1.03484,-18.5099,0.570535,0.40625
446000,1,2.3653,-14.1791,0.970031,0.456
447000,4,4.87046,12.0137,1.72388,0.3708
448000,4,4.58006,22.4028,3.63071,0.37
449000,1,1.56334,-4.00565,1.88977,0.406333
450000,1,1.84102,-4.3279,1.56455,0.364
451000,2,4.22302,-5.4763,0.986103,0.414444
452000,2,1.48777,-13.4212,0.956032,0.368
453000,3,4.85936,-5.4367,0.88609,0.391
454000,4,3.40137,-10.2997,4.38791,0.391
455000,4,6.64473,3.92829,0.824167,0.369143
456000,3,3.09261,13.1259,3.64385,0.365
457000,4,5.53705,7.66793,2.18143,0.374
458000,2,1.67582,17.1052,3.29376,0.389
459000,6,4.517,6.52592,3.58431,0.3916
460000,4,1.55402,-1.99982,2.01656,0.386
461000,2,-1.00606,10.4098,2.77258,0.434
462000,2,0.16035,9.10557,0.884884,0.38
463000,2,1.80416,19.3512,1.41115,0.363
464000,2,1.97217,12.9348,1.07076,0.381
465000,2,2.00132,4.68667,1.58925,0.383
466000,3,0.237176,8.25193,3.10041,0.374
467000,2,2.1686,19.0058,1.04176,0.38
468000,2,2.52024,9.56632,0.770739,0.399
469000,2,3.37641,-12.5887,0.723901,0.407267
470000,2,-2.41665,-15.0491,6.2494,0.407
471000,2,3.84905,-11.8483,0.8197,0.416
472000,4,5.34114,-9.24287,2.37055,0.389
473000,2,2.02777,4.66437,1.28553,0.3918
474000,2,-1.19707,-1.52844,0.393906,0.376
475000,4,0.638573,-6.9801,2.27906,0.441478
476000,3,0.512098,-9.32429,2.7892,0.389
477000,4,3.54017,-0.939068,2.33955,0.415
478000,5,4.02968,-18.3115,3.09673,0.43
479000,6,4.84176,-16.368,2.60192,0.489
480000,2,3.98266,8.70178,1.23743,0.390636
481000,2,2.91521,5.9934,0.405068,0.38875
482000,5,2.62615,-4.83688,1.6787,0.406375
483000,3,5.14399,16.165,1.40672,0.4135
484000,3,3.51634,10.9347,1.56719,0.37
485000,3,-0.291055,6.24133,3.38023,0.393
486000,4,-4.00604,-11.5798,3.17335,0.3985
487000,2,1.6413,-2.92699,2.28529,0.389
488000,3,4.20501,-4.87055,1.64776,0.425
489000,6,5.41985,-4.79175,4.07789,0.393
490000,2,3.49626,28.7372,1.79358,0.3867
491000,3,5.23078,25.8644,1.25582,0.357
492000,4,7.3154,23.0226,0.935939,0.329
493000,3,1.38495,17.241,4.53976,0.343
494000,3,2.22414,21.1332,2.79047,0.396
495000,1,0.558115,-24.3022,1.46595,0.451813
496000,2,0.733643,-28.2937,1.83604,0.459
497000,4,3.53455,15.7046,2.64277,0.369167
498000,2,2.72776,19.8246,1.70969,0.38375
499000,2,4.00341,13.1111,0.9494,0.378
500000,2,1.37274,13.3264,2.4052,0.379333
501000,2,2.39006,8.2092,1.10996,0.399
502000,2,2.05837,11.9693,2.37248,0.405333
503000,1,-1.60052,-18.0816,2.63692,0.468
504000,2,0.674993,-16.3534,0.823063,0.43
505000,2,3.70935,-35.1531,1.49395,0.451
506000,1,1.05406,-20.169,2.1795,0.483
507000,3,2.76424,24.4134,3.82492,0.3534
508000,3,3.51671,17.8082,3.12152,0.382
509000,2,2.24356,15.0862,2.16332,0.373
510000,4,-0.162032,-15.97,3.71639,0.411857
511000,2,-0.597223,-28.8944,2.6462,0.471
512000,2,-0.844238,-19.3426,1.56782,0.474
513000,2,3.74286,10.5907,1.10761,0.384
514000,2,3.32046,-16.3081,1.17901,0.47175
515000,3,4.41513,-17.2329,1.59541,0.433
516000,2,3.814,14.5848,1.28871,0.3996
517000,5,4.51465,14.5745,3.0603,0.37525
518000,2,3.8013,19.7311,1.21572,0.392
519000,2,4.76095,20.5332,0.449336,0.374
520000,2,2.71747,8.14296,2.48504,0.366
521000,2,0.125533,-24.8435,1.08513,0.468111
522000,1,0.0210217,-20.6974,1.87737,0.465
523000,3,3.40112,11.4463,1.65868,0.396
524000,4,4.97376,12.4729,2.49034,0.37
525000,2,3.30406,3.56905,1.03602,0.421
526000,1,-0.764766,-15.4942,2.4972,0.469
527000,1,1.58301,-24.95,0.460643,0.476
528000,2,2.92334,10.8459,0.859487,0.419
529000,4,3.70306,-2.9598,2.2957,0.381
530000,3,3.99621,15.8253,2.27471,0.412
531000,2,2.43855,6.6896,2.0448,0.412667
532000,2,3.26957,9.68052,1.1786,0.406
533000,3,4.82714,-7.69541,1.50822,0.457167
534000,2,3.47242,-18.7398,0.218564,0.459
535000,2,1.86562,-14.2477,1.17595,0.412
536000,4,1.6593,18.0307,2.13348,0.3685
537000,3,6.35592,25.72,0.438143,0.335
538000,2,1.39744,22.9196,1.73594,0.338
539000,4,4.11614,-10.2782,2.97534,0.42575
540000,2,1.50993,-11.4345,1.89173,0.443
541000,3,0.45615,-12.6757,3.27412,0.446
542000,2,1.76511,-14.6032,0.538117,0.424
543000,3,2.71342,11.9885,1.96543,0.380182
544000,2,2.02429,-27.1507,2.3821,0.461176
545000,2,2.94704,-16.1464,2.00047,0.459
546000,3,3.63427,8.85447,1.0447,0.385333
547000,3,1.04045,4.47753,1.46646,0.408
548000,3,-0.22045,7.22479,2.00829,0.407
549000,6,2.37414,-15.7738,2.90677,0.442571
550000,3,0.219976,-11.8383,2.72708,0.441
551000,3,2.45744,18.9679,0.340108,0.372692
552000,3,-3.9774,3.71285,2.17448,0.361
553000,2,-0.89743,16.4514,1.10749,0.397
554000,3,1.72531,5.41811,0.603132,0.387
