transcript_id,num_exon
gnl|WGS:MCGO|BCR33DRAFT_mRNA13535,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA13737,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA137859,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA137895,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA138356,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA138453,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA139031,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA14455,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA14562,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA14795,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA148673,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA149139,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA1521,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA15343,6
gnl|WGS:MCGO|BCR33DRAFT_mRNA15366,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA153842,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA154109,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA154258,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA154300,6
gnl|WGS:MCGO|BCR33DRAFT_mRNA154373,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA154760,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA154819,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA154929,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA154938,10
gnl|WGS:MCGO|BCR33DRAFT_mRNA154960,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA15510,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA15533,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA15543,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA155638,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA156284,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA15635,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA156400,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA156448,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA156461,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA156475,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA156962,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA15795,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA158045,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA158105,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA158233,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA158404,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA159008,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA159056,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA159101,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA159429,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA159899,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA16021,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA160330,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA160348,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA160414,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA160431,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA160740,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA160966,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA161171,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA161216,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA16197,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA16301,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA163610,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA166017,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA166197,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA166199,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA166270,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA166340,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA166510,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA166625,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA168981,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA168982,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA169103,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA169135,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA169156,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA169225,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA169242,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA169259,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA169482,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA169671,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA169768,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA169796,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA169823,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA169830,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA169851,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA169913,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA169919,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA170221,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA170377,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA170562,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA170564,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA170711,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA170712,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA171374,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA171430,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA171584,6
gnl|WGS:MCGO|BCR33DRAFT_mRNA171606,7
gnl|WGS:MCGO|BCR33DRAFT_mRNA171716,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA172541,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA172599,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA173026,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA173131,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA173187,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA173272,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA173775,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA173871,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA17800,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA180051,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA180152,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA180199,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA181358,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA181696,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA181912,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA181922,6
gnl|WGS:MCGO|BCR33DRAFT_mRNA181988,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA182401,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA182442,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA182876,6
gnl|WGS:MCGO|BCR33DRAFT_mRNA182942,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA183167,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA184069,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA184213,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA184431,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA184654,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA184851,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA184868,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA185423,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA185549,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA185733,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA18575,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA185764,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA185785,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA185855,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA185980,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA186950,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA187455,6
gnl|WGS:MCGO|BCR33DRAFT_mRNA187779,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA187821,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA18783,6
gnl|WGS:MCGO|BCR33DRAFT_mRNA187846,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA188028,7
gnl|WGS:MCGO|BCR33DRAFT_mRNA18828,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA189380,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA189387,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA189420,6
gnl|WGS:MCGO|BCR33DRAFT_mRNA190029,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA190051,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA190384,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA190466,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA191022,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA191702,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA191747,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA191859,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA191966,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA192496,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA192610,6
gnl|WGS:MCGO|BCR33DRAFT_mRNA192766,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA193162,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA193215,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA193276,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA193505,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA193531,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA193622,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA193888,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA193890,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA193909,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA194013,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA194053,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA194227,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA194264,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA194516,7
gnl|WGS:MCGO|BCR33DRAFT_mRNA194712,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA194923,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA19511,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA195395,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA196020,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA196021,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA196411,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA196816,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA197014,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA197091,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA197349,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA197355,6
gnl|WGS:MCGO|BCR33DRAFT_mRNA197461,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA197481,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA197493,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA197495,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA197904,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA197909,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA197923,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA198047,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA19868,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA19902,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA199191,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA199740,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA199767,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA199979,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA199980,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA20199,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA203239,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA204287,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA20500,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA20512,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA20521,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA20551,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA206386,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA206550,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA206674,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA206944,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA207017,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA207187,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA207508,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA207544,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA20761,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA207709,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA207784,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA207829,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA207888,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA207941,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA208062,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA208236,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA208929,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA21066,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA210807,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA210846,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA210933,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA211009,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA211074,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA211075,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA211090,6
gnl|WGS:MCGO|BCR33DRAFT_mRNA211099,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA211405,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA211466,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA211527,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA211629,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA211878,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA211912,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA211926,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA212003,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA212096,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA212436,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA215873,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA215874,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA217599,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA217609,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA218703,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA218704,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA218820,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA218998,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA219114,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA219198,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA219339,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA219366,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA219367,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA219421,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA219496,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA219551,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA219853,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA219974,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA219985,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA220287,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA220497,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA221096,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA221122,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA221629,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA222053,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA222123,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA222169,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA222216,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA222283,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA222452,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA223091,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA223096,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA223198,8
gnl|WGS:MCGO|BCR33DRAFT_mRNA223199,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA223933,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA224579,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA225208,6
gnl|WGS:MCGO|BCR33DRAFT_mRNA22570,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA22650,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA230368,6
gnl|WGS:MCGO|BCR33DRAFT_mRNA23075,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA23195,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA231997,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA232007,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA232082,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA232132,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA232396,11
gnl|WGS:MCGO|BCR33DRAFT_mRNA232508,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA23294,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA233056,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA233121,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA233370,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA233371,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA233584,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA233596,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA233619,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA233661,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA233779,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA233953,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA234052,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA234610,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA234612,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA234648,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA234719,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA234798,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA234827,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA235411,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA235653,7
gnl|WGS:MCGO|BCR33DRAFT_mRNA236040,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA236079,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA236111,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA236118,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA236181,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA236803,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA236831,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA236854,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA236984,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA237024,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA237048,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA237067,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA237476,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA237517,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA237536,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA239564,4
gnl|WGS:MCGO|BCR33DRAFT_mRNA240804,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA240805,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA240976,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA24431,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA244784,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA245060,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA245072,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA245086,3
gnl|WGS:MCGO|BCR33DRAFT_mRNA245132,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA245212,5
gnl|WGS:MCGO|BCR33DRAFT_mRNA245541,6
gnl|WGS:MCGO|BCR33DRAFT_mRNA245585,9
gnl|WGS:MCGO|BCR33DRAFT_mRNA245706,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA245815,1
gnl|WGS:MCGO|BCR33DRAFT_mRNA245825,2
gnl|WGS:MCGO|BCR33DRAFT_mRNA245839,2
