transcript_id,num_exon
gnl|WGS:NHYD|auto000997,1
gnl|WGS:NHYD|auto000998,1
gnl|WGS:NHYD|auto001011,2
gnl|WGS:NHYD|auto001013,3
gnl|WGS:NHYD|auto001017,5
gnl|WGS:NHYD|auto001019,4
gnl|WGS:NHYD|auto001021,3
gnl|WGS:NHYD|auto001023,4
gnl|WGS:NHYD|auto001029,4
gnl|WGS:NHYD|auto001039,4
gnl|WGS:NHYD|auto001061,12
gnl|WGS:NHYD|auto001075,7
gnl|WGS:NHYD|auto001081,4
gnl|WGS:NHYD|auto001139,4
gnl|WGS:NHYD|auto001141,5
gnl|WGS:NHYD|auto001143,4
gnl|WGS:NHYD|auto001145,2
gnl|WGS:NHYD|auto001147,2
gnl|WGS:NHYD|auto001149,7
gnl|WGS:NHYD|auto001151,2
gnl|WGS:NHYD|auto001153,5
gnl|WGS:NHYD|auto001155,2
gnl|WGS:NHYD|auto001161,2
gnl|WGS:NHYD|auto001163,3
gnl|WGS:NHYD|auto001165,2
gnl|WGS:NHYD|auto001167,3
gnl|WGS:NHYD|auto001169,1
gnl|WGS:NHYD|auto001185,3
gnl|WGS:NHYD|auto001189,4
gnl|WGS:NHYD|auto001191,2
gnl|WGS:NHYD|auto001193,2
gnl|WGS:NHYD|auto001203,1
gnl|WGS:NHYD|auto001204,1
gnl|WGS:NHYD|auto001205,3
gnl|WGS:NHYD|auto001209,1
gnl|WGS:NHYD|auto001223,3
gnl|WGS:NHYD|auto001241,2
gnl|WGS:NHYD|auto001243,2
gnl|WGS:NHYD|auto001247,2
gnl|WGS:NHYD|auto001267,1
gnl|WGS:NHYD|auto001275,2
gnl|WGS:NHYD|auto001279,4
gnl|WGS:NHYD|auto001293,2
gnl|WGS:NHYD|auto001295,7
gnl|WGS:NHYD|auto001299,1
gnl|WGS:NHYD|auto001301,1
gnl|WGS:NHYD|auto001305,1
gnl|WGS:NHYD|auto001306,1
gnl|WGS:NHYD|auto001309,2
gnl|WGS:NHYD|auto001319,7
gnl|WGS:NHYD|auto001345,4
gnl|WGS:NHYD|auto001347,2
gnl|WGS:NHYD|auto001353,2
gnl|WGS:NHYD|auto001355,1
gnl|WGS:NHYD|auto001375,1
gnl|WGS:NHYD|auto001387,1
gnl|WGS:NHYD|auto001395,2
gnl|WGS:NHYD|auto001397,1
gnl|WGS:NHYD|auto001398,2
gnl|WGS:NHYD|auto001401,1
gnl|WGS:NHYD|auto001407,2
gnl|WGS:NHYD|auto001409,2
gnl|WGS:NHYD|auto001411,6
gnl|WGS:NHYD|auto001416,1
gnl|WGS:NHYD|auto001423,4
gnl|WGS:NHYD|auto001429,2
gnl|WGS:NHYD|auto001431,3
gnl|WGS:NHYD|auto001439,1
gnl|WGS:NHYD|auto001449,3
gnl|WGS:NHYD|auto001451,3
gnl|WGS:NHYD|auto001453,3
gnl|WGS:NHYD|auto001455,3
gnl|WGS:NHYD|auto001531,3
gnl|WGS:NHYD|auto001532,1
gnl|WGS:NHYD|auto001537,1
gnl|WGS:NHYD|auto001539,2
gnl|WGS:NHYD|auto001541,2
gnl|WGS:NHYD|auto001543,1
gnl|WGS:NHYD|auto001547,3
gnl|WGS:NHYD|auto001548,1
gnl|WGS:NHYD|auto001553,3
gnl|WGS:NHYD|auto001557,10
gnl|WGS:NHYD|auto001571,3
gnl|WGS:NHYD|auto001573,1
gnl|WGS:NHYD|auto001583,2
gnl|WGS:NHYD|auto001585,4
gnl|WGS:NHYD|auto001589,4
gnl|WGS:NHYD|auto001591,2
gnl|WGS:NHYD|auto001592,1
gnl|WGS:NHYD|auto001593,1
gnl|WGS:NHYD|auto001603,2
gnl|WGS:NHYD|auto001605,2
gnl|WGS:NHYD|auto001607,1
gnl|WGS:NHYD|auto001609,5
gnl|WGS:NHYD|auto001611,1
gnl|WGS:NHYD|auto001613,3
gnl|WGS:NHYD|auto001625,1
gnl|WGS:NHYD|auto001626,1
gnl|WGS:NHYD|auto001627,1
gnl|WGS:NHYD|auto001645,3
gnl|WGS:NHYD|auto001646,1
gnl|WGS:NHYD|auto001649,2
gnl|WGS:NHYD|auto001651,1
gnl|WGS:NHYD|auto001655,2
gnl|WGS:NHYD|auto001657,4
gnl|WGS:NHYD|auto001659,1
gnl|WGS:NHYD|auto001661,2
gnl|WGS:NHYD|auto001663,2
gnl|WGS:NHYD|auto001665,3
gnl|WGS:NHYD|auto001669,1
gnl|WGS:NHYD|auto001671,4
gnl|WGS:NHYD|auto001673,2
gnl|WGS:NHYD|auto001675,2
gnl|WGS:NHYD|auto001677,1
gnl|WGS:NHYD|auto001691,2
gnl|WGS:NHYD|auto001697,1
gnl|WGS:NHYD|auto001701,1
gnl|WGS:NHYD|auto001709,2
gnl|WGS:NHYD|auto001715,1
gnl|WGS:NHYD|auto001731,2
gnl|WGS:NHYD|auto001735,4
gnl|WGS:NHYD|auto001737,3
gnl|WGS:NHYD|auto001741,2
gnl|WGS:NHYD|auto001746,4
gnl|WGS:NHYD|auto001753,6
gnl|WGS:NHYD|auto001759,5
gnl|WGS:NHYD|auto001761,1
gnl|WGS:NHYD|auto001763,2
gnl|WGS:NHYD|auto001767,2
gnl|WGS:NHYD|auto001769,2
gnl|WGS:NHYD|auto001777,1
gnl|WGS:NHYD|auto001785,1
gnl|WGS:NHYD|auto001819,5
gnl|WGS:NHYD|auto001824,1
gnl|WGS:NHYD|auto001843,4
gnl|WGS:NHYD|auto001847,2
gnl|WGS:NHYD|auto001851,1
gnl|WGS:NHYD|auto001853,3
gnl|WGS:NHYD|auto001858,3
gnl|WGS:NHYD|auto001885,2
gnl|WGS:NHYD|auto001889,3
gnl|WGS:NHYD|auto001891,2
gnl|WGS:NHYD|auto001907,4
gnl|WGS:NHYD|auto001922,1
gnl|WGS:NHYD|auto001933,1
gnl|WGS:NHYD|auto001935,3
gnl|WGS:NHYD|auto001975,2
gnl|WGS:NHYD|auto001977,2
gnl|WGS:NHYD|auto001980,5
gnl|WGS:NHYD|auto001983,2
gnl|WGS:NHYD|auto001984,1
gnl|WGS:NHYD|auto001991,2
gnl|WGS:NHYD|auto001993,1
gnl|WGS:NHYD|auto001994,1
gnl|WGS:NHYD|auto001995,1
gnl|WGS:NHYD|auto002001,3
gnl|WGS:NHYD|auto002002,1
gnl|WGS:NHYD|auto002005,3
gnl|WGS:NHYD|auto002007,7
gnl|WGS:NHYD|auto002013,1
gnl|WGS:NHYD|auto002014,2
gnl|WGS:NHYD|auto002017,2
gnl|WGS:NHYD|auto002019,2
gnl|WGS:NHYD|auto002021,1
gnl|WGS:NHYD|auto002023,1
gnl|WGS:NHYD|auto002027,2
gnl|WGS:NHYD|auto002033,2
gnl|WGS:NHYD|auto002035,4
gnl|WGS:NHYD|auto002037,2
gnl|WGS:NHYD|auto002039,5
gnl|WGS:NHYD|auto002043,1
gnl|WGS:NHYD|auto002053,19
gnl|WGS:NHYD|auto002057,3
gnl|WGS:NHYD|auto002063,1
gnl|WGS:NHYD|auto002073,7
gnl|WGS:NHYD|auto002079,2
gnl|WGS:NHYD|auto002082,2
gnl|WGS:NHYD|auto002085,2
gnl|WGS:NHYD|auto002095,10
gnl|WGS:NHYD|auto002173,3
gnl|WGS:NHYD|auto002175,1
gnl|WGS:NHYD|auto002176,1
gnl|WGS:NHYD|auto002179,1
gnl|WGS:NHYD|auto002181,3
gnl|WGS:NHYD|auto002183,2
gnl|WGS:NHYD|auto002185,1
gnl|WGS:NHYD|auto002191,2
gnl|WGS:NHYD|auto002195,2
gnl|WGS:NHYD|auto002197,3
gnl|WGS:NHYD|auto002199,1
gnl|WGS:NHYD|auto002209,6
gnl|WGS:NHYD|auto002217,1
gnl|WGS:NHYD|auto002231,1
gnl|WGS:NHYD|auto002232,1
gnl|WGS:NHYD|auto002237,3
gnl|WGS:NHYD|auto002243,3
gnl|WGS:NHYD|auto002245,1
gnl|WGS:NHYD|auto002263,7
gnl|WGS:NHYD|auto002289,1
gnl|WGS:NHYD|auto002290,1
gnl|WGS:NHYD|auto002291,3
gnl|WGS:NHYD|auto002295,3
gnl|WGS:NHYD|auto002309,4
gnl|WGS:NHYD|auto002311,3
gnl|WGS:NHYD|auto002312,1
gnl|WGS:NHYD|auto002315,6
gnl|WGS:NHYD|auto002319,4
gnl|WGS:NHYD|auto002323,2
gnl|WGS:NHYD|auto002327,2
gnl|WGS:NHYD|auto002329,1
gnl|WGS:NHYD|auto002333,1
gnl|WGS:NHYD|auto002335,1
gnl|WGS:NHYD|auto002337,1
gnl|WGS:NHYD|auto002339,2
gnl|WGS:NHYD|auto002341,2
gnl|WGS:NHYD|auto002351,1
gnl|WGS:NHYD|auto002352,4
gnl|WGS:NHYD|auto002355,3
gnl|WGS:NHYD|auto002357,2
gnl|WGS:NHYD|auto002359,1
gnl|WGS:NHYD|auto002360,1
gnl|WGS:NHYD|auto002363,1
gnl|WGS:NHYD|auto002365,2
gnl|WGS:NHYD|auto002369,7
gnl|WGS:NHYD|auto002373,2
gnl|WGS:NHYD|auto002378,1
gnl|WGS:NHYD|auto002381,2
gnl|WGS:NHYD|auto002383,1
gnl|WGS:NHYD|auto002389,5
gnl|WGS:NHYD|auto002391,4
gnl|WGS:NHYD|auto002393,1
gnl|WGS:NHYD|auto002394,5
gnl|WGS:NHYD|auto002397,2
gnl|WGS:NHYD|auto002399,2
gnl|WGS:NHYD|auto002401,2
gnl|WGS:NHYD|auto002437,6
gnl|WGS:NHYD|auto002451,3
gnl|WGS:NHYD|auto002457,2
gnl|WGS:NHYD|auto002459,1
gnl|WGS:NHYD|auto002500,2
gnl|WGS:NHYD|auto002507,7
gnl|WGS:NHYD|auto002511,4
gnl|WGS:NHYD|auto002517,1
gnl|WGS:NHYD|auto002518,4
gnl|WGS:NHYD|auto002525,1
gnl|WGS:NHYD|auto002526,3
gnl|WGS:NHYD|auto002529,1
gnl|WGS:NHYD|auto002545,6
gnl|WGS:NHYD|auto002558,1
gnl|WGS:NHYD|auto002563,1
gnl|WGS:NHYD|auto002571,2
gnl|WGS:NHYD|auto002577,2
gnl|WGS:NHYD|auto002647,3
gnl|WGS:NHYD|auto002649,2
gnl|WGS:NHYD|auto002661,2
gnl|WGS:NHYD|auto002671,1
gnl|WGS:NHYD|auto002717,3
gnl|WGS:NHYD|auto002719,1
gnl|WGS:NHYD|auto002723,2
gnl|WGS:NHYD|auto002727,3
gnl|WGS:NHYD|auto002729,1
gnl|WGS:NHYD|auto002731,1
gnl|WGS:NHYD|auto002737,2
gnl|WGS:NHYD|auto002739,3
gnl|WGS:NHYD|auto002741,3
gnl|WGS:NHYD|auto002743,7
gnl|WGS:NHYD|auto002753,1
gnl|WGS:NHYD|auto002755,3
gnl|WGS:NHYD|auto002757,1
gnl|WGS:NHYD|auto002761,1
gnl|WGS:NHYD|auto002799,1
gnl|WGS:NHYD|auto002807,3
gnl|WGS:NHYD|auto002809,2
gnl|WGS:NHYD|auto002810,1
gnl|WGS:NHYD|auto002817,8
gnl|WGS:NHYD|auto002819,3
gnl|WGS:NHYD|auto002821,3
gnl|WGS:NHYD|auto002827,4
gnl|WGS:NHYD|auto002829,1
gnl|WGS:NHYD|auto002830,1
gnl|WGS:NHYD|auto002841,6
gnl|WGS:NHYD|auto002885,6
gnl|WGS:NHYD|auto002893,1
gnl|WGS:NHYD|auto002909,5
gnl|WGS:NHYD|auto002911,5
gnl|WGS:NHYD|auto002913,3
gnl|WGS:NHYD|auto002915,1
gnl|WGS:NHYD|auto002920,3
gnl|WGS:NHYD|auto002923,2
gnl|WGS:NHYD|auto002925,1
gnl|WGS:NHYD|auto002927,3
gnl|WGS:NHYD|auto002929,1
gnl|WGS:NHYD|auto002930,1
gnl|WGS:NHYD|auto002957,3
gnl|WGS:NHYD|auto002959,3
gnl|WGS:NHYD|auto002963,3
gnl|WGS:NHYD|auto002965,1
gnl|WGS:NHYD|auto002985,19
gnl|WGS:NHYD|auto003003,4
gnl|WGS:NHYD|auto003007,1
gnl|WGS:NHYD|auto003008,1
gnl|WGS:NHYD|auto003013,1
gnl|WGS:NHYD|auto003014,1
gnl|WGS:NHYD|auto003019,2
gnl|WGS:NHYD|auto003021,3
gnl|WGS:NHYD|auto003025,1
gnl|WGS:NHYD|auto003027,2
gnl|WGS:NHYD|auto003029,1
gnl|WGS:NHYD|auto003035,1
gnl|WGS:NHYD|auto003037,3
gnl|WGS:NHYD|auto003039,1
gnl|WGS:NHYD|auto003048,1
gnl|WGS:NHYD|auto003049,5
gnl|WGS:NHYD|auto003053,3
gnl|WGS:NHYD|auto003093,3
gnl|WGS:NHYD|auto003103,3
gnl|WGS:NHYD|auto003105,2
gnl|WGS:NHYD|auto003107,3
gnl|WGS:NHYD|auto003117,5
gnl|WGS:NHYD|auto003133,3
gnl|WGS:NHYD|auto003146,1
gnl|WGS:NHYD|auto003155,1
gnl|WGS:NHYD|auto003221,2
gnl|WGS:NHYD|auto003227,1
gnl|WGS:NHYD|auto003228,1
gnl|WGS:NHYD|auto003229,1
gnl|WGS:NHYD|auto003235,5
gnl|WGS:NHYD|auto003255,5
gnl|WGS:NHYD|auto003259,1
gnl|WGS:NHYD|auto003265,4
gnl|WGS:NHYD|auto003267,1
gnl|WGS:NHYD|auto003273,4
gnl|WGS:NHYD|auto003279,2
gnl|WGS:NHYD|auto003283,2
gnl|WGS:NHYD|auto003285,3
gnl|WGS:NHYD|auto003287,1
gnl|WGS:NHYD|auto003288,1
gnl|WGS:NHYD|auto003291,11
gnl|WGS:NHYD|auto003293,5
gnl|WGS:NHYD|auto003307,5
gnl|WGS:NHYD|auto003309,2
gnl|WGS:NHYD|auto003379,4
gnl|WGS:NHYD|auto003386,1
gnl|WGS:NHYD|auto003399,5
gnl|WGS:NHYD|auto003401,2
gnl|WGS:NHYD|auto003403,3
gnl|WGS:NHYD|auto003405,1
gnl|WGS:NHYD|auto003413,4
gnl|WGS:NHYD|auto003417,2
gnl|WGS:NHYD|auto003421,2
gnl|WGS:NHYD|auto003423,1
gnl|WGS:NHYD|auto003425,1
gnl|WGS:NHYD|auto003429,2
gnl|WGS:NHYD|auto003439,3
gnl|WGS:NHYD|auto003441,1
gnl|WGS:NHYD|auto003461,3
gnl|WGS:NHYD|auto003467,1
gnl|WGS:NHYD|auto003468,1
gnl|WGS:NHYD|auto003471,1
gnl|WGS:NHYD|auto003472,1
gnl|WGS:NHYD|auto003475,2
gnl|WGS:NHYD|auto003477,2
gnl|WGS:NHYD|auto003479,3
gnl|WGS:NHYD|auto003485,5
gnl|WGS:NHYD|auto003487,2
gnl|WGS:NHYD|auto003489,2
gnl|WGS:NHYD|auto003491,4
gnl|WGS:NHYD|auto003492,1
gnl|WGS:NHYD|auto003495,6
gnl|WGS:NHYD|auto003514,1
gnl|WGS:NHYD|auto003523,2
gnl|WGS:NHYD|auto003525,2
gnl|WGS:NHYD|auto003557,1
gnl|WGS:NHYD|auto003577,2
gnl|WGS:NHYD|auto003583,1
gnl|WGS:NHYD|auto003587,4
gnl|WGS:NHYD|auto003589,12
gnl|WGS:NHYD|auto003595,1
gnl|WGS:NHYD|auto003597,1
gnl|WGS:NHYD|auto003599,1
gnl|WGS:NHYD|auto003601,5
gnl|WGS:NHYD|auto003603,1
gnl|WGS:NHYD|auto003607,1
gnl|WGS:NHYD|auto003609,2
gnl|WGS:NHYD|auto003613,1
gnl|WGS:NHYD|auto003614,1
gnl|WGS:NHYD|auto003629,1
gnl|WGS:NHYD|auto003633,4
gnl|WGS:NHYD|auto003693,13
gnl|WGS:NHYD|auto003715,1
gnl|WGS:NHYD|auto003716,2
gnl|WGS:NHYD|auto003729,5
gnl|WGS:NHYD|auto003733,1
gnl|WGS:NHYD|auto003737,2
gnl|WGS:NHYD|auto003741,2
gnl|WGS:NHYD|auto003743,1
gnl|WGS:NHYD|auto003745,2
gnl|WGS:NHYD|auto003759,3
gnl|WGS:NHYD|auto003763,2
gnl|WGS:NHYD|auto003779,2
gnl|WGS:NHYD|auto003783,2
gnl|WGS:NHYD|auto003789,2
gnl|WGS:NHYD|auto003790,1
gnl|WGS:NHYD|auto003799,3
gnl|WGS:NHYD|auto003801,3
gnl|WGS:NHYD|auto003828,5
gnl|WGS:NHYD|auto003831,3
gnl|WGS:NHYD|auto003835,3
gnl|WGS:NHYD|auto003837,5
gnl|WGS:NHYD|auto003839,3
gnl|WGS:NHYD|auto003903,4
gnl|WGS:NHYD|auto003948,1
gnl|WGS:NHYD|auto003953,3
gnl|WGS:NHYD|auto003957,3
gnl|WGS:NHYD|auto003965,2
gnl|WGS:NHYD|auto003967,2
gnl|WGS:NHYD|auto003970,1
gnl|WGS:NHYD|auto003973,2
gnl|WGS:NHYD|auto003975,2
gnl|WGS:NHYD|auto003977,5
gnl|WGS:NHYD|auto003983,4
gnl|WGS:NHYD|auto003985,4
gnl|WGS:NHYD|auto003986,1
gnl|WGS:NHYD|auto003987,1
gnl|WGS:NHYD|auto003995,1
gnl|WGS:NHYD|auto003997,1
gnl|WGS:NHYD|auto003999,3
gnl|WGS:NHYD|auto004003,2
gnl|WGS:NHYD|auto004011,5
gnl|WGS:NHYD|auto004013,2
gnl|WGS:NHYD|auto004024,1
gnl|WGS:NHYD|auto004027,2
gnl|WGS:NHYD|auto004032,1
gnl|WGS:NHYD|auto004037,8
gnl|WGS:NHYD|auto004053,2
gnl|WGS:NHYD|auto004055,2
gnl|WGS:NHYD|auto004059,1
gnl|WGS:NHYD|auto004060,1
gnl|WGS:NHYD|auto004071,2
gnl|WGS:NHYD|auto004073,10
gnl|WGS:NHYD|auto004075,1
gnl|WGS:NHYD|auto004096,1
gnl|WGS:NHYD|auto004107,5
gnl|WGS:NHYD|auto004109,2
gnl|WGS:NHYD|auto004111,2
gnl|WGS:NHYD|auto004112,1
gnl|WGS:NHYD|auto004117,7
gnl|WGS:NHYD|auto004119,1
gnl|WGS:NHYD|auto004123,3
gnl|WGS:NHYD|auto004139,3
gnl|WGS:NHYD|auto004143,3
gnl|WGS:NHYD|auto004145,2
gnl|WGS:NHYD|auto004151,1
gnl|WGS:NHYD|auto004152,1
gnl|WGS:NHYD|auto004159,2
gnl|WGS:NHYD|auto004175,3
gnl|WGS:NHYD|auto004187,5
gnl|WGS:NHYD|auto004189,4
gnl|WGS:NHYD|auto004191,1
gnl|WGS:NHYD|auto004192,13
gnl|WGS:NHYD|auto004195,6
gnl|WGS:NHYD|auto004197,6
gnl|WGS:NHYD|auto004201,1
gnl|WGS:NHYD|auto004202,1
gnl|WGS:NHYD|auto004209,6
gnl|WGS:NHYD|auto004243,2
gnl|WGS:NHYD|auto004245,1
gnl|WGS:NHYD|auto004247,1
gnl|WGS:NHYD|auto004279,2
gnl|WGS:NHYD|auto004281,4
gnl|WGS:NHYD|auto004283,3
gnl|WGS:NHYD|auto004284,1
gnl|WGS:NHYD|auto004289,2
gnl|WGS:NHYD|auto004291,2
gnl|WGS:NHYD|auto004293,1
gnl|WGS:NHYD|auto004297,1
gnl|WGS:NHYD|auto004301,2
gnl|WGS:NHYD|auto004303,3
gnl|WGS:NHYD|auto004307,1
gnl|WGS:NHYD|auto004323,2
gnl|WGS:NHYD|auto004326,1
gnl|WGS:NHYD|auto004329,1
gnl|WGS:NHYD|auto004333,1
gnl|WGS:NHYD|auto004335,3
gnl|WGS:NHYD|auto004337,3
gnl|WGS:NHYD|auto004338,1
gnl|WGS:NHYD|auto004341,3
gnl|WGS:NHYD|auto004346,1
gnl|WGS:NHYD|auto004349,5
gnl|WGS:NHYD|auto004357,1
gnl|WGS:NHYD|auto004361,2
gnl|WGS:NHYD|auto004375,4
gnl|WGS:NHYD|auto004377,4
gnl|WGS:NHYD|auto004379,1
gnl|WGS:NHYD|auto004380,1
gnl|WGS:NHYD|auto004407,6
gnl|WGS:NHYD|auto004415,5
gnl|WGS:NHYD|auto004453,3
gnl|WGS:NHYD|auto004455,4
gnl|WGS:NHYD|auto004473,4
gnl|WGS:NHYD|auto004479,3
gnl|WGS:NHYD|auto004481,5
gnl|WGS:NHYD|auto004483,4
gnl|WGS:NHYD|auto004485,3
gnl|WGS:NHYD|auto004487,2
gnl|WGS:NHYD|auto004489,2
gnl|WGS:NHYD|auto004491,5
gnl|WGS:NHYD|auto004492,1
gnl|WGS:NHYD|auto004495,3
gnl|WGS:NHYD|auto004496,1
gnl|WGS:NHYD|auto004499,1
gnl|WGS:NHYD|auto004500,1
gnl|WGS:NHYD|auto004505,7
gnl|WGS:NHYD|auto004507,2
gnl|WGS:NHYD|auto004511,1
gnl|WGS:NHYD|auto004519,3
gnl|WGS:NHYD|auto004549,1
gnl|WGS:NHYD|auto004550,4
gnl|WGS:NHYD|auto004557,5
gnl|WGS:NHYD|auto004559,4
gnl|WGS:NHYD|auto004561,1
gnl|WGS:NHYD|auto004591,2
gnl|WGS:NHYD|auto004615,5
gnl|WGS:NHYD|auto004617,5
gnl|WGS:NHYD|auto004619,4
gnl|WGS:NHYD|auto004621,3
gnl|WGS:NHYD|auto004623,1
gnl|WGS:NHYD|auto004624,1
gnl|WGS:NHYD|auto004701,2
gnl|WGS:NHYD|auto004704,1
gnl|WGS:NHYD|auto004711,1
gnl|WGS:NHYD|auto004712,1
gnl|WGS:NHYD|auto004723,2
gnl|WGS:NHYD|auto004725,3
gnl|WGS:NHYD|auto004727,1
gnl|WGS:NHYD|auto004728,1
gnl|WGS:NHYD|auto004729,1
gnl|WGS:NHYD|auto004730,1
gnl|WGS:NHYD|auto004749,3
gnl|WGS:NHYD|auto004751,1
gnl|WGS:NHYD|auto004759,16
