transcript_id,num_exon
gnl|WGS:AOFF|mrna_G647_06707T0,1
gnl|WGS:AOFF|mrna_G647_06709T0,1
gnl|WGS:AOFF|mrna_G647_06716T0,1
gnl|WGS:AOFF|mrna_G647_06772T0,1
gnl|WGS:AOFF|mrna_G647_06840T0,2
gnl|WGS:AOFF|mrna_G647_06892T0,1
gnl|WGS:AOFF|mrna_G647_06895T0,1
gnl|WGS:AOFF|mrna_G647_06955T0,1
gnl|WGS:AOFF|mrna_G647_06958T0,1
gnl|WGS:AOFF|mrna_G647_06959T0,2
gnl|WGS:AOFF|mrna_G647_06969T0,1
gnl|WGS:AOFF|mrna_G647_07072T0,1
gnl|WGS:AOFF|mrna_G647_07207T0,1
gnl|WGS:AOFF|mrna_G647_07223T0,1
gnl|WGS:AOFF|mrna_G647_07291T0,1
gnl|WGS:AOFF|mrna_G647_07308T0,1
gnl|WGS:AOFF|mrna_G647_07314T0,1
gnl|WGS:AOFF|mrna_G647_07334T0,1
gnl|WGS:AOFF|mrna_G647_07370T0,1
gnl|WGS:AOFF|mrna_G647_07374T0,2
gnl|WGS:AOFF|mrna_G647_07380T0,1
gnl|WGS:AOFF|mrna_G647_07389T0,2
gnl|WGS:AOFF|mrna_G647_07391T0,2
gnl|WGS:AOFF|mrna_G647_07443T0,1
gnl|WGS:AOFF|mrna_G647_07516T0,1
gnl|WGS:AOFF|mrna_G647_07524T0,1
gnl|WGS:AOFF|mrna_G647_07588T0,3
gnl|WGS:AOFF|mrna_G647_07611T0,1
gnl|WGS:AOFF|mrna_G647_07662T0,1
gnl|WGS:AOFF|mrna_G647_07755T0,1
gnl|WGS:AOFF|mrna_G647_07844T0,1
gnl|WGS:AOFF|mrna_G647_07897T0,1
gnl|WGS:AOFF|mrna_G647_07919T0,2
gnl|WGS:AOFF|mrna_G647_07926T0,2
gnl|WGS:AOFF|mrna_G647_07943T0,2
gnl|WGS:AOFF|mrna_G647_07977T0,1
gnl|WGS:AOFF|mrna_G647_07978T0,1
gnl|WGS:AOFF|mrna_G647_08031T0,1
gnl|WGS:AOFF|mrna_G647_08039T0,3
gnl|WGS:AOFF|mrna_G647_08091T0,2
gnl|WGS:AOFF|mrna_G647_08092T0,3
gnl|WGS:AOFF|mrna_G647_08093T0,1
gnl|WGS:AOFF|mrna_G647_08106T0,1
gnl|WGS:AOFF|mrna_G647_08114T0,2
gnl|WGS:AOFF|mrna_G647_08286T0,2
gnl|WGS:AOFF|mrna_G647_08287T0,1
gnl|WGS:AOFF|mrna_G647_08297T0,1
gnl|WGS:AOFF|mrna_G647_08384T0,1
gnl|WGS:AOFF|mrna_G647_08461T0,1
gnl|WGS:AOFF|mrna_G647_08543T0,1
gnl|WGS:AOFF|mrna_G647_08551T0,1
gnl|WGS:AOFF|mrna_G647_08594T0,1
gnl|WGS:AOFF|mrna_G647_08627T0,1
gnl|WGS:AOFF|mrna_G647_08683T0,1
gnl|WGS:AOFF|mrna_G647_08745T0,2
gnl|WGS:AOFF|mrna_G647_08746T0,1
gnl|WGS:AOFF|mrna_G647_08808T0,1
gnl|WGS:AOFF|mrna_G647_08866T0,1
gnl|WGS:AOFF|mrna_G647_08953T0,2
gnl|WGS:AOFF|mrna_G647_08982T0,1
gnl|WGS:AOFF|mrna_G647_08994T0,1
gnl|WGS:AOFF|mrna_G647_09023T0,1
gnl|WGS:AOFF|mrna_G647_09040T0,1
gnl|WGS:AOFF|mrna_G647_09109T0,2
gnl|WGS:AOFF|mrna_G647_09120T0,2
gnl|WGS:AOFF|mrna_G647_09143T0,1
gnl|WGS:AOFF|mrna_G647_09149T0,1
gnl|WGS:AOFF|mrna_G647_09202T0,3
gnl|WGS:AOFF|mrna_G647_09207T0,2
gnl|WGS:AOFF|mrna_G647_09278T0,1
gnl|WGS:AOFF|mrna_G647_09344T0,1
gnl|WGS:AOFF|mrna_G647_09398T0,1
gnl|WGS:AOFF|mrna_G647_09406T0,2
gnl|WGS:AOFF|mrna_G647_09537T0,1
gnl|WGS:AOFF|mrna_G647_09572T0,1
gnl|WGS:AOFF|mrna_G647_09645T0,1
gnl|WGS:AOFF|mrna_G647_09675T0,1
gnl|WGS:AOFF|mrna_G647_09692T0,1
gnl|WGS:AOFF|mrna_G647_09716T0,1
gnl|WGS:AOFF|mrna_G647_09729T0,1
gnl|WGS:AOFF|mrna_G647_09744T0,1
gnl|WGS:AOFF|mrna_G647_09747T0,1
gnl|WGS:AOFF|mrna_G647_09789T0,1
gnl|WGS:AOFF|mrna_G647_09855T0,1
gnl|WGS:AOFF|mrna_G647_09906T0,2
gnl|WGS:AOFF|mrna_G647_09933T0,1
gnl|WGS:AOFF|mrna_G647_09961T0,2
gnl|WGS:AOFF|mrna_G647_09967T0,2
gnl|WGS:AOFF|mrna_G647_09968T0,2
gnl|WGS:AOFF|mrna_G647_09979T0,1
gnl|WGS:AOFF|mrna_G647_10103T0,1
gnl|WGS:AOFF|mrna_G647_10117T0,1
gnl|WGS:AOFF|mrna_G647_10137T0,1
gnl|WGS:AOFF|mrna_G647_10154T0,1
gnl|WGS:AOFF|mrna_G647_10198T0,2
gnl|WGS:AOFF|mrna_G647_10199T0,1
gnl|WGS:AOFF|mrna_G647_10215T0,1
gnl|WGS:AOFF|mrna_G647_10226T0,1
gnl|WGS:AOFF|mrna_G647_10237T0,2
gnl|WGS:AOFF|mrna_G647_10297T0,1
gnl|WGS:AOFF|mrna_G647_10308T0,1
gnl|WGS:AOFF|mrna_G647_10314T0,2
gnl|WGS:AOFF|mrna_G647_10315T0,1
gnl|WGS:AOFF|mrna_G647_10374T0,1
gnl|WGS:AOFF|mrna_G647_10383T0,1
gnl|WGS:AOFF|mrna_G647_10415T0,2
gnl|WGS:AOFF|mrna_G647_10416T0,1
gnl|WGS:AOFF|mrna_G647_10424T0,1
unassigned_transcript_1,1
unassigned_transcript_10,1
unassigned_transcript_11,1
unassigned_transcript_12,1
unassigned_transcript_13,1
unassigned_transcript_14,1
unassigned_transcript_15,1
unassigned_transcript_16,1
unassigned_transcript_17,1
unassigned_transcript_18,1
unassigned_transcript_19,1
unassigned_transcript_2,1
unassigned_transcript_20,1
unassigned_transcript_21,1
unassigned_transcript_22,1
unassigned_transcript_23,1
unassigned_transcript_24,1
unassigned_transcript_25,1
unassigned_transcript_26,1
unassigned_transcript_27,1
unassigned_transcript_28,1
unassigned_transcript_29,1
unassigned_transcript_3,1
unassigned_transcript_30,1
unassigned_transcript_31,1
unassigned_transcript_32,1
unassigned_transcript_33,1
unassigned_transcript_34,1
unassigned_transcript_35,1
unassigned_transcript_36,1
unassigned_transcript_37,1
unassigned_transcript_38,1
unassigned_transcript_39,1
unassigned_transcript_4,1
unassigned_transcript_40,1
unassigned_transcript_41,1
unassigned_transcript_42,1
unassigned_transcript_43,1
unassigned_transcript_44,1
unassigned_transcript_45,1
unassigned_transcript_46,1
unassigned_transcript_47,1
unassigned_transcript_48,1
unassigned_transcript_49,1
unassigned_transcript_5,1
unassigned_transcript_50,1
unassigned_transcript_51,1
unassigned_transcript_52,1
unassigned_transcript_53,1
unassigned_transcript_54,1
unassigned_transcript_55,1
unassigned_transcript_6,1
unassigned_transcript_7,1
unassigned_transcript_8,1
unassigned_transcript_9,1
