transcript_id,num_exon
gnl|WGS:LGRN|mrna_AJ78_00936T0,2
gnl|WGS:LGRN|mrna_AJ78_00945T0,2
gnl|WGS:LGRN|mrna_AJ78_00992T0,1
gnl|WGS:LGRN|mrna_AJ78_01013T0,3
gnl|WGS:LGRN|mrna_AJ78_01017T0,3
gnl|WGS:LGRN|mrna_AJ78_01043T0,2
gnl|WGS:LGRN|mrna_AJ78_01053T0,2
gnl|WGS:LGRN|mrna_AJ78_01054T0,1
gnl|WGS:LGRN|mrna_AJ78_01067T0,1
gnl|WGS:LGRN|mrna_AJ78_01176T0,2
gnl|WGS:LGRN|mrna_AJ78_01209T0,2
gnl|WGS:LGRN|mrna_AJ78_01219T0,1
gnl|WGS:LGRN|mrna_AJ78_01238T0,3
gnl|WGS:LGRN|mrna_AJ78_01269T0,1
gnl|WGS:LGRN|mrna_AJ78_01304T0,2
gnl|WGS:LGRN|mrna_AJ78_01355T0,4
gnl|WGS:LGRN|mrna_AJ78_01362T0,1
gnl|WGS:LGRN|mrna_AJ78_01409T0,2
gnl|WGS:LGRN|mrna_AJ78_01422T0,3
gnl|WGS:LGRN|mrna_AJ78_01441T0,2
gnl|WGS:LGRN|mrna_AJ78_01472T0,3
gnl|WGS:LGRN|mrna_AJ78_01507T0,2
gnl|WGS:LGRN|mrna_AJ78_01508T0,2
gnl|WGS:LGRN|mrna_AJ78_01513T0,2
gnl|WGS:LGRN|mrna_AJ78_01567T0,2
gnl|WGS:LGRN|mrna_AJ78_01568T0,1
gnl|WGS:LGRN|mrna_AJ78_01569T0,1
gnl|WGS:LGRN|mrna_AJ78_01578T0,2
gnl|WGS:LGRN|mrna_AJ78_01583T0,3
gnl|WGS:LGRN|mrna_AJ78_01584T0,3
gnl|WGS:LGRN|mrna_AJ78_01659T0,1
gnl|WGS:LGRN|mrna_AJ78_01666T0,1
gnl|WGS:LGRN|mrna_AJ78_01707T0,1
gnl|WGS:LGRN|mrna_AJ78_01715T0,2
gnl|WGS:LGRN|mrna_AJ78_01773T0,2
gnl|WGS:LGRN|mrna_AJ78_01799T0,1
gnl|WGS:LGRN|mrna_AJ78_01823T0,1
gnl|WGS:LGRN|mrna_AJ78_01852T0,2
gnl|WGS:LGRN|mrna_AJ78_01940T0,1
gnl|WGS:LGRN|mrna_AJ78_01981T0,1
gnl|WGS:LGRN|mrna_AJ78_02035T0,1
gnl|WGS:LGRN|mrna_AJ78_02050T0,1
gnl|WGS:LGRN|mrna_AJ78_02071T0,1
gnl|WGS:LGRN|mrna_AJ78_02075T0,1
gnl|WGS:LGRN|mrna_AJ78_02113T0,2
gnl|WGS:LGRN|mrna_AJ78_02127T0,2
gnl|WGS:LGRN|mrna_AJ78_02146T0,1
gnl|WGS:LGRN|mrna_AJ78_02237T0,2
gnl|WGS:LGRN|mrna_AJ78_02240T0,1
gnl|WGS:LGRN|mrna_AJ78_02251T0,2
gnl|WGS:LGRN|mrna_AJ78_02256T0,1
gnl|WGS:LGRN|mrna_AJ78_02257T0,2
gnl|WGS:LGRN|mrna_AJ78_02269T0,4
gnl|WGS:LGRN|mrna_AJ78_02331T0,1
gnl|WGS:LGRN|mrna_AJ78_02338T0,2
gnl|WGS:LGRN|mrna_AJ78_02378T0,2
gnl|WGS:LGRN|mrna_AJ78_02397T0,3
gnl|WGS:LGRN|mrna_AJ78_02426T0,2
gnl|WGS:LGRN|mrna_AJ78_02449T0,2
gnl|WGS:LGRN|mrna_AJ78_02513T0,2
gnl|WGS:LGRN|mrna_AJ78_02532T0,4
gnl|WGS:LGRN|mrna_AJ78_02542T0,2
gnl|WGS:LGRN|mrna_AJ78_02547T0,3
gnl|WGS:LGRN|mrna_AJ78_02577T0,2
gnl|WGS:LGRN|mrna_AJ78_02578T0,2
gnl|WGS:LGRN|mrna_AJ78_02589T0,2
gnl|WGS:LGRN|mrna_AJ78_02599T0,1
gnl|WGS:LGRN|mrna_AJ78_02603T0,1
gnl|WGS:LGRN|mrna_AJ78_02622T0,2
gnl|WGS:LGRN|mrna_AJ78_02626T0,2
gnl|WGS:LGRN|mrna_AJ78_02700T0,1
gnl|WGS:LGRN|mrna_AJ78_02714T0,1
gnl|WGS:LGRN|mrna_AJ78_02741T0,2
gnl|WGS:LGRN|mrna_AJ78_02745T0,2
gnl|WGS:LGRN|mrna_AJ78_02751T0,2
gnl|WGS:LGRN|mrna_AJ78_02759T0,2
gnl|WGS:LGRN|mrna_AJ78_02761T0,2
gnl|WGS:LGRN|mrna_AJ78_02772T0,2
gnl|WGS:LGRN|mrna_AJ78_02783T0,1
gnl|WGS:LGRN|mrna_AJ78_02842T0,3
gnl|WGS:LGRN|mrna_AJ78_02875T0,1
gnl|WGS:LGRN|mrna_AJ78_02878T0,2
gnl|WGS:LGRN|mrna_AJ78_02880T0,2
gnl|WGS:LGRN|mrna_AJ78_02883T0,2
gnl|WGS:LGRN|mrna_AJ78_02889T0,2
gnl|WGS:LGRN|mrna_AJ78_02890T0,3
gnl|WGS:LGRN|mrna_AJ78_02892T0,2
gnl|WGS:LGRN|mrna_AJ78_02905T0,3
gnl|WGS:LGRN|mrna_AJ78_02913T0,1
gnl|WGS:LGRN|mrna_AJ78_02924T0,1
gnl|WGS:LGRN|mrna_AJ78_02944T0,2
gnl|WGS:LGRN|mrna_AJ78_02949T0,2
gnl|WGS:LGRN|mrna_AJ78_02952T0,1
gnl|WGS:LGRN|mrna_AJ78_02953T0,1
gnl|WGS:LGRN|mrna_AJ78_02955T0,8
gnl|WGS:LGRN|mrna_AJ78_02956T0,2
gnl|WGS:LGRN|mrna_AJ78_02957T0,1
gnl|WGS:LGRN|mrna_AJ78_02962T0,1
gnl|WGS:LGRN|mrna_AJ78_03009T0,2
gnl|WGS:LGRN|mrna_AJ78_03061T0,1
gnl|WGS:LGRN|mrna_AJ78_03096T0,1
gnl|WGS:LGRN|mrna_AJ78_03097T0,2
gnl|WGS:LGRN|mrna_AJ78_03112T0,4
gnl|WGS:LGRN|mrna_AJ78_03120T0,2
gnl|WGS:LGRN|mrna_AJ78_03127T0,2
gnl|WGS:LGRN|mrna_AJ78_03128T0,2
gnl|WGS:LGRN|mrna_AJ78_03134T0,2
gnl|WGS:LGRN|mrna_AJ78_03140T0,2
gnl|WGS:LGRN|mrna_AJ78_03172T0,2
gnl|WGS:LGRN|mrna_AJ78_03226T0,2
gnl|WGS:LGRN|mrna_AJ78_03228T0,2
gnl|WGS:LGRN|mrna_AJ78_03247T0,1
gnl|WGS:LGRN|mrna_AJ78_03254T0,2
gnl|WGS:LGRN|mrna_AJ78_03264T0,1
gnl|WGS:LGRN|mrna_AJ78_03303T0,1
gnl|WGS:LGRN|mrna_AJ78_03332T0,3
gnl|WGS:LGRN|mrna_AJ78_03338T0,2
gnl|WGS:LGRN|mrna_AJ78_03353T0,1
gnl|WGS:LGRN|mrna_AJ78_03354T0,1
gnl|WGS:LGRN|mrna_AJ78_03359T0,1
gnl|WGS:LGRN|mrna_AJ78_03395T0,8
gnl|WGS:LGRN|mrna_AJ78_03399T0,3
gnl|WGS:LGRN|mrna_AJ78_03407T0,2
gnl|WGS:LGRN|mrna_AJ78_03530T0,2
gnl|WGS:LGRN|mrna_AJ78_03575T0,2
gnl|WGS:LGRN|mrna_AJ78_03614T0,1
gnl|WGS:LGRN|mrna_AJ78_03628T0,1
gnl|WGS:LGRN|mrna_AJ78_03681T0,4
gnl|WGS:LGRN|mrna_AJ78_03705T0,2
gnl|WGS:LGRN|mrna_AJ78_03708T0,1
gnl|WGS:LGRN|mrna_AJ78_03724T0,2
gnl|WGS:LGRN|mrna_AJ78_03735T0,2
gnl|WGS:LGRN|mrna_AJ78_03742T0,2
gnl|WGS:LGRN|mrna_AJ78_03766T0,4
gnl|WGS:LGRN|mrna_AJ78_03772T0,2
gnl|WGS:LGRN|mrna_AJ78_03780T0,2
gnl|WGS:LGRN|mrna_AJ78_03786T0,1
gnl|WGS:LGRN|mrna_AJ78_03800T0,2
gnl|WGS:LGRN|mrna_AJ78_03823T0,2
gnl|WGS:LGRN|mrna_AJ78_03874T0,3
gnl|WGS:LGRN|mrna_AJ78_03893T0,1
gnl|WGS:LGRN|mrna_AJ78_03902T0,2
gnl|WGS:LGRN|mrna_AJ78_03917T0,2
gnl|WGS:LGRN|mrna_AJ78_03938T0,2
gnl|WGS:LGRN|mrna_AJ78_03971T0,3
gnl|WGS:LGRN|mrna_AJ78_03994T0,1
gnl|WGS:LGRN|mrna_AJ78_03999T0,2
gnl|WGS:LGRN|mrna_AJ78_04030T0,2
gnl|WGS:LGRN|mrna_AJ78_04040T0,1
gnl|WGS:LGRN|mrna_AJ78_04061T0,1
gnl|WGS:LGRN|mrna_AJ78_04068T0,3
gnl|WGS:LGRN|mrna_AJ78_04075T0,1
gnl|WGS:LGRN|mrna_AJ78_04077T0,2
gnl|WGS:LGRN|mrna_AJ78_04144T0,3
gnl|WGS:LGRN|mrna_AJ78_04186T0,1
gnl|WGS:LGRN|mrna_AJ78_04230T0,2
gnl|WGS:LGRN|mrna_AJ78_04263T0,3
gnl|WGS:LGRN|mrna_AJ78_04269T0,1
gnl|WGS:LGRN|mrna_AJ78_04280T0,2
gnl|WGS:LGRN|mrna_AJ78_04281T0,2
gnl|WGS:LGRN|mrna_AJ78_04283T0,3
gnl|WGS:LGRN|mrna_AJ78_04349T0,2
gnl|WGS:LGRN|mrna_AJ78_04359T0,2
gnl|WGS:LGRN|mrna_AJ78_04360T0,3
gnl|WGS:LGRN|mrna_AJ78_04406T0,3
gnl|WGS:LGRN|mrna_AJ78_04430T0,2
gnl|WGS:LGRN|mrna_AJ78_04437T0,1
gnl|WGS:LGRN|mrna_AJ78_04445T0,2
gnl|WGS:LGRN|mrna_AJ78_04447T0,2
gnl|WGS:LGRN|mrna_AJ78_04449T0,1
gnl|WGS:LGRN|mrna_AJ78_04458T0,2
gnl|WGS:LGRN|mrna_AJ78_04460T0,2
gnl|WGS:LGRN|mrna_AJ78_04473T0,3
gnl|WGS:LGRN|mrna_AJ78_04479T0,5
gnl|WGS:LGRN|mrna_AJ78_04506T0,2
gnl|WGS:LGRN|mrna_AJ78_04508T0,1
gnl|WGS:LGRN|mrna_AJ78_04514T0,1
gnl|WGS:LGRN|mrna_AJ78_04515T0,1
gnl|WGS:LGRN|mrna_AJ78_04527T0,2
gnl|WGS:LGRN|mrna_AJ78_04539T0,2
gnl|WGS:LGRN|mrna_AJ78_04540T0,1
gnl|WGS:LGRN|mrna_AJ78_04561T0,3
gnl|WGS:LGRN|mrna_AJ78_04598T0,1
gnl|WGS:LGRN|mrna_AJ78_04600T0,2
gnl|WGS:LGRN|mrna_AJ78_04606T0,1
gnl|WGS:LGRN|mrna_AJ78_04608T0,2
gnl|WGS:LGRN|mrna_AJ78_04627T0,1
gnl|WGS:LGRN|mrna_AJ78_04650T0,2
gnl|WGS:LGRN|mrna_AJ78_04656T0,2
gnl|WGS:LGRN|mrna_AJ78_04677T0,1
gnl|WGS:LGRN|mrna_AJ78_04710T0,1
gnl|WGS:LGRN|mrna_AJ78_04751T0,1
gnl|WGS:LGRN|mrna_AJ78_04772T0,1
gnl|WGS:LGRN|mrna_AJ78_04792T0,1
gnl|WGS:LGRN|mrna_AJ78_04855T0,2
gnl|WGS:LGRN|mrna_AJ78_04864T0,1
gnl|WGS:LGRN|mrna_AJ78_04876T0,1
gnl|WGS:LGRN|mrna_AJ78_04925T0,2
gnl|WGS:LGRN|mrna_AJ78_04926T0,1
gnl|WGS:LGRN|mrna_AJ78_04949T0,2
gnl|WGS:LGRN|mrna_AJ78_04961T0,2
gnl|WGS:LGRN|mrna_AJ78_04966T0,2
gnl|WGS:LGRN|mrna_AJ78_04974T0,1
gnl|WGS:LGRN|mrna_AJ78_04985T0,3
gnl|WGS:LGRN|mrna_AJ78_05004T0,2
gnl|WGS:LGRN|mrna_AJ78_05006T0,2
gnl|WGS:LGRN|mrna_AJ78_05015T0,1
gnl|WGS:LGRN|mrna_AJ78_05024T0,1
gnl|WGS:LGRN|mrna_AJ78_05025T0,2
gnl|WGS:LGRN|mrna_AJ78_05068T0,1
gnl|WGS:LGRN|mrna_AJ78_05084T0,2
gnl|WGS:LGRN|mrna_AJ78_05086T0,1
gnl|WGS:LGRN|mrna_AJ78_05088T0,3
gnl|WGS:LGRN|mrna_AJ78_05132T0,1
gnl|WGS:LGRN|mrna_AJ78_05138T0,3
gnl|WGS:LGRN|mrna_AJ78_05142T0,1
gnl|WGS:LGRN|mrna_AJ78_05171T0,1
gnl|WGS:LGRN|mrna_AJ78_05188T0,1
gnl|WGS:LGRN|mrna_AJ78_05191T0,1
gnl|WGS:LGRN|mrna_AJ78_05214T0,1
gnl|WGS:LGRN|mrna_AJ78_05274T0,1
gnl|WGS:LGRN|mrna_AJ78_05293T0,3
gnl|WGS:LGRN|mrna_AJ78_05302T0,2
gnl|WGS:LGRN|mrna_AJ78_05364T0,7
gnl|WGS:LGRN|mrna_AJ78_05384T0,2
gnl|WGS:LGRN|mrna_AJ78_05522T0,2
gnl|WGS:LGRN|mrna_AJ78_05525T0,2
gnl|WGS:LGRN|mrna_AJ78_05540T0,2
gnl|WGS:LGRN|mrna_AJ78_05554T0,4
gnl|WGS:LGRN|mrna_AJ78_05583T0,1
gnl|WGS:LGRN|mrna_AJ78_05595T0,1
gnl|WGS:LGRN|mrna_AJ78_05618T0,4
gnl|WGS:LGRN|mrna_AJ78_05635T0,2
gnl|WGS:LGRN|mrna_AJ78_05657T0,1
gnl|WGS:LGRN|mrna_AJ78_05691T0,3
gnl|WGS:LGRN|mrna_AJ78_05713T0,3
gnl|WGS:LGRN|mrna_AJ78_05724T0,2
gnl|WGS:LGRN|mrna_AJ78_05735T0,4
gnl|WGS:LGRN|mrna_AJ78_05746T0,1
gnl|WGS:LGRN|mrna_AJ78_05763T0,2
gnl|WGS:LGRN|mrna_AJ78_05818T0,1
gnl|WGS:LGRN|mrna_AJ78_05827T0,2
gnl|WGS:LGRN|mrna_AJ78_05828T0,1
gnl|WGS:LGRN|mrna_AJ78_05843T0,2
gnl|WGS:LGRN|mrna_AJ78_05844T0,1
gnl|WGS:LGRN|mrna_AJ78_05884T0,1
gnl|WGS:LGRN|mrna_AJ78_05885T0,1
gnl|WGS:LGRN|mrna_AJ78_05893T0,1
gnl|WGS:LGRN|mrna_AJ78_05897T0,3
gnl|WGS:LGRN|mrna_AJ78_05912T0,2
gnl|WGS:LGRN|mrna_AJ78_05926T0,1
gnl|WGS:LGRN|mrna_AJ78_05938T0,2
gnl|WGS:LGRN|mrna_AJ78_05968T0,2
gnl|WGS:LGRN|mrna_AJ78_05969T0,1
gnl|WGS:LGRN|mrna_AJ78_05970T0,1
gnl|WGS:LGRN|mrna_AJ78_05981T0,3
gnl|WGS:LGRN|mrna_AJ78_05982T0,2
gnl|WGS:LGRN|mrna_AJ78_05989T0,1
gnl|WGS:LGRN|mrna_AJ78_05997T0,2
gnl|WGS:LGRN|mrna_AJ78_06024T0,1
gnl|WGS:LGRN|mrna_AJ78_06027T0,1
gnl|WGS:LGRN|mrna_AJ78_06029T0,2
gnl|WGS:LGRN|mrna_AJ78_06056T0,2
gnl|WGS:LGRN|mrna_AJ78_06060T0,3
gnl|WGS:LGRN|mrna_AJ78_06064T0,1
gnl|WGS:LGRN|mrna_AJ78_06071T0,2
gnl|WGS:LGRN|mrna_AJ78_06144T0,1
gnl|WGS:LGRN|mrna_AJ78_06203T0,2
gnl|WGS:LGRN|mrna_AJ78_06212T0,1
gnl|WGS:LGRN|mrna_AJ78_06231T0,1
gnl|WGS:LGRN|mrna_AJ78_06232T0,4
gnl|WGS:LGRN|mrna_AJ78_06279T0,7
gnl|WGS:LGRN|mrna_AJ78_06300T0,1
gnl|WGS:LGRN|mrna_AJ78_06311T0,4
gnl|WGS:LGRN|mrna_AJ78_06313T0,1
gnl|WGS:LGRN|mrna_AJ78_06314T0,1
gnl|WGS:LGRN|mrna_AJ78_06315T0,1
gnl|WGS:LGRN|mrna_AJ78_06317T0,3
gnl|WGS:LGRN|mrna_AJ78_06318T0,3
gnl|WGS:LGRN|mrna_AJ78_06319T0,2
gnl|WGS:LGRN|mrna_AJ78_06334T0,1
gnl|WGS:LGRN|mrna_AJ78_06354T0,1
gnl|WGS:LGRN|mrna_AJ78_06369T0,1
gnl|WGS:LGRN|mrna_AJ78_06370T0,2
gnl|WGS:LGRN|mrna_AJ78_06393T0,5
gnl|WGS:LGRN|mrna_AJ78_06411T0,2
gnl|WGS:LGRN|mrna_AJ78_06425T0,1
gnl|WGS:LGRN|mrna_AJ78_06461T0,1
gnl|WGS:LGRN|mrna_AJ78_06467T0,1
gnl|WGS:LGRN|mrna_AJ78_06476T0,2
gnl|WGS:LGRN|mrna_AJ78_06486T0,1
gnl|WGS:LGRN|mrna_AJ78_06487T0,2
gnl|WGS:LGRN|mrna_AJ78_06491T0,2
gnl|WGS:LGRN|mrna_AJ78_06515T0,3
gnl|WGS:LGRN|mrna_AJ78_06520T0,7
gnl|WGS:LGRN|mrna_AJ78_06530T0,1
gnl|WGS:LGRN|mrna_AJ78_06533T0,3
gnl|WGS:LGRN|mrna_AJ78_06536T0,2
gnl|WGS:LGRN|mrna_AJ78_06537T0,2
gnl|WGS:LGRN|mrna_AJ78_06557T0,3
gnl|WGS:LGRN|mrna_AJ78_06559T0,1
gnl|WGS:LGRN|mrna_AJ78_06564T0,2
gnl|WGS:LGRN|mrna_AJ78_06576T0,1
gnl|WGS:LGRN|mrna_AJ78_06587T0,1
gnl|WGS:LGRN|mrna_AJ78_06588T0,1
gnl|WGS:LGRN|mrna_AJ78_06596T0,4
gnl|WGS:LGRN|mrna_AJ78_06604T0,1
gnl|WGS:LGRN|mrna_AJ78_06644T0,1
gnl|WGS:LGRN|mrna_AJ78_06645T0,3
gnl|WGS:LGRN|mrna_AJ78_06652T0,1
gnl|WGS:LGRN|mrna_AJ78_06662T0,1
gnl|WGS:LGRN|mrna_AJ78_06684T0,1
gnl|WGS:LGRN|mrna_AJ78_06699T0,1
gnl|WGS:LGRN|mrna_AJ78_06700T0,1
gnl|WGS:LGRN|mrna_AJ78_06715T0,2
gnl|WGS:LGRN|mrna_AJ78_06721T0,2
gnl|WGS:LGRN|mrna_AJ78_06734T0,2
gnl|WGS:LGRN|mrna_AJ78_06761T0,2
gnl|WGS:LGRN|mrna_AJ78_06767T0,1
gnl|WGS:LGRN|mrna_AJ78_06769T0,1
gnl|WGS:LGRN|mrna_AJ78_06777T0,3
gnl|WGS:LGRN|mrna_AJ78_06787T0,2
gnl|WGS:LGRN|mrna_AJ78_06847T0,2
gnl|WGS:LGRN|mrna_AJ78_06863T0,1
gnl|WGS:LGRN|mrna_AJ78_06882T0,1
gnl|WGS:LGRN|mrna_AJ78_06889T0,1
gnl|WGS:LGRN|mrna_AJ78_06890T0,1
gnl|WGS:LGRN|mrna_AJ78_06891T0,3
gnl|WGS:LGRN|mrna_AJ78_06892T0,3
gnl|WGS:LGRN|mrna_AJ78_06897T0,2
gnl|WGS:LGRN|mrna_AJ78_06945T0,1
gnl|WGS:LGRN|mrna_AJ78_06954T0,1
gnl|WGS:LGRN|mrna_AJ78_06972T0,1
gnl|WGS:LGRN|mrna_AJ78_06979T0,1
gnl|WGS:LGRN|mrna_AJ78_06992T0,2
gnl|WGS:LGRN|mrna_AJ78_07017T0,1
gnl|WGS:LGRN|mrna_AJ78_07023T0,1
gnl|WGS:LGRN|mrna_AJ78_07036T0,1
gnl|WGS:LGRN|mrna_AJ78_07042T0,2
gnl|WGS:LGRN|mrna_AJ78_07049T0,1
gnl|WGS:LGRN|mrna_AJ78_07070T0,1
gnl|WGS:LGRN|mrna_AJ78_07106T0,1
gnl|WGS:LGRN|mrna_AJ78_07118T0,2
gnl|WGS:LGRN|mrna_AJ78_07121T0,1
gnl|WGS:LGRN|mrna_AJ78_07123T0,4
gnl|WGS:LGRN|mrna_AJ78_07138T0,1
gnl|WGS:LGRN|mrna_AJ78_07139T0,1
gnl|WGS:LGRN|mrna_AJ78_07144T0,2
gnl|WGS:LGRN|mrna_AJ78_07145T0,1
gnl|WGS:LGRN|mrna_AJ78_07149T0,2
gnl|WGS:LGRN|mrna_AJ78_07154T0,2
gnl|WGS:LGRN|mrna_AJ78_07163T0,2
gnl|WGS:LGRN|mrna_AJ78_07180T0,1
gnl|WGS:LGRN|mrna_AJ78_07183T0,1
gnl|WGS:LGRN|mrna_AJ78_07191T0,1
gnl|WGS:LGRN|mrna_AJ78_07192T0,2
gnl|WGS:LGRN|mrna_AJ78_07210T0,1
gnl|WGS:LGRN|mrna_AJ78_07212T0,1
gnl|WGS:LGRN|mrna_AJ78_07214T0,1
gnl|WGS:LGRN|mrna_AJ78_07216T0,2
gnl|WGS:LGRN|mrna_AJ78_07225T0,3
gnl|WGS:LGRN|mrna_AJ78_07226T0,1
gnl|WGS:LGRN|mrna_AJ78_07238T0,1
gnl|WGS:LGRN|mrna_AJ78_07239T0,1
gnl|WGS:LGRN|mrna_AJ78_07257T0,1
gnl|WGS:LGRN|mrna_AJ78_07258T0,1
gnl|WGS:LGRN|mrna_AJ78_07261T0,1
gnl|WGS:LGRN|mrna_AJ78_07271T0,1
gnl|WGS:LGRN|mrna_AJ78_07272T0,1
gnl|WGS:LGRN|mrna_AJ78_07273T0,1
gnl|WGS:LGRN|mrna_AJ78_07324T0,3
gnl|WGS:LGRN|mrna_AJ78_07331T0,1
gnl|WGS:LGRN|mrna_AJ78_07365T0,1
gnl|WGS:LGRN|mrna_AJ78_07367T0,2
gnl|WGS:LGRN|mrna_AJ78_07368T0,2
gnl|WGS:LGRN|mrna_AJ78_07369T0,1
gnl|WGS:LGRN|mrna_AJ78_07374T0,2
gnl|WGS:LGRN|mrna_AJ78_07380T0,6
gnl|WGS:LGRN|mrna_AJ78_07410T0,1
gnl|WGS:LGRN|mrna_AJ78_07419T0,2
gnl|WGS:LGRN|mrna_AJ78_07422T0,1
gnl|WGS:LGRN|mrna_AJ78_07448T0,6
gnl|WGS:LGRN|mrna_AJ78_07456T0,2
gnl|WGS:LGRN|mrna_AJ78_07458T0,2
gnl|WGS:LGRN|mrna_AJ78_07459T0,3
gnl|WGS:LGRN|mrna_AJ78_07476T0,1
gnl|WGS:LGRN|mrna_AJ78_07477T0,1
gnl|WGS:LGRN|mrna_AJ78_07494T0,1
gnl|WGS:LGRN|mrna_AJ78_07527T0,1
gnl|WGS:LGRN|mrna_AJ78_07537T0,2
gnl|WGS:LGRN|mrna_AJ78_07540T0,1
gnl|WGS:LGRN|mrna_AJ78_07543T0,2
gnl|WGS:LGRN|mrna_AJ78_07545T0,2
gnl|WGS:LGRN|mrna_AJ78_07546T0,1
gnl|WGS:LGRN|mrna_AJ78_07555T0,1
gnl|WGS:LGRN|mrna_AJ78_07589T0,1
gnl|WGS:LGRN|mrna_AJ78_07590T0,1
gnl|WGS:LGRN|mrna_AJ78_07603T0,1
gnl|WGS:LGRN|mrna_AJ78_07629T0,1
gnl|WGS:LGRN|mrna_AJ78_07641T0,1
gnl|WGS:LGRN|mrna_AJ78_07643T0,2
gnl|WGS:LGRN|mrna_AJ78_07676T0,2
gnl|WGS:LGRN|mrna_AJ78_07681T0,1
gnl|WGS:LGRN|mrna_AJ78_07683T0,1
gnl|WGS:LGRN|mrna_AJ78_07684T0,2
gnl|WGS:LGRN|mrna_AJ78_07687T0,2
gnl|WGS:LGRN|mrna_AJ78_07753T0,3
gnl|WGS:LGRN|mrna_AJ78_07754T0,2
gnl|WGS:LGRN|mrna_AJ78_07757T0,2
gnl|WGS:LGRN|mrna_AJ78_07761T0,1
gnl|WGS:LGRN|mrna_AJ78_07767T0,1
gnl|WGS:LGRN|mrna_AJ78_07769T0,2
gnl|WGS:LGRN|mrna_AJ78_07776T0,3
gnl|WGS:LGRN|mrna_AJ78_07784T0,1
gnl|WGS:LGRN|mrna_AJ78_07785T0,1
gnl|WGS:LGRN|mrna_AJ78_07787T0,2
gnl|WGS:LGRN|mrna_AJ78_07790T0,1
gnl|WGS:LGRN|mrna_AJ78_07796T0,1
gnl|WGS:LGRN|mrna_AJ78_07802T0,2
gnl|WGS:LGRN|mrna_AJ78_07810T0,2
gnl|WGS:LGRN|mrna_AJ78_07861T0,2
gnl|WGS:LGRN|mrna_AJ78_07870T0,1
gnl|WGS:LGRN|mrna_AJ78_07873T0,1
gnl|WGS:LGRN|mrna_AJ78_07884T0,1
gnl|WGS:LGRN|mrna_AJ78_07889T0,1
gnl|WGS:LGRN|mrna_AJ78_07898T0,1
gnl|WGS:LGRN|mrna_AJ78_07899T0,2
gnl|WGS:LGRN|mrna_AJ78_07917T0,1
gnl|WGS:LGRN|mrna_AJ78_07925T0,2
gnl|WGS:LGRN|mrna_AJ78_07928T0,2
gnl|WGS:LGRN|mrna_AJ78_07931T0,1
gnl|WGS:LGRN|mrna_AJ78_07955T0,3
gnl|WGS:LGRN|mrna_AJ78_07967T0,2
gnl|WGS:LGRN|mrna_AJ78_07968T0,1
gnl|WGS:LGRN|mrna_AJ78_07974T0,2
