generation,N_shifts,logPrior,logLik,eventRate,acceptRate
338000,1,3.10166,0.0678721,0.759251,0.508941
339000,1,1.35125,-1.51686,1.55112,0.5
340000,2,3.83686,2.72529,0.768405,0.502
341000,1,2.44154,2.27089,0.193797,0.498
342000,2,2.76785,0.889654,2.14702,0.525
343000,1,0.244397,12.0195,2.76976,0.4642
344000,1,1.25562,10.2308,0.518918,0.434667
345000,1,1.48049,8.13498,1.17889,0.437
346000,1,2.14682,18.005,1.59977,0.400333
347000,1,2.70205,16.7907,0.64574,0.361
348000,3,-1.01689,0.253596,3.52375,0.4605
349000,1,1.35108,1.62563,1.20046,0.44
350000,1,2.0837,10.2155,1.14221,0.415
351000,1,1.80014,8.54161,0.16406,0.476
352000,1,0.141255,11.5132,0.622398,0.4054
353000,1,1.07674,12.7889,0.212057,0.362
354000,2,5.32536,6.0471,0.222667,0.427667
355000,1,2.98731,4.37471,0.772929,0.409083
356000,1,1.77554,1.72196,2.30799,0.436
357000,1,3.14531,13.3934,0.934915,0.454
358000,2,2.12694,13.4644,0.821737,0.384
359000,2,2.63999,8.62365,1.53931,0.389
360000,2,-1.3151,12.6725,5.54518,0.411
361000,1,1.58089,4.83963,1.28082,0.43
362000,1,2.3726,13.0968,0.9455,0.373778
363000,2,3.42983,8.60894,1.58614,0.438333
364000,1,2.5946,7.39884,0.45893,0.414
365000,1,-0.330318,13.316,0.862847,0.448
366000,1,0.583482,9.32878,0.86156,0.406
367000,1,2.28276,9.75402,0.777746,0.439
368000,1,2.1418,15.5655,1.37238,0.373667
369000,1,1.39805,16.1236,1.46771,0.37
370000,1,1.5125,9.98474,1.8988,0.423667
371000,1,0.871087,13.5744,1.96546,0.47
372000,3,2.59001,12.152,2.66666,0.359
373000,1,3.03704,6.66237,0.329861,0.407417
374000,1,1.88873,8.99255,1.49214,0.464
375000,1,0.0826285,9.20587,0.870318,0.439048
376000,1,0.658564,5.11466,0.527223,0.4045
377000,1,2.87828,12.4512,0.283823,0.391625
378000,1,-0.707926,10.2705,3.3038,0.424
379000,3,1.32218,15.3501,3.14893,0.405
380000,1,1.56923,12.8865,0.628736,0.387
381000,1,0.907778,9.36309,1.18132,0.44
382000,2,2.81115,10.5617,0.90688,0.477
383000,1,0.150249,10.8445,0.0853157,0.388
384000,1,1.6855,7.8787,0.17125,0.457875
385000,1,-0.633906,7.41434,0.951384,0.458
386000,1,-1.01529,5.348,0.613404,0.394
387000,1,-1.50558,3.30066,1.55066,0.45925
388000,1,-1.5355,8.74962,1.73553,0.468
389000,1,-1.10155,-2.90711,0.690571,0.475
390000,2,1.66428,4.19207,1.45251,0.498937
391000,2,2.45781,0.661531,0.678982,0.49
392000,1,1.10275,1.93902,0.755488,0.501167
393000,1,1.049,4.98271,1.51038,0.4412
394000,1,0.227432,10.1481,1.48395,0.398
395000,1,1.50148,5.53759,0.775826,0.439333
396000,1,2.26366,5.25196,0.884237,0.478
397000,2,3.10121,12.8481,0.686305,0.42275
398000,4,-3.90814,5.34288,2.7233,0.394
399000,1,0.407236,8.14777,0.898985,0.417
400000,1,0.282762,4.87594,0.884203,0.456
401000,1,1.25767,5.9042,1.2814,0.5011
402000,5,-1.48441,8.05602,3.58431,0.4735
403000,3,0.924921,-0.0836936,2.5388,0.505
404000,1,-1.35524,8.02007,1.1082,0.434
405000,1,-4.26746,11.0137,1.5092,0.453
406000,1,1.61985,5.68755,0.590839,0.45
407000,3,1.82907,-2.02323,2.58076,0.454077
408000,1,2.2981,4.81428,0.61332,0.463857
409000,2,0.553077,15.0459,2.01472,0.425
410000,1,-0.170376,12.7502,3.29187,0.357
411000,1,0.333286,10.7715,0.698982,0.4528
412000,2,1.4034,9.33545,2.87619,0.5
413000,1,1.12815,12.5638,1.3529,0.441818
414000,1,1.07872,10.8968,1.04794,0.459
415000,1,0.442745,4.3931,1.68076,0.463
416000,1,2.06205,6.06873,0.611187,0.39
417000,1,-0.952908,0.143151,1.80771,0.442
418000,2,0.995489,3.61319,1.64437,0.44475
419000,1,2.83589,10.496,0.383724,0.432
420000,1,2.47031,3.17542,0.774418,0.448875
421000,1,2.5021,9.92213,0.799888,0.495
422000,1,1.74443,12.9171,1.16128,0.435
423000,1,2.15455,7.0161,0.441045,0.43675
424000,1,1.39916,4.2465,1.14331,0.452636
425000,1,2.16684,3.39438,0.848887,0.471
426000,1,2.10463,10.2649,0.142947,0.419667
427000,1,1.76655,12.7645,0.416348,0.453
428000,1,0.748363,10.5748,1.55239,0.432333
429000,1,1.48311,10.9943,0.531894,0.414
430000,1,0.188072,4.52859,2.36067,0.475923
431000,2,2.51695,2.40409,0.77041,0.544
432000,1,1.15825,8.11708,0.625324,0.46625
433000,1,0.373418,6.81866,0.854337,0.44775
434000,1,1.59839,3.85338,0.543255,0.454
435000,1,0.659094,7.87877,1.44217,0.5
436000,1,-0.115529,5.5668,0.794494,0.456
437000,1,1.63222,8.55546,0.399707,0.485
438000,1,1.28396,10.0357,0.362509,0.383
439000,2,0.664971,8.23815,1.84058,0.406
440000,3,-3.40127,4.3401,2.89661,0.480833
441000,1,0.0535184,8.3693,2.4166,0.439667
442000,1,-0.787077,10.0018,1.15221,0.478
443000,1,0.349284,6.9523,0.836678,0.496
444000,4,-0.38759,-2.71111,4.32403,0.487
445000,1,2.40062,10.394,0.607576,0.503
446000,2,3.57897,8.74671,1.10855,0.426
447000,1,1.66656,7.74829,1.07551,0.418
448000,1,1.70333,9.8992,0.500693,0.47
449000,1,1.62807,13.7392,0.333176,0.391
450000,1,2.6895,13.1545,0.505519,0.473625
451000,1,2.36869,13.0122,0.213212,0.4165
452000,1,1.74872,10.5127,0.265705,0.419273
453000,2,-1.81593,-0.45577,0.971362,0.389
454000,2,2.06564,4.91486,2.03016,0.475
455000,1,1.83503,7.46009,0.66431,0.40575
456000,2,3.24819,9.40937,1.23178,0.407
457000,2,2.27399,9.6373,1.81787,0.43
458000,1,0.834144,10.7712,1.88713,0.461375
459000,1,1.86806,8.19072,0.91025,0.454
460000,2,3.50185,8.56863,1.079,0.424
461000,1,2.15241,4.06915,0.382126,0.535233
462000,1,1.79891,11.0529,0.156263,0.4404
463000,2,-0.794459,8.51322,2.78467,0.435
464000,1,-0.864192,6.81741,2.096,0.424
465000,1,0.517195,9.42303,0.67025,0.439
466000,1,1.72318,11.0045,1.83887,0.374
467000,1,1.81824,11.0437,0.875034,0.372
468000,1,1.96351,12.0051,1.25287,0.411
469000,1,2.27139,7.11292,0.631659,0.485625
470000,1,2.04504,6.31356,0.906145,0.427
471000,1,1.85594,12.1138,1.22257,0.486
472000,1,1.92698,8.56698,1.26387,0.448
473000,1,2.38679,12.6419,0.55037,0.404
474000,2,2.12981,9.23336,1.10315,0.401
475000,0,1.85761,-0.889554,0.153704,0.462476
476000,1,2.14962,9.70069,0.865682,0.509
477000,1,2.44014,7.01522,0.476295,0.466
478000,1,2.64474,14.0567,0.357117,0.447
479000,0,0.945824,-3.32498,0.589513,0.453053
480000,0,0.763355,-3.81866,1.14299,0.481833
481000,1,0.153409,4.22861,2.17779,0.521667
482000,0,1.26115,1.05455,0.7043,0.4705
483000,1,2.10594,10.4741,1.1805,0.443
484000,1,0.861674,8.36134,0.799573,0.414
485000,1,0.356642,5.35981,0.794528,0.4615
486000,1,1.41275,2.07966,0.38162,0.466
487000,1,1.06847,11.6945,0.906002,0.444
488000,1,-0.672746,12.8842,4.13186,0.422
489000,1,3.4579,9.5592,0.136355,0.417
490000,1,1.97733,3.83363,0.247841,0.487583
491000,1,2.19212,14.0262,0.270527,0.41325
492000,1,1.00586,8.0532,1.47304,0.378
493000,1,1.40983,7.45766,0.817513,0.453
494000,1,0.605308,6.98813,0.923266,0.411
495000,1,-0.889039,9.65032,2.63946,0.471
496000,0,0.642944,1.13976,1.23967,0.515059
497000,1,1.55981,3.73974,1.04231,0.506
498000,1,1.7339,3.35153,1.46968,0.425
499000,1,0.137191,3.06782,1.11152,0.505778
500000,1,0.629481,0.317938,1.11011,0.566
501000,2,0.31532,1.37555,1.10283,0.578
502000,2,0.996147,6.71771,1.35294,0.496
503000,2,-2.23302,2.8868,2.49195,0.456
504000,2,3.849,5.5314,1.20946,0.417533
505000,1,2.61234,6.90694,0.302532,0.47
506000,1,-1.62112,5.35464,0.599222,0.519
507000,1,2.96324,11.6203,0.9942,0.433667
508000,1,3.25764,10.7612,0.674463,0.469
509000,1,2.42638,7.78372,0.97718,0.483545
510000,1,2.67866,8.3593,0.946562,0.445
511000,1,3.15149,9.14716,0.555891,0.378
512000,0,1.60123,0.466172,0.188905,0.423
513000,0,1.48796,-4.06473,0.0422624,0.501
514000,2,-0.338065,2.80423,2.73165,0.544
515000,1,2.35114,14.6758,1.11058,0.426857
516000,1,-1.35351,7.91133,1.73671,0.431905
517000,1,-0.0392519,1.22657,0.391417,0.451
518000,1,0.198042,10.1078,0.246078,0.439
519000,2,2.42887,7.49917,0.262768,0.4358
520000,1,1.12473,9.76359,0.404144,0.388
521000,1,2.24443,5.30224,0.654746,0.405
522000,1,1.19571,3.84873,1.3663,0.42
523000,3,-1.24118,1.82254,1.11743,0.451412
524000,2,-2.06064,-2.86347,2.61662,0.452833
525000,1,0.748607,3.35387,0.369403,0.516
526000,3,2.66742,7.02608,2.16032,0.424091
527000,1,1.64999,7.16747,0.825414,0.425
528000,1,-0.237992,9.15938,1.05084,0.472667
529000,1,1.39934,3.46339,0.295331,0.43525
530000,1,1.12708,-1.09044,0.851602,0.4595
531000,2,1.30211,9.79271,1.65967,0.45375
532000,2,2.74634,11.2475,0.936786,0.408
533000,1,2.03657,9.45325,0.832158,0.372333
534000,1,0.383665,4.00213,2.41587,0.389
535000,1,0.483242,6.84961,1.6816,0.383833
536000,1,2.00487,3.91452,1.32652,0.42
537000,2,3.07565,4.27842,0.942267,0.431
538000,1,2.10309,10.8853,0.17402,0.412
539000,1,-0.243834,6.68816,1.00097,0.429
540000,1,1.92312,5.11565,0.294393,0.51
541000,1,3.26686,8.26483,0.445184,0.446
542000,1,1.50208,9.13538,1.54592,0.425
543000,2,0.416893,5.59721,1.3555,0.369
544000,1,2.01972,4.18052,0.168076,0.461
545000,1,2.42516,5.67892,0.411021,0.41025
546000,2,3.94638,6.17425,0.511568,0.44
547000,2,0.297917,5.18483,0.48828,0.487647
548000,2,3.84883,6.38972,1.19721,0.41875
549000,1,2.63971,-1.09181,0.283172,0.485
550000,1,-0.293981,4.66183,0.757446,0.406667
551000,1,-0.116028,7.61144,0.176999,0.419
552000,1,1.8556,5.57792,0.909283,0.425
553000,1,2.13718,10.3577,1.0344,0.457
554000,1,1.95976,5.61413,0.838196,0.41
555000,1,0.507072,11.4972,2.99239,0.450778
556000,2,2.21407,9.16289,1.12587,0.4025
557000,1,-0.529842,5.8882,2.73653,0.433
558000,1,2.14657,4.68375,1.51086,0.435667
559000,1,1.57871,0.762081,0.744743,0.4485
560000,3,6.15521,1.75204,1.14849,0.5285
561000,0,0.439572,1.04351,1.61025,0.521
562000,1,2.26205,9.33402,0.355673,0.457111
563000,1,2.87742,7.49721,0.514902,0.498
564000,1,2.33243,3.91431,1.00992,0.484
