generation,rank_1,rank_2,swapAccepted
835000,1,4,1
836000,1,4,1
837000,2,4,1
838000,1,4,1
839000,1,2,1
840000,3,4,1
841000,2,3,1
842000,2,4,1
843000,1,3,0
844000,3,4,1
845000,2,4,0
846000,1,3,1
847000,1,4,0
848000,2,3,1
849000,2,3,1
850000,2,3,1
851000,2,4,1
852000,1,2,1
853000,3,4,1
854000,2,4,1
855000,1,4,1
856000,2,3,1
857000,1,3,1
858000,2,4,1
859000,2,4,1
860000,2,4,1
861000,2,4,1
862000,2,3,1
863000,1,4,0
864000,1,3,1
865000,1,4,1
866000,1,4,0
867000,2,3,1
868000,2,3,1
869000,3,4,1
870000,3,4,1
871000,1,4,1
872000,2,4,1
873000,1,4,1
874000,2,3,1
875000,2,4,1
876000,1,3,1
877000,2,4,1
878000,1,4,0
879000,1,2,1
880000,2,4,1
881000,1,2,0
882000,1,2,0
883000,1,4,0
884000,2,4,1
885000,1,4,0
886000,2,3,1
887000,2,4,0
888000,2,4,1
889000,2,3,1
890000,3,4,1
891000,2,4,0
892000,3,4,1
893000,3,4,1
894000,2,3,0
895000,2,4,1
896000,1,3,0
897000,1,2,0
898000,2,3,1
899000,1,2,1
900000,1,2,1
901000,2,4,1
902000,2,4,1
903000,1,2,0
904000,1,3,0
905000,1,3,1
906000,3,4,1
907000,1,2,1
908000,1,3,1
909000,1,4,1
910000,2,3,1
911000,3,4,1
912000,2,3,1
913000,1,4,0
914000,2,4,1
915000,3,4,1
916000,1,3,1
917000,3,4,1
918000,1,2,1
919000,1,4,1
920000,2,3,1
921000,2,3,1
922000,1,4,1
923000,1,3,1
924000,1,3,0
925000,1,3,0
926000,1,4,1
927000,1,4,1
928000,2,4,1
929000,1,4,0
930000,3,4,1
931000,1,2,1
932000,1,2,1
933000,3,4,1
934000,2,4,1
935000,3,4,1
936000,2,3,1
937000,1,2,1
938000,2,4,1
939000,2,4,1
940000,1,4,0
941000,2,3,1
942000,3,4,1
943000,3,4,1
944000,1,2,1
945000,2,3,1
946000,1,2,1
947000,2,3,1
948000,1,2,1
949000,1,3,1
950000,2,3,1
951000,2,3,1
952000,1,4,1
953000,1,4,1
954000,1,3,1
955000,3,4,1
956000,3,4,1
957000,2,4,1
958000,1,3,1
959000,2,3,1
960000,1,4,1
961000,2,3,0
962000,2,3,1
963000,1,3,1
964000,1,3,1
965000,1,3,1
966000,2,3,1
967000,2,3,1
968000,1,4,0
969000,1,3,1
970000,2,3,1
971000,2,4,1
972000,1,2,1
973000,1,4,1
974000,3,4,1
975000,1,2,1
976000,2,3,1
977000,2,4,1
978000,1,4,1
979000,1,3,1
980000,3,4,1
981000,1,2,1
982000,1,3,1
983000,1,3,0
984000,1,2,1
985000,1,2,1
986000,3,4,1
987000,1,4,1
988000,2,4,1
989000,2,4,1
990000,2,3,0
991000,1,2,1
992000,1,2,1
993000,3,4,1
994000,3,4,1
995000,1,2,1
996000,2,3,1
997000,1,2,1
998000,1,2,1
999000,1,4,1
1000000,2,4,1
1001000,3,4,1
1002000,1,3,1
1003000,2,3,1
1004000,1,2,1
1005000,3,4,1
1006000,3,4,1
1007000,3,4,1
1008000,1,3,0
1009000,3,4,1
1010000,3,4,1
1011000,1,4,1
1012000,1,2,1
1013000,1,4,0
1014000,1,2,1
1015000,3,4,1
1016000,1,4,1
1017000,2,3,1
1018000,2,4,1
1019000,1,3,0
1020000,1,4,1
1021000,1,2,1
1022000,1,2,1
1023000,1,3,1
1024000,2,4,1
1025000,1,4,1
1026000,3,4,1
1027000,1,3,1
1028000,2,3,1
1029000,3,4,1
1030000,1,2,1
1031000,1,3,0
1032000,1,4,0
1033000,3,4,1
1034000,1,3,1
1035000,1,4,1
1036000,3,4,1
1037000,2,3,1
1038000,2,4,1
1039000,1,4,1
1040000,1,3,0
1041000,1,3,1
1042000,1,2,1
1043000,1,3,1
1044000,3,4,1
1045000,1,4,1
1046000,2,3,1
1047000,1,3,1
1048000,2,4,1
1049000,2,4,1
1050000,1,4,0
1051000,1,4,1
1052000,3,4,1
1053000,2,4,1
1054000,2,3,1
1055000,2,4,0
1056000,2,4,1
1057000,1,2,1
1058000,2,4,1
1059000,1,3,1
1060000,2,3,1
1061000,2,3,1
1062000,2,3,0
1063000,1,2,1
1064000,1,4,1
1065000,1,3,1
1066000,1,3,1
1067000,1,2,1
1068000,1,4,1
1069000,1,3,1
1070000,2,4,1
1071000,2,4,1
1072000,2,4,1
1073000,3,4,1
1074000,2,3,1
1075000,2,4,1
1076000,3,4,1
1077000,2,3,0
1078000,3,4,1
1079000,1,4,1
1080000,2,3,1
1081000,1,2,1
1082000,1,2,1
1083000,1,2,1
1084000,2,3,1
1085000,2,4,1
1086000,3,4,1
1087000,1,2,1
1088000,1,2,1
1089000,3,4,1
1090000,1,3,1
1091000,2,3,1
1092000,1,4,1
1093000,1,3,0
1094000,3,4,1
1095000,1,2,1
1096000,3,4,1
1097000,1,3,0
1098000,1,2,1
1099000,2,3,0
1100000,3,4,0
1101000,2,3,1
1102000,2,3,1
1103000,1,3,1
1104000,1,3,1
1105000,1,2,1
1106000,1,4,1
1107000,2,4,1
1108000,1,4,1
1109000,2,3,1
1110000,2,4,0
1111000,2,4,0
1112000,2,3,1
1113000,2,4,0
1114000,2,4,1
1115000,2,4,1
1116000,2,3,1
1117000,2,4,1
1118000,3,4,1
1119000,3,4,1
1120000,3,4,1
1121000,2,3,1
1122000,2,3,0
1123000,1,4,1
1124000,2,3,1
1125000,2,4,1
1126000,1,3,1
1127000,1,2,1
1128000,2,4,0
1129000,2,3,1
1130000,2,3,1
1131000,3,4,1
1132000,1,3,1
1133000,1,2,1
1134000,2,3,1
1135000,2,4,1
1136000,2,4,1
1137000,1,4,1
1138000,1,3,0
1139000,1,2,0
1140000,1,2,1
1141000,2,4,0
1142000,3,4,1
1143000,2,4,0
1144000,1,4,1
1145000,2,4,0
1146000,2,3,1
1147000,1,4,1
1148000,2,4,1
1149000,1,3,1
1150000,1,2,0
1151000,1,4,1
1152000,3,4,1
1153000,1,3,1
1154000,1,3,0
1155000,2,4,1
1156000,3,4,1
1157000,3,4,1
1158000,3,4,0
1159000,1,3,1
1160000,2,3,1
1161000,3,4,1
1162000,2,4,1
1163000,2,3,1
1164000,1,4,1
1165000,1,2,0
1166000,1,4,1
1167000,2,4,1
1168000,2,4,0
1169000,1,3,1
1170000,3,4,1
1171000,3,4,1
1172000,1,4,1
1173000,3,4,1
1174000,1,4,1
1175000,1,4,0
1176000,1,3,1
1177000,2,3,1
1178000,1,4,1
1179000,2,4,1
1180000,2,4,1
1181000,1,2,1
1182000,3,4,1
1183000,1,4,1
1184000,2,4,1
1185000,1,4,0
1186000,2,3,1
1187000,3,4,1
1188000,1,2,1
1189000,3,4,1
1190000,2,4,1
1191000,1,3,1
1192000,2,3,1
1193000,1,3,1
1194000,1,2,1
1195000,3,4,1
1196000,1,2,1
1197000,1,3,1
1198000,1,4,1
1199000,2,4,1
1200000,1,4,1
1201000,1,4,1
1202000,3,4,1
1203000,3,4,1
1204000,1,4,1
1205000,1,2,1
1206000,2,4,1
1207000,3,4,1
1208000,1,3,1
1209000,2,3,1
1210000,1,2,1
1211000,1,2,1
1212000,1,4,0
1213000,1,2,1
1214000,1,3,1
1215000,1,4,1
1216000,1,2,1
1217000,3,4,1
1218000,1,4,1
1219000,1,2,1
1220000,1,2,1
1221000,1,3,1
1222000,1,4,1
1223000,1,4,0
1224000,2,4,1
1225000,2,4,0
1226000,2,4,0
1227000,2,3,1
1228000,1,3,1
1229000,2,4,0
1230000,1,2,1
1231000,1,4,0
1232000,2,3,1
1233000,1,2,1
1234000,1,2,1
1235000,2,3,1
1236000,3,4,1
1237000,1,3,0
1238000,1,4,0
1239000,1,4,1
1240000,1,2,1
1241000,1,2,1
1242000,1,4,1
1243000,1,2,1
1244000,1,2,1
1245000,3,4,1
1246000,1,3,1
1247000,1,4,0
1248000,2,3,1
1249000,1,2,1
1250000,1,4,0
1251000,1,2,1
1252000,2,4,0
1253000,1,3,1
1254000,3,4,1
1255000,1,4,1
1256000,2,4,0
1257000,1,2,1
1258000,1,3,1
1259000,2,3,1
1260000,3,4,1
1261000,2,3,1
1262000,3,4,1
1263000,2,3,1
1264000,2,3,1
1265000,1,3,1
1266000,1,3,1
1267000,1,3,1
1268000,1,2,1
1269000,1,4,1
1270000,1,3,1
1271000,1,2,1
1272000,2,4,1
1273000,2,3,1
1274000,1,3,0
1275000,1,3,1
1276000,2,3,1
1277000,3,4,1
1278000,2,3,1
1279000,1,3,1
1280000,1,2,0
1281000,3,4,1
1282000,2,4,1
1283000,1,4,0
1284000,2,4,1
1285000,3,4,1
1286000,3,4,1
1287000,1,3,1
1288000,1,3,0
1289000,2,3,1
1290000,2,3,1
1291000,1,2,1
1292000,2,4,1
1293000,1,2,1
1294000,1,2,0
1295000,1,4,1
1296000,2,4,1
1297000,1,4,0
1298000,1,2,1
1299000,1,3,1
1300000,3,4,1
1301000,2,4,1
1302000,3,4,1
1303000,1,2,1
1304000,1,2,1
1305000,1,2,1
1306000,3,4,1
1307000,3,4,1
1308000,1,2,1
1309000,1,3,1
1310000,1,2,1
1311000,2,3,1
1312000,1,4,1
1313000,1,2,1
1314000,2,4,1
1315000,1,2,1
1316000,2,4,1
1317000,1,2,1
1318000,2,4,1
1319000,1,2,1
1320000,3,4,1
1321000,1,3,1
1322000,2,4,1
1323000,2,3,1
1324000,1,3,1
1325000,1,3,1
1326000,1,3,1
1327000,1,3,0
1328000,1,3,1
1329000,2,3,1
1330000,3,4,1
1331000,1,4,1
1332000,2,4,1
1333000,1,3,1
1334000,1,2,1
1335000,1,2,0
1336000,1,3,1
1337000,3,4,1
1338000,1,4,0
1339000,2,4,1
1340000,2,3,1
1341000,2,3,1
1342000,1,4,0
1343000,3,4,1
1344000,1,2,1
1345000,2,3,1
1346000,1,4,1
1347000,1,3,1
1348000,1,3,1
1349000,1,2,0
1350000,3,4,1
1351000,1,4,1
1352000,1,3,0
1353000,1,3,1
1354000,1,3,1
1355000,1,4,1
1356000,1,3,0
1357000,2,4,1
1358000,3,4,1
1359000,3,4,1
1360000,2,4,0
1361000,3,4,1
1362000,2,4,1
1363000,1,2,0
1364000,2,3,1
1365000,1,3,0
1366000,2,3,1
1367000,2,4,1
1368000,2,3,1
1369000,2,4,1
1370000,1,2,1
1371000,1,2,1
1372000,1,3,1
1373000,1,2,1
1374000,2,4,1
1375000,1,2,1
1376000,2,4,1
1377000,2,4,0
1378000,1,2,1
1379000,1,2,0
1380000,1,4,1
1381000,1,2,0
1382000,2,3,1
1383000,1,4,1
1384000,2,4,1
1385000,1,3,0
1386000,1,4,1
1387000,1,3,1
1388000,1,4,1
1389000,2,4,1
1390000,1,4,1
1391000,2,4,1
1392000,1,4,1
1393000,2,3,1
1394000,3,4,1
1395000,1,2,1
1396000,2,4,1
1397000,2,4,1
1398000,2,3,1
1399000,1,4,1
1400000,1,2,1
1401000,2,3,1
1402000,1,3,1
1403000,2,4,1
1404000,2,3,0
1405000,1,3,1
1406000,1,2,1
1407000,1,3,1
1408000,1,3,1
1409000,2,4,1
1410000,2,4,1
1411000,1,2,1
1412000,1,3,1
1413000,2,3,1
1414000,1,4,0
1415000,1,2,1
1416000,1,2,1
1417000,2,3,1
1418000,1,2,1
1419000,2,4,1
1420000,2,4,1
1421000,2,3,0
1422000,2,4,1
1423000,1,4,1
1424000,2,4,1
1425000,3,4,1
1426000,1,3,0
1427000,1,3,1
1428000,1,4,1
1429000,1,2,1
1430000,1,3,1
1431000,1,3,1
1432000,3,4,1
1433000,3,4,1
1434000,1,3,1
1435000,2,3,1
1436000,2,4,1
1437000,1,3,1
1438000,1,2,1
1439000,1,4,1
1440000,2,4,1
1441000,2,4,1
1442000,1,3,1
1443000,2,4,1
1444000,2,4,1
1445000,1,4,1
1446000,1,2,1
1447000,1,4,1
1448000,3,4,1
1449000,1,2,1
1450000,1,4,1
1451000,1,3,1
1452000,1,4,1
1453000,1,3,1
1454000,3,4,1
1455000,1,3,1
1456000,1,2,1
1457000,1,4,1
1458000,2,4,1
1459000,1,4,1
1460000,2,4,1
1461000,1,4,1
1462000,2,4,0
1463000,1,4,1
1464000,1,3,1
1465000,2,3,1
1466000,2,3,1
1467000,3,4,1
1468000,2,3,1
1469000,2,3,1
1470000,1,3,1
1471000,2,3,1
1472000,2,3,1
1473000,1,2,1
1474000,1,3,1
1475000,1,4,1
1476000,1,3,1
1477000,3,4,1
1478000,1,2,1
1479000,2,3,1
1480000,1,2,1
1481000,1,2,1
1482000,1,3,0
1483000,2,4,1
1484000,2,3,1
1485000,1,4,1
1486000,2,4,1
1487000,2,3,1
1488000,2,3,1
1489000,1,2,1
1490000,1,2,1
1491000,2,4,0
1492000,3,4,1
1493000,2,4,0
1494000,1,2,1
1495000,3,4,1
