generation,N_shifts,logPrior,logLik,eventRate,acceptRate
49000,0,0.998014,-108.918,0.195622,0.428714
50000,2,2.74573,-81.0118,0.971188,0.3885
51000,2,3.92246,-75.7611,1.10108,0.378
52000,6,2.59642,-70.5321,4.28951,0.368
53000,5,4.1929,-89.8042,3.14658,0.398714
54000,4,7.35257,-82.1338,0.801286,0.427
55000,3,3.70385,-82.0263,2.51219,0.422
56000,3,4.63401,-73.6884,1.33425,0.407
57000,3,1.08991,-72.3459,4.18616,0.3888
58000,6,2.99647,-93.1064,2.16839,0.388036
59000,1,2.05314,-85.31,0.424564,0.368
60000,1,-0.866264,-87.0273,1.69837,0.375
61000,3,4.92098,-76.9675,1.74038,0.3784
62000,1,0.70662,-86.9431,1.10023,0.3625
63000,5,1.78885,-69.0619,4.67093,0.3985
64000,6,5.5055,-71.3344,3.23668,0.378
65000,6,8.02722,-64.406,3.3927,0.325
66000,7,7.38083,-70.6619,2.18547,0.341
67000,7,5.32305,-63.4626,5.72938,0.353
68000,5,4.48419,-86.3538,3.73831,0.373
69000,5,5.0774,-81.0541,3.04902,0.412
70000,7,7.19251,-71.138,4.01168,0.38
71000,6,6.79612,-78.0645,3.63706,0.373
72000,5,3.65597,-71.6793,3.14709,0.393222
73000,5,2.64644,-77.7339,3.78784,0.379
74000,4,3.15562,-82.9305,3.01153,0.414
75000,5,6.14325,-86.2418,2.2645,0.37275
76000,1,2.11682,-69.2981,0.645721,0.380071
77000,4,5.75173,-74.8459,0.829642,0.408333
78000,0,0.653996,-118.088,0.448508,0.420517
79000,0,0.907302,-107.284,0.355519,0.428
80000,4,4.6189,-86.3418,1.76294,0.371333
81000,5,5.80905,-78.8235,1.85551,0.35
82000,5,2.92665,-77.3217,2.271,0.378
83000,0,0.496559,-108.484,1.00685,0.43
84000,0,1.44975,-97.9508,0.0620681,0.413
85000,1,0.760225,-96.318,1.31216,0.416
86000,4,-2.46837,-81.9134,5.74987,0.38175
87000,6,-1.00602,-89.2278,3.30777,0.386
88000,5,-0.206403,-80.192,2.88997,0.398
89000,7,4.29328,-85.9473,2.22784,0.415
90000,10,1.80711,-84.9321,6.55287,0.404
91000,4,3.12431,-83.5535,3.04581,0.426
92000,4,5.43412,-78.3039,1.71161,0.386
93000,5,3.05954,-74.9969,5.36173,0.399
94000,5,5.35364,-62.0801,3.27568,0.367
95000,5,5.1953,-84.5078,3.75555,0.382
96000,4,5.43661,-84.71,2.26768,0.393333
97000,2,1.41875,-94.8919,1.28306,0.41
98000,2,-1.86402,-91.5499,3.91557,0.423
99000,0,0.625585,-99.6702,0.918052,0.434571
100000,2,1.31204,-75.4673,0.952972,0.374
101000,3,1.13019,-91.5322,2.93457,0.372
102000,4,4.56019,-71.9022,0.633492,0.403
103000,3,2.22,-83.6271,2.69243,0.393222
104000,2,3.16194,-74.2352,1.72008,0.338
105000,2,2.83435,-75.829,2.10094,0.358
106000,4,2.15405,-79.5591,2.98741,0.367
107000,2,3.4929,-85.4861,1.6121,0.403
108000,2,1.60315,-77.3626,3.2852,0.418
109000,4,7.08134,-83.3897,1.2946,0.414
110000,2,2.84287,-90.3772,2.10743,0.396533
111000,0,1.14847,-105.226,0.399144,0.429583
112000,3,1.92978,-82.8253,1.98119,0.3723
113000,3,3.85221,-68.056,1.28311,0.372
114000,2,1.59564,-72.2043,1.2898,0.326
115000,2,3.20563,-78.5434,0.980132,0.374
116000,2,2.31394,-78.4102,1.47472,0.391
117000,0,0.155948,-100.776,1.35469,0.442167
118000,0,0.634327,-86.8377,1.12566,0.373
119000,0,1.20441,-98.8417,0.445713,0.405
120000,0,0.869656,-97.3198,0.664799,0.393
121000,2,2.97955,-81.5679,1.757,0.414
122000,3,3.44695,-82.6383,2.0675,0.396
123000,2,2.10516,-83.5713,1.74808,0.371
124000,2,0.397616,-91.2624,3.15041,0.391
125000,2,2.28755,-89.0591,1.44206,0.387
126000,1,2.69008,-76.8928,0.863338,0.393
127000,1,2.62532,-78.1109,0.734992,0.382
128000,1,3.04926,-84.2676,0.373048,0.363
129000,0,1.07317,-99.5857,0.339318,0.436222
130000,3,-0.217475,-97.3802,1.64542,0.377357
131000,0,0.609648,-109.675,0.822349,0.435
132000,3,1.85785,-94.5509,2.7669,0.395
133000,2,2.6309,-94.6737,2.42681,0.387958
134000,2,2.49302,-73.5396,0.59911,0.379
135000,4,2.74529,-82.5343,3.20888,0.367
136000,0,0.528506,-100.413,1.03056,0.406
137000,2,0.126058,-86.5473,3.00047,0.3805
138000,1,2.3865,-71.7325,1.52912,0.3821
139000,1,3.39834,-65.8048,0.466251,0.322
140000,2,2.16825,-84.5688,1.10576,0.343667
141000,1,1.94208,-78.2965,1.67514,0.371
142000,0,1.49657,-99.2982,0.0812127,0.411333
143000,4,4.14399,-87.0571,2.92635,0.3747
144000,6,3.46038,-86.6612,2.1694,0.384
145000,5,0.415258,-77.7029,5.26616,0.422
146000,2,3.38029,-76.9888,1.94315,0.372
147000,3,5.34083,-89.2736,0.590663,0.36
148000,2,3.50111,-97.6825,0.651313,0.383
149000,4,2.0164,-88.1795,2.13155,0.414
150000,2,0.504882,-79.7206,1.88339,0.3904
151000,1,3.58141,-76.2882,0.387941,0.3974
152000,1,3.05224,-63.7535,0.974059,0.374
153000,2,1.62285,-75.7663,1.69795,0.359
154000,1,2.78049,-88.7853,0.815034,0.413833
155000,2,1.97121,-87.5803,0.93364,0.383167
156000,0,1.57833,-91.1366,0.0316126,0.426
157000,0,1.36076,-104.52,0.205383,0.416
158000,2,0.865543,-72.3963,2.01408,0.405
159000,1,2.99264,-75.8541,0.856761,0.389857
160000,4,4.37785,-61.8238,2.62407,0.374
161000,3,2.9409,-70.2936,2.15937,0.35
162000,2,1.2506,-69.5515,1.53093,0.367
163000,2,3.19649,-71.3119,1.81467,0.372
164000,2,4.40723,-85.7671,0.395033,0.381364
165000,3,2.10803,-78.282,4.42878,0.3545
166000,3,1.86193,-59.5074,2.13055,0.337
167000,2,-1.34226,-64.0165,1.47245,0.365667
168000,2,-0.319595,-65.2148,1.30807,0.359
169000,2,0.795227,-71.2177,1.15336,0.359
170000,2,0.0878913,-78.2991,2.34466,0.352
171000,2,0.497252,-77.5533,1.70879,0.377
172000,3,0.0301058,-73.7499,5.41608,0.364
173000,2,1.35658,-73.3464,0.930815,0.353
174000,1,2.44008,-88.8419,1.04913,0.375733
175000,0,1.56331,-111.641,0.0414188,0.417778
176000,0,1.39731,-103.668,0.0505587,0.447
177000,2,2.09071,-81.2831,0.201967,0.369818
178000,1,1.07048,-81.8113,2.99648,0.41175
179000,2,1.43701,-67.6929,1.32763,0.357
180000,3,2.79548,-80.8378,1.33476,0.35
181000,2,2.58782,-66.5527,1.3121,0.366
182000,3,2.72811,-65.0975,1.56784,0.363
183000,2,1.597,-70.0167,1.93904,0.363
184000,2,4.87104,-85.4016,0.754546,0.3985
185000,1,3.84068,-71.2943,0.240617,0.405
186000,3,1.73182,-85.4319,1.43758,0.367385
187000,2,3.10675,-76.4274,0.933103,0.373
188000,0,1.22583,-111.408,0.154612,0.424333
189000,1,3.08271,-88.7447,0.604445,0.3595
190000,3,0.636853,-84.2451,3.34183,0.384
191000,2,2.50235,-87.8788,0.49611,0.3755
192000,3,2.26562,-100.082,3.37467,0.393222
193000,3,1.44617,-91.3301,3.50487,0.401333
194000,1,2.36539,-98.3037,1.72378,0.417
195000,3,4.12253,-62.0796,1.2977,0.38825
196000,3,4.69954,-81.515,1.21143,0.3915
197000,2,1.44006,-90.422,2.06599,0.398
198000,3,-0.930043,-96.2948,1.5824,0.40025
199000,1,3.54201,-76.2738,0.305525,0.375
200000,1,3.48265,-95.7523,0.397891,0.399
201000,2,0.473271,-94.0255,1.79311,0.42175
202000,2,0.738197,-94.6172,0.701849,0.401286
203000,2,0.938568,-104.994,1.33501,0.4145
204000,1,3.01788,-84.2829,0.85227,0.4065
205000,0,1.32776,-120.352,0.0795714,0.432235
206000,2,-0.138767,-77.7622,2.89413,0.41725
207000,2,1.75445,-76.8098,1.13674,0.339
208000,2,2.28246,-67.2199,0.795386,0.312
209000,2,2.73376,-69.6762,1.11805,0.336
210000,1,2.73503,-82.4432,0.968521,0.364667
211000,1,-0.639862,-92.0898,0.538355,0.394
212000,1,-1.89803,-89.4612,2.82577,0.406
213000,3,3.48171,-73.7762,1.97181,0.3792
214000,5,0.256901,-74.6606,2.20874,0.381
215000,2,1.31191,-74.2505,2.64235,0.397
216000,3,0.0825318,-79.5243,1.65137,0.374
217000,2,3.17051,-74.2,1.00668,0.381125
218000,2,1.23266,-90.4464,0.975595,0.391
219000,2,0.812498,-90.5573,1.08286,0.398
220000,1,2.92383,-77.0933,0.845096,0.396375
221000,2,2.97794,-67.2682,0.764258,0.378
222000,0,0.918338,-110.879,0.527764,0.414118
223000,0,1.12794,-112.071,0.326667,0.424
224000,1,1.83177,-107.539,0.368418,0.438
225000,3,2.17207,-95.1132,1.38139,0.407333
226000,4,0.174643,-91.913,2.70871,0.437
227000,3,-2.14166,-93.6074,2.2913,0.391
228000,2,0.786465,-93.5349,0.938296,0.388
229000,3,1.78258,-80.6772,2.02427,0.395
230000,2,3.68725,-78.2252,1.21394,0.384
231000,0,1.7565,-80.9675,0.300478,0.3987
232000,4,2.22639,-72.8457,4.01276,0.368667
233000,2,1.99087,-85.1273,0.552597,0.379
234000,2,0.403372,-89.485,0.334214,0.385
235000,2,-2.0358,-95.4509,0.531599,0.403
236000,3,-8.85568,-79.7876,3.05292,0.4
237000,0,0.97299,-110.301,0.536718,0.439846
238000,2,3.60574,-78.5415,1.44346,0.374333
239000,2,2.14522,-77.0677,2.94574,0.392
240000,3,5.74825,-78.5551,1.1251,0.349
241000,2,2.81472,-78.9828,1.83993,0.371
242000,2,0.740653,-76.2621,2.60014,0.381
243000,2,1.69224,-87.6096,2.43127,0.383
244000,0,1.90725,-84.7543,0.147671,0.384462
245000,3,2.13241,-85.9577,3.69289,0.4065
246000,2,1.39438,-87.2453,1.42485,0.374
247000,2,0.204616,-77.5773,2.02343,0.388364
248000,0,1.36027,-103.234,0.133664,0.415545
249000,0,0.937032,-96.2403,0.657331,0.41
250000,0,1.59721,-75.7518,0.463714,0.369167
251000,3,2.36481,-82.5366,0.797333,0.393
252000,3,1.657,-74.4428,2.77486,0.356
253000,2,1.05165,-70.8866,0.770924,0.398143
254000,3,3.80766,-72.5879,1.79946,0.3355
255000,4,2.45429,-82.7385,2.42145,0.394
256000,2,0.98584,-101.055,2.06352,0.388
257000,4,0.637915,-84.3888,3.06674,0.3755
258000,3,-1.79659,-83.6431,2.73826,0.372
259000,3,1.88446,-71.6074,0.906028,0.354
260000,7,7.10817,-87.8436,3.2243,0.425
261000,4,5.12247,-83.2002,2.28789,0.412
262000,2,2.93112,-74.4071,1.02399,0.358
263000,2,-1.00063,-70.7788,4.85587,0.377
264000,0,0.817933,-103.567,0.698601,0.421467
265000,0,1.11536,-107.166,0.497859,0.423
266000,0,1.51341,-98.9146,0.0293839,0.421
267000,0,1.41732,-98.1267,0.238759,0.385
268000,3,1.81054,-82.8987,1.33797,0.3722
269000,3,1.3519,-86.0112,1.91328,0.366
270000,2,1.77857,-95.4292,0.242833,0.402
271000,2,-0.619799,-89.3312,0.936896,0.393
272000,4,-0.195383,-87.9541,3.68085,0.407
273000,2,2.54685,-79.9013,0.78101,0.370118
274000,3,1.96842,-89.2782,1.68412,0.409
275000,2,0.479831,-98.9652,0.712634,0.399667
276000,2,-2.55859,-89.4825,1.04989,0.435
277000,3,1.11388,-106.751,3.27527,0.397
278000,2,2.46196,-91.885,1.0461,0.428
279000,2,-1.4363,-100.938,0.937392,0.396
280000,2,0.964844,-108.79,1.11992,0.434167
281000,0,0.516065,-102.398,1.04874,0.41
282000,3,-0.935143,-83.0082,2.10926,0.396333
283000,2,1.30397,-63.1688,1.004,0.378
284000,3,0.323373,-81.0144,0.82108,0.342
285000,1,2.26877,-84.4959,0.849717,0.391943
286000,0,1.09428,-87.1525,0.957237,0.367
287000,0,1.82533,-83.9851,0.23023,0.372
288000,2,2.0962,-83.1779,1.01744,0.396
289000,2,-1.53211,-77.5254,0.83673,0.3616
290000,3,-1.26963,-66.6785,1.36431,0.339
291000,2,-2.34652,-69.7455,3.42078,0.343
292000,3,0.642413,-80.1676,2.17294,0.331
293000,2,-1.35302,-76.051,0.547339,0.348
294000,2,0.771961,-69.3286,0.879077,0.382
295000,3,-2.27445,-80.7152,1.90211,0.341
296000,3,3.62104,-89.4414,1.10933,0.38675
297000,5,-0.0182509,-84.3582,2.83606,0.38
298000,2,-0.580833,-78.6998,1.16175,0.39
299000,4,2.25456,-71.5041,1.53026,0.37
300000,1,2.53424,-75.3976,0.828728,0.371833
301000,0,1.07163,-76.0598,0.985577,0.357
302000,0,1.12277,-99.7847,0.554672,0.411429
303000,3,-0.443362,-74.2413,2.97601,0.37125
304000,3,-0.269697,-68.3998,0.965525,0.383
305000,3,-0.328466,-75.538,1.75898,0.362
306000,3,3.13059,-79.7433,1.4953,0.359
307000,2,-0.159408,-76.3622,1.46208,0.362
308000,2,-6.86996,-63.6797,2.26553,0.373571
309000,2,2.58586,-82.7579,2.40332,0.381769
310000,3,0.882866,-71.8921,1.88276,0.362
311000,0,1.94511,-88.1468,0.109796,0.381
312000,6,3.80745,-71.6011,2.96659,0.402333
313000,4,2.12571,-73.516,1.35123,0.370833
314000,2,0.749931,-72.5289,0.821698,0.324
315000,2,2.97739,-84.0558,0.479837,0.363
316000,4,1.47788,-87.436,3.12769,0.395
317000,4,2.65807,-85.2064,1.97162,0.374
318000,2,0.618127,-86.7356,0.725729,0.406
319000,4,4.60285,-75.7904,1.89781,0.411
320000,3,1.85062,-60.6824,2.70706,0.33
321000,3,-2.58132,-59.5634,3.24087,0.319
322000,5,-3.1489,-76.0222,3.67016,0.327
323000,5,1.94096,-76.7137,5.32601,0.380636
324000,10,8.34536,-75.1846,7.47128,0.346
325000,2,2.92235,-75.4051,0.822951,0.373
326000,2,2.12346,-75.7411,2.21732,0.345
327000,3,2.78282,-79.5014,0.758176,0.378
328000,0,-0.167061,-77.3011,2.22724,0.386471
329000,3,0.940249,-74.5477,1.63876,0.3585
330000,3,0.41654,-63.8868,4.10189,0.356
331000,4,3.20388,-95.8886,3.66347,0.385625
332000,2,4.80066,-80.8502,0.491954,0.388
333000,3,3.46058,-89.1247,1.35953,0.401
334000,2,2.2509,-73.8614,0.904024,0.35125
335000,3,3.27214,-74.168,0.949427,0.353
336000,2,-3.19972,-78.1194,2.9776,0.352
337000,0,1.51635,-114.411,0.0202952,0.4162
338000,2,0.833646,-111.866,1.61442,0.4098
339000,2,-0.519368,-87.3819,0.472752,0.372
340000,4,1.23651,-84.5253,1.85229,0.446
341000,0,0.895981,-104.68,0.677067,0.41825
342000,0,1.1064,-72.0422,0.950125,0.379071
343000,0,1.548,-73.234,0.506595,0.374
344000,2,1.46421,-70.4887,0.800889,0.402
345000,0,1.51592,-81.8678,0.536793,0.3785
346000,0,1.43305,-96.0369,0.0859485,0.4194
347000,2,0.0498294,-88.9242,0.921946,0.388125
348000,6,3.7377,-84.7135,3.22895,0.37675
349000,2,1.17296,-78.2089,2.01673,0.367
350000,0,0.940221,-105.397,0.480948,0.42825
351000,2,-1.45771,-82.2825,0.269334,0.40525
352000,2,3.05958,-78.9154,1.13519,0.375333
353000,3,2.49258,-94.5075,1.57024,0.406
354000,3,3.75528,-78.2486,1.77455,0.386
355000,3,3.03839,-60.3784,1.46289,0.348667
356000,0,1.12994,-72.7721,0.926625,0.385091
357000,0,1.27053,-110.332,0.263831,0.419143
358000,3,1.93714,-80.7468,1.27914,0.342
359000,2,3.25798,-87.0508,0.530752,0.37675
360000,2,2.77552,-86.7128,1.08856,0.377
361000,2,-2.02036,-84.5786,1.4737,0.386
362000,2,3.04249,-85.7771,0.515852,0.3855
363000,2,1.16655,-71.1268,0.731632,0.364
364000,0,1.11346,-112.152,0.306766,0.423
365000,2,-0.855021,-85.5983,1.86141,0.38125
366000,2,0.284773,-89.2503,1.33306,0.384
367000,2,2.0896,-96.1534,1.47014,0.397
368000,3,1.37571,-77.1466,1.84541,0.417
369000,4,3.97422,-76.8179,0.848428,0.367
370000,3,0.317752,-66.2196,2.68831,0.366
371000,0,1.94986,-85.143,0.110134,0.377933
372000,0,1.0964,-69.5958,0.964451,0.367
373000,0,1.39605,-65.496,0.664568,0.339
374000,0,1.44354,-78.1868,0.613308,0.335
375000,2,-0.872812,-80.4133,1.4731,0.3634
376000,2,3.73055,-70.071,0.933658,0.364
377000,2,2.66682,-61.6138,0.674931,0.351
378000,2,1.78636,-69.8573,1.89524,0.343
379000,2,3.24981,-70.3473,1.11551,0.341
380000,0,1.38033,-100.008,0.111448,0.423563
381000,2,1.14311,-73.2159,1.2376,0.3675
382000,0,0.639299,-98.8116,0.962757,0.408
383000,1,0.33278,-105.628,0.551111,0.44
384000,1,0.42017,-98.4551,1.91595,0.407
385000,0,1.00075,-94.9945,0.599976,0.398
386000,4,2.26045,-90.7445,2.61863,0.381545
387000,3,2.03013,-81.0083,1.60678,0.3965
388000,2,1.69654,-75.7184,0.939024,0.38
389000,0,1.32384,-81.1547,0.731758,0.395533
390000,3,4.11934,-76.4877,0.786382,0.3715
391000,3,2.21949,-69.3148,1.13802,0.372
392000,4,7.75442,-71.9453,0.721661,0.396
393000,0,1.23545,-111.307,0.196059,0.42625
394000,3,-0.989107,-90.4592,1.93037,0.37675
395000,2,1.27649,-91.1229,0.700088,0.398
396000,2,0.914556,-83.1919,1.55711,0.391
397000,0,2.03163,-102.05,0.0152011,0.403375
398000,3,3.53491,-71.4352,3.11636,0.362667
399000,6,6.87925,-76.0565,2.72432,0.403
400000,4,3.40876,-77.8373,1.46367,0.3755
401000,4,5.54137,-84.8958,0.860427,0.388
402000,2,0.164135,-74.2995,2.64278,0.352
403000,2,-1.64878,-68.2665,1.1669,0.368
404000,0,1.64435,-83.4104,0.413218,0.388143
405000,2,-2.50111,-65.1331,2.04279,0.3465
406000,2,-2.53497,-72.1592,1.51814,0.357
407000,3,2.76829,-67.3096,0.897667,0.361
408000,2,-2.08768,-74.9081,3.25199,0.380556
409000,3,-0.0515231,-77.9945,1.69701,0.38
410000,2,2.33805,-73.8936,0.952547,0.343
411000,2,3.21141,-78.7716,1.68103,0.389
412000,3,4.39949,-88.3642,1.72643,0.4
413000,0,1.9358,-77.4482,0.121659,0.378444
414000,2,1.92342,-72.9156,0.41209,0.367714
415000,0,1.01939,-96.922,0.596274,0.424
416000,0,0.857963,-103.361,0.678167,0.406
417000,0,1.70587,-86.6755,0.349911,0.37975
418000,4,0.652805,-79.5231,1.55508,0.3745
419000,2,-0.449869,-82.7898,2.46289,0.383
420000,0,1.47272,-71.1547,0.583694,0.383333
421000,0,1.25603,-63.6561,0.805258,0.371
422000,4,-0.168424,-72.3471,2.75876,0.3819
423000,1,2.11979,-70.9589,1.33885,0.361
424000,2,-2.3662,-71.9117,2.28261,0.361
425000,0,1.15332,-106.816,0.242646,0.415222
426000,2,-1.61564,-75.0882,0.809736,0.3545
427000,2,-0.53348,-78.7875,1.89252,0.387
428000,2,0.0628635,-85.585,0.921256,0.354
429000,0,2.03816,-78.8001,0.019539,0.363167
430000,0,0.828942,-75.2888,1.23037,0.357
431000,2,4.08797,-65.449,0.688954,0.402556
432000,4,3.91246,-57.7184,1.5,0.332
433000,3,1.62433,-67.5867,1.37047,0.343
434000,1,-0.548636,-78.8729,1.4326,0.396
435000,3,-2.58107,-70.4462,2.01797,0.377714
436000,2,2.30849,-73.2616,1.04696,0.351
437000,2,1.47234,-91.8987,1.56952,0.379429
438000,0,2.03679,-87.809,0.01655,0.401
439000,0,1.07569,-110.299,0.499074,0.416786
440000,1,2.26946,-98.446,0.0412847,0.39
441000,0,1.54413,-98.0145,0.0311297,0.451
442000,0,0.913413,-95.7718,0.657238,0.4
443000,2,-1.97076,-86.4779,1.43053,0.366429
444000,2,0.838907,-78.3904,2.27753,0.389
445000,2,0.637321,-63.5159,3.38691,0.362
446000,2,-3.1261,-69.9785,3.36024,0.341
447000,2,-0.616035,-67.6801,2.12508,0.306
448000,2,0.493833,-68.2809,0.997047,0.346
449000,2,1.75628,-71.0736,0.694045,0.36
450000,2,-0.426538,-73.9761,2.13503,0.371
451000,2,-1.21235,-78.7244,3.8442,0.335
452000,1,2.38719,-82.6767,1.00162,0.380857
453000,1,0.784944,-95.1277,0.534572,0.416273
454000,1,3.47351,-76.398,0.614045,0.3845
455000,2,-0.0197625,-67.3271,1.51013,0.35675
456000,4,-3.84139,-66.3008,2.43124,0.348
457000,3,-0.993982,-70.7897,2.83545,0.307
458000,0,1.75434,-83.3167,0.299118,0.3665
459000,1,3.4525,-73.7821,0.512528,0.377
460000,1,2.08853,-97.2622,0.55897,0.408
461000,1,1.58824,-82.6584,1.21524,0.382
462000,2,0.730467,-81.8572,0.612502,0.3794
463000,2,0.375084,-103.84,1.76439,0.374
464000,3,1.57546,-88.5852,2.50422,0.393
465000,2,-0.699489,-83.1193,1.86377,0.402
466000,2,2.58373,-78.261,1.11724,0.395
467000,3,3.45465,-77.368,1.1686,0.402
468000,2,1.93272,-83.0289,0.606321,0.41
469000,2,-0.73823,-80.2289,3.05681,0.383
470000,0,1.22212,-72.2491,0.839097,0.386727
471000,0,1.81094,-70.779,0.249563,0.369
472000,3,2.59947,-80.2844,1.60797,0.390667
473000,1,0.831659,-98.9082,1.74687,0.413417
474000,1,1.95048,-74.7633,1.45278,0.383667
475000,3,-0.486614,-93.0155,4.49038,0.372333
476000,2,3.00164,-85.797,1.06244,0.362
477000,2,-2.34916,-93.9333,3.55137,0.406
478000,2,1.77739,-88.2137,1.31382,0.405
479000,2,-1.9973,-86.5214,4.95153,0.368
480000,4,-4.74394,-82.2653,3.47677,0.411
481000,0,1.29696,-97.7639,0.434998,0.430375
482000,0,-0.0433176,-71.0448,2.10129,0.38225
483000,2,2.54359,-92.3312,0.42752,0.392667
484000,3,1.09639,-74.6164,3.37046,0.386
485000,4,-0.233763,-83.1518,4.13033,0.366
486000,0,1.63202,-89.4352,0.156686,0.41
487000,0,1.71914,-104.034,0.171093,0.410604
488000,0,1.55736,-91.468,0.175695,0.37
489000,2,1.8834,-85.2132,1.47678,0.39725
490000,1,3.28598,-101.38,0.224096,0.408
491000,1,0.151698,-86.7721,1.18489,0.389
492000,0,2.01686,-89.5008,0.0369169,0.3756
493000,0,1.94269,-87.2514,0.11038,0.403
494000,0,0.865283,-98.5181,1.18038,0.403
495000,1,1.0306,-82.7198,1.33877,0.387
496000,0,0.0361335,-78.8468,2.01784,0.375
497000,0,1.54291,-104.504,0.32462,0.393667
498000,1,0.859172,-106.015,2.1667,0.4097
499000,3,3.70758,-112.936,0.678305,0.3788
500000,2,2.38995,-118.588,1.33149,0.431
501000,1,1.84908,-79.3885,1.3142,0.3632
502000,3,2.42069,-91.3568,1.47246,0.4305
503000,2,2.03077,-85.2091,1.52017,0.402
504000,0,0.472475,-108.193,1.21367,0.407833
505000,0,1.22119,-109.4,0.456409,0.441
506000,0,1.96455,-94.8451,0.0902724,0.3932
507000,0,0.485473,-86.1215,1.56813,0.385
508000,0,1.84314,-83.1926,0.209778,0.363
509000,0,1.14248,-81.5092,0.911796,0.369
510000,2,1.83026,-90.9942,1.34423,0.395286
511000,3,1.35106,-87.9674,2.53233,0.4
512000,0,1.90651,-85.5898,0.14959,0.398
513000,0,1.85757,-74.7624,0.199559,0.383
514000,0,0.912332,-97.2152,0.88591,0.417778
515000,1,2.78395,-104.868,0.559053,0.425
516000,1,0.982317,-92.3804,1.00519,0.411
517000,1,2.57151,-103.082,1.20699,0.413
518000,0,0.52546,-93.5224,1.25095,0.436
519000,0,1.21251,-77.6064,0.840071,0.374333
520000,0,1.62202,-81.2202,0.437479,0.346
521000,0,1.92653,-79.7479,0.13162,0.349
522000,1,1.43673,-69.9646,0.39127,0.37
523000,0,1.98838,-79.5899,0.0663542,0.333
524000,0,1.9194,-90.3563,0.131715,0.408
525000,1,1.06992,-88.1018,2.18427,0.418
526000,0,0.692357,-96.3917,1.19169,0.415103
527000,0,1.77714,-99.6616,0.164358,0.377
528000,0,1.684,-95.6852,0.248871,0.434
529000,0,1.07812,-91.2759,0.843275,0.4
530000,0,1.23347,-112.911,0.598676,0.378
531000,0,1.43014,-92.793,0.473803,0.439
532000,0,0.640949,-88.0517,1.26144,0.39
533000,0,1.60111,-97.0205,0.0952537,0.410333
534000,0,0.262902,-82.0962,1.79125,0.379444
535000,3,-1.62914,-95.823,2.11896,0.395083
536000,0,1.57332,-95.5782,0.294944,0.40925
537000,1,0.966049,-107.408,1.64551,0.423
538000,0,1.49625,-88.9018,0.299745,0.4072
539000,0,1.72627,-101.598,0.00267732,0.412
540000,0,1.47051,-71.9739,0.587311,0.377
541000,0,1.67897,-99.9839,0.057145,0.4155
542000,0,0.837844,-82.8398,0.988563,0.403
543000,0,1.57963,-98.06,0.137203,0.419
544000,0,1.60805,-85.6268,0.449387,0.37475
545000,0,1.87488,-78.2173,0.182187,0.409
546000,0,1.81754,-72.2342,0.239201,0.363
547000,2,2.30006,-82.9575,1.43188,0.3875
548000,0,1.8412,-100.551,0.0829936,0.421818
