generation,N_shifts,logPrior,logLik,eventRate,acceptRate
50000,3,-4.09408,-53.9731,1.77307,0.433
51000,5,-3.65292,-52.4736,2.11265,0.423
52000,3,-4.1422,-53.5138,1.04442,0.382
53000,13,-6.38174,-63.2901,8.10674,0.3401
54000,7,-1.94256,-62.4572,2.9949,0.332
55000,8,-6.66467,-59.5228,3.89271,0.343
56000,8,-2.37643,-66.6517,4.73614,0.368
57000,8,-4.23261,-74.3207,3.89385,0.386533
58000,9,-8.33564,-71.7316,4.91759,0.382
59000,8,-11.0929,-74.0299,3.90373,0.355
60000,8,-11.2348,-75.7077,6.81416,0.38
61000,10,-14.8467,-87.0915,10.4538,0.45
62000,10,-7.0352,-75.3145,7.99363,0.4197
63000,5,-3.98192,-41.5363,2.40663,0.361909
64000,4,-9.74493,-35.5732,2.81916,0.395
65000,4,-0.283116,-45.5978,1.8129,0.375
66000,3,-6.2879,-39.1642,1.07357,0.342
67000,4,-5.30396,-41.178,3.83492,0.331
68000,4,-2.92043,-41.7975,2.7629,0.357
69000,4,-14.9671,-40.1439,3.0049,0.35
70000,6,-6.69988,-65.5455,4.70606,0.39975
71000,6,-3.09265,-70.829,3.2695,0.364
72000,8,0.918142,-69.152,6.13182,0.372
73000,8,-3.60117,-66.2703,4.25287,0.424
74000,7,-4.3881,-65.5959,2.4611,0.395
75000,4,-7.4658,-76.648,1.23608,0.421571
76000,5,-6.7517,-73.7647,2.1063,0.388
77000,10,-4.65654,-53.2019,3.42093,0.372667
78000,11,-4.37928,-54.5853,8.162,0.377
79000,6,-1.2448,-74.8988,1.97097,0.405333
80000,9,-3.94677,-77.6975,5.85166,0.452
81000,11,-9.37744,-65.7021,6.9966,0.38708
82000,8,-8.95969,-64.3665,6.68922,0.376
83000,9,-0.252511,-58.7042,4.86398,0.383
84000,11,-2.76927,-60.872,5.17511,0.389
85000,10,-1.28657,-48.9729,3.48867,0.393
86000,13,-11.684,-46.5842,8.67077,0.369
87000,3,-4.06454,-41.3211,1.94215,0.349333
88000,4,-1.02449,-30.4534,2.03925,0.375
89000,4,-4.73001,-38.0084,4.48695,0.374
90000,5,0.918168,-35.7542,4.75427,0.361
91000,3,-0.970769,-31.7234,1.83482,0.348
92000,8,-2.95953,-64.5091,7.32281,0.41275
93000,8,0.333244,-71.0069,3.29566,0.409
94000,8,2.78001,-72.5326,4.17366,0.432
95000,8,2.14952,-71.3587,2.9826,0.415
96000,7,-0.288756,-34.5896,4.40203,0.3745
97000,6,-0.197123,-40.2306,2.80684,0.33
98000,6,-2.13115,-37.6317,3.96776,0.363
99000,12,1.13875,-41.6773,5.02062,0.366
100000,12,-3.6361,-42.7514,5.02439,0.418
101000,8,-1.46726,-45.3014,3.82062,0.416
102000,3,-5.79025,-33.3444,1.392,0.366727
103000,7,-3.28714,-35.9026,4.29153,0.400333
104000,8,-4.23164,-30.4739,4.61218,0.353
105000,7,-4.05862,-26.7717,3.4607,0.283
106000,10,-2.42467,-33.9025,6.42927,0.3812
107000,6,-0.0338081,-25.1157,2.61529,0.335
108000,7,-5.26902,-27.6375,4.49702,0.355
109000,2,0.220321,-21.2616,1.42082,0.3125
110000,2,0.715528,-17.1944,1.41539,0.288
111000,6,1.10329,-16.9243,2.67883,0.296667
112000,7,2.65346,-18.2629,1.96704,0.333
113000,7,-1.05508,-21.3071,4.84492,0.348
114000,2,-0.157831,-24.8304,0.827106,0.3125
115000,3,-4.27525,-18.3974,0.649595,0.353
116000,3,0.306861,-20.1648,1.31464,0.344
117000,3,2.7925,-28.0192,1.8343,0.33
118000,6,-4.41995,-19.8025,2.78803,0.3416
119000,3,2.83354,-19.0717,0.528554,0.332
120000,6,-6.20505,-23.0346,5.43746,0.336
121000,2,2.13506,-22.7055,0.899208,0.3435
122000,2,1.14851,-17.5789,1.69247,0.279
123000,5,-1.92561,-19.1155,2.71405,0.2955
124000,2,1.49384,-18.8392,0.475448,0.3195
125000,4,-4.12941,-22.9102,2.94931,0.344
126000,4,4.56143,-22.72,1.04173,0.361
127000,5,-5.60136,-19.5262,8.97232,0.300286
128000,7,-1.58969,-22.2988,3.80246,0.319
129000,2,-2.56028,-29.3508,1.35122,0.343333
130000,6,3.17033,-19.6863,2.32936,0.323
131000,8,0.217526,-27.2137,4.34391,0.316
132000,5,5.43179,-12.3803,1.4021,0.2805
133000,2,-1.79982,-17.5232,1.67199,0.30575
134000,3,-0.785054,-27.5664,1.75075,0.315
135000,2,1.7583,-21.1286,1.11703,0.338
136000,2,-0.938347,-21.7656,1.54077,0.348
137000,2,0.553091,-23.4084,1.10752,0.317364
138000,4,4.00718,-20.922,0.93294,0.343
139000,3,4.39952,-22.1655,1.52772,0.351
140000,6,5.6816,-19.492,2.92647,0.27725
141000,5,7.68115,-19.4866,0.49753,0.31
142000,4,-2.02288,-25.4944,4.42173,0.344
143000,7,8.89818,-20.4486,2.61446,0.331
144000,3,0.677093,-24.7334,1.81557,0.3825
145000,5,4.60052,-24.9779,1.52898,0.332
146000,4,2.26547,-19.4998,2.53275,0.361
147000,3,-4.70373,-20.4964,6.52005,0.343
148000,6,5.3492,-20.2278,2.20445,0.3074
149000,4,3.55593,-4.87079,1.89103,0.293056
150000,4,-0.280315,-4.19659,5.17309,0.236
151000,4,0.0939143,-2.36432,4.63858,0.212
152000,5,3.08153,-8.83261,3.15921,0.267
153000,4,4.30077,-2.52061,2.04823,0.235
154000,5,-1.54351,-7.17334,3.09706,0.253
155000,4,0.182676,-7.96546,2.35064,0.288429
156000,2,3.11763,-17.9498,1.1819,0.327889
157000,3,1.01492,-21.1189,2.37645,0.375429
158000,2,-0.781085,-20.3848,3.05998,0.314
159000,4,1.08231,-19.795,2.27736,0.321
160000,2,1.36269,-17.7214,1.20254,0.305
161000,4,1.56622,-13.305,0.682661,0.285714
162000,2,0.440648,-21.1043,0.627684,0.3245
163000,3,0.128355,-23.1005,3.37267,0.319
164000,7,2.22898,-12.7093,3.82804,0.301222
165000,4,1.51035,-6.51655,3.32201,0.273
166000,4,3.40395,-2.96173,2.4832,0.26
167000,3,4.09213,-18.7021,0.924047,0.327
168000,5,3.53766,-13.9823,3.33865,0.292
169000,4,0.352707,-14.6908,1.5946,0.295
170000,5,1.63879,-14.3173,1.61445,0.248
171000,5,2.88549,-11.5184,2.607,0.291
172000,3,0.555317,-5.51111,1.16419,0.301
173000,3,3.47486,-5.76764,0.9239,0.333
174000,3,2.46003,-4.59391,1.47913,0.277
175000,5,-2.24924,-12.2232,3.65965,0.281
176000,6,-6.47366,-11.0802,6.3408,0.275
177000,5,-1.16614,-12.2735,1.32637,0.301
178000,4,-3.77201,-10.1413,4.91384,0.292
179000,3,-2.64161,-6.5316,4.0767,0.325
180000,3,1.97434,-9.50493,1.70025,0.315333
181000,3,2.39565,-9.98832,1.62252,0.307
182000,3,2.29833,-8.309,1.2895,0.321
183000,5,-7.90282,-8.8198,4.53667,0.273318
184000,3,-2.21808,-23.2364,2.51536,0.362333
185000,3,4.17771,-8.98985,0.685683,0.309667
186000,3,2.39134,-15.0062,0.776181,0.329
187000,3,4.46315,-12.7103,0.334381,0.32
188000,4,-2.60487,-11.0663,4.48586,0.2662
189000,3,0.957447,-12.0357,1.19662,0.2974
190000,5,2.67618,-9.79391,2.06282,0.2515
191000,7,-2.14756,-8.83523,3.95702,0.27
192000,5,-3.89823,-4.76384,4.05277,0.252
193000,4,-4.57729,-3.11414,1.60343,0.243
194000,3,1.91384,-7.84764,2.45046,0.330429
195000,4,-0.749281,-6.37934,2.17796,0.2235
196000,3,3.33137,-8.64677,0.683118,0.3095
197000,3,2.23162,-9.91258,2.06243,0.302
198000,3,1.91641,-9.81766,1.31386,0.315
199000,4,-2.73011,-4.60272,3.26177,0.2748
200000,4,0.0221621,-6.84914,1.8416,0.2604
201000,3,-0.0528359,-7.11483,2.69718,0.337
202000,3,-0.879139,-14.3947,2.80188,0.31
203000,5,-0.299511,-1.66227,5.05071,0.270667
204000,4,3.98025,-4.64018,2.22952,0.263
205000,4,1.1773,-23.1309,4.09903,0.342286
206000,4,1.26747,-3.40634,2.13674,0.288
207000,3,0.666066,-23.3797,3.23023,0.3725
208000,4,1.78984,-26.6139,1.71036,0.362
209000,4,3.21349,-16.0328,3.425,0.319143
210000,3,-1.92247,-6.98387,4.01577,0.276
211000,1,-1.37432,-22.9298,1.9665,0.338667
212000,2,0.854602,-22.1361,1.79628,0.307
213000,2,1.03068,-21.3557,0.646259,0.359
214000,3,-2.0798,0.365475,2.36301,0.25525
215000,4,-0.604073,-4.39731,0.987879,0.273
216000,3,-4.025,-3.74791,2.42998,0.287
217000,2,1.07009,-19.526,1.7492,0.35775
218000,3,3.22546,-18.9991,1.22499,0.34
219000,4,-0.107748,-3.8828,3.73148,0.272
220000,5,-4.2539,-10.3507,3.36868,0.29
221000,3,-0.550807,-3.13596,1.84103,0.274
222000,3,2.55292,-0.257802,0.581365,0.251
223000,4,-0.49614,-1.57897,1.73374,0.317857
224000,4,-2.26462,-1.69174,4.71395,0.197
225000,7,0.879382,-7.11766,5.82856,0.267
226000,2,0.941955,-21.2179,2.34334,0.319625
227000,5,-0.215085,-8.93505,2.61136,0.256217
228000,3,2.67905,-10.1703,1.84818,0.244333
229000,4,2.13718,-6.10339,3.17579,0.272
230000,4,2.51359,-18.8226,1.95641,0.333
231000,4,0.878025,-18.2482,2.89585,0.347
232000,2,-0.43049,-16.9272,0.609784,0.339
233000,5,4.19956,-6.43653,2.88567,0.281545
234000,5,4.99461,-5.30658,2.84213,0.217667
235000,6,4.23941,-6.93341,4.08346,0.273
236000,5,5.7847,-1.63123,1.62055,0.262
237000,5,0.321354,-6.583,4.71869,0.28
238000,4,-1.4289,-9.05941,5.55078,0.281
239000,5,2.00694,-2.92054,5.01489,0.285
240000,5,6.56397,-1.04376,1.76109,0.224
241000,3,3.97737,2.12216,1.50665,0.27275
242000,3,3.68631,-0.704215,0.817843,0.271
243000,4,4.48031,-5.24451,0.887781,0.289
244000,3,3.23062,3.67708,1.38888,0.306
245000,4,3.14625,-1.08061,4.11365,0.249
246000,4,3.50892,7.55131,4.1916,0.248
247000,3,4.36237,4.24059,1.86838,0.22
248000,3,4.39531,-10.6871,1.73173,0.237
249000,4,3.25995,-1.46151,2.80951,0.237
250000,4,4.89162,1.58095,2.70565,0.23
251000,4,4.32335,-4.98513,0.581373,0.270955
252000,7,4.91623,-11.0705,4.39611,0.275667
253000,6,5.89537,-9.85748,2.6178,0.227
254000,8,3.20377,-7.06928,6.33134,0.243
255000,6,5.31258,-6.06362,2.10765,0.256
256000,3,0.729853,-15.3393,2.23588,0.324625
257000,2,1.12031,-13.1577,0.778112,0.33
258000,2,2.66363,-13.9274,0.664116,0.373
259000,4,-0.185749,-13.4575,1.50226,0.321
260000,4,3.09626,-9.35922,1.7276,0.238667
261000,5,3.96818,-5.32875,0.750289,0.26
262000,5,2.21949,-7.70299,1.69236,0.26
263000,3,1.76294,-6.27377,1.25569,0.264375
264000,3,0.296756,-8.3631,1.62403,0.247
265000,4,-2.16912,-7.28622,5.07501,0.263667
266000,4,0.146477,-7.85834,1.17547,0.25
267000,6,0.544125,-9.73039,3.31633,0.26
268000,4,1.13732,-3.8534,3.55258,0.276056
269000,3,2.71795,-2.13672,1.79444,0.305
270000,4,-0.122413,-5.23343,3.02947,0.287
271000,4,-1.52947,-5.54114,4.44851,0.27875
272000,3,4.08721,3.49817,0.60806,0.2895
273000,3,3.38106,0.487775,1.78755,0.246
274000,3,3.09786,1.70893,1.32166,0.277
275000,4,-0.293133,-2.50715,3.28915,0.254
276000,4,4.4662,-4.33876,1.55745,0.2854
277000,3,1.70874,-6.53051,1.79149,0.268
278000,3,1.2805,-8.49356,1.14984,0.259
279000,4,1.75337,-12.3891,1.70789,0.279
280000,5,2.64038,-26.1986,2.63265,0.331143
281000,4,5.33069,-17.8918,1.6502,0.38
282000,3,3.30364,-22.4335,1.3069,0.378
283000,3,2.8269,-22.9825,1.57493,0.383
284000,4,2.37574,-15.4853,0.993255,0.2988
285000,5,3.19931,-6.83322,1.69974,0.2713
286000,5,4.55778,-7.23384,2.90366,0.268
287000,3,4.36244,-11.4251,1.62329,0.301333
288000,4,2.99197,-10.5972,2.62149,0.275
289000,4,-3.60619,-4.77178,7.1029,0.243
290000,3,1.33379,-10.6868,1.43817,0.208
291000,3,2.85807,-3.71565,2.97722,0.3005
292000,3,3.01348,-1.58173,1.63063,0.291
293000,5,1.99235,-3.45756,4.72173,0.269714
294000,4,2.40945,0.157916,0.700504,0.2775
295000,3,5.07819,2.48569,1.46445,0.284
296000,3,2.9217,-6.08319,1.19091,0.2745
297000,3,3.34179,-8.16693,2.92989,0.28
298000,3,3.87121,-14.1104,1.16816,0.265
299000,4,3.62278,-1.12433,2.18503,0.272167
300000,6,3.29071,-6.72507,3.37884,0.277
301000,5,3.54091,-10.3288,3.29922,0.326
302000,4,4.70411,-7.09237,1.787,0.348
303000,6,3.24932,-6.8956,3.64626,0.2682
304000,5,3.37473,-5.05752,3.52863,0.271
305000,4,1.36079,-3.84644,1.68104,0.28725
306000,4,2.45254,-9.14877,2.72904,0.29775
307000,7,-2.44948,-8.87684,6.09934,0.267
308000,6,2.50698,-2.47744,4.89945,0.266
309000,5,7.12264,-3.22897,1.03642,0.287
310000,4,-2.71677,-4.54075,4.46138,0.288333
311000,4,0.463566,-10.2339,2.32164,0.298
312000,5,3.62021,-1.0135,2.9792,0.281667
313000,5,3.73789,-1.31551,2.58198,0.259
314000,4,0.179988,-10.1725,3.25001,0.2985
315000,3,3.39151,-4.1248,0.55166,0.262
316000,3,-0.309304,-1.13562,1.48004,0.199
317000,3,-0.659326,-5.44259,1.70767,0.205
318000,4,-3.41074,-11.0422,2.2189,0.287
319000,3,1.64984,-0.224175,0.993225,0.271333
320000,6,2.76609,-4.02201,2.3383,0.276
321000,7,-1.1644,-7.06827,3.08821,0.2645
322000,6,0.578315,-6.71318,2.71061,0.269111
323000,5,1.83932,-9.5184,3.19594,0.254
324000,3,4.79597,-4.19974,1.26198,0.2955
325000,3,3.41754,-0.282325,1.96181,0.316
326000,4,1.25489,-8.90886,3.52523,0.258125
327000,3,2.49436,-10.925,1.08709,0.3185
328000,3,1.38133,-6.45268,2.99864,0.286
329000,6,5.11645,-12.4467,2.85211,0.279333
330000,5,6.40229,-8.72314,1.58484,0.261
331000,7,5.75394,-5.52192,3.3323,0.24625
332000,3,2.63626,1.06625,1.89444,0.285857
333000,4,2.76425,-16.9695,2.45545,0.309333
334000,3,-0.212551,-8.08201,3.20501,0.281
335000,7,6.77091,-3.68512,2.57599,0.253
336000,5,3.92148,0.288129,2.56195,0.26
337000,3,3.21468,-9.98586,1.62259,0.280667
338000,4,1.68694,-2.53363,3.35409,0.291
339000,4,2.62431,-1.11618,1.57384,0.28
340000,3,2.01897,1.71509,1.40802,0.262
341000,3,-0.175449,-1.10444,1.35073,0.256
342000,5,-0.839512,-9.27423,5.01554,0.300643
343000,3,0.862976,-14.7716,1.22946,0.309
344000,5,2.98216,-3.14829,3.79846,0.246875
345000,4,2.04171,1.51908,2.5386,0.271
346000,3,3.12218,0.978481,1.37561,0.3
347000,7,5.16309,0.51338,3.76263,0.266333
348000,6,2.90423,-1.66926,4.43765,0.267
349000,6,-1.90053,-15.1258,2.51011,0.325
350000,5,3.4912,-2.25551,1.76888,0.257
351000,6,1.41177,-7.6661,1.88929,0.228
352000,3,1.56357,-17.878,1.73237,0.332333
353000,6,3.04264,-1.77183,2.01531,0.2635
354000,6,0.629479,0.852445,4.50226,0.258
355000,6,-0.165991,-2.61788,3.15681,0.223
356000,7,1.10352,-3.87741,2.68576,0.215
357000,6,-5.19617,0.744393,4.60929,0.175
358000,7,2.00446,-11.0122,3.11667,0.2975
359000,8,5.88305,7.15816,2.46666,0.2035
360000,3,3.27536,-5.53509,1.14993,0.305278
361000,5,3.87404,1.11309,3.78034,0.2782
362000,6,3.11857,7.30154,4.64345,0.194667
363000,4,2.96851,-8.94213,2.52691,0.294667
364000,6,3.94014,5.41901,4.1399,0.1885
365000,6,7.31251,4.20271,2.50842,0.199
366000,6,3.38358,1.06004,3.83011,0.185
367000,5,-3.36953,-0.417505,5.27401,0.237
368000,5,-0.135292,-1.91066,4.33027,0.255
369000,4,3.43377,-1.00573,2.21634,0.265125
370000,3,2.78175,-5.78434,1.41866,0.309286
371000,4,2.5648,-6.73397,2.56524,0.312
372000,3,2.42134,-11.3596,1.46115,0.311
373000,6,0.615983,-7.76694,3.81615,0.239933
374000,4,-0.156284,-4.65374,2.65565,0.274
375000,7,-3.02266,-4.09101,7.74927,0.255
376000,5,2.13377,-5.22952,1.88365,0.327
377000,6,2.08443,-12.519,3.26413,0.2375
378000,4,-0.0422413,-8.35827,0.902181,0.3375
379000,4,3.74382,-5.96089,2.67974,0.2965
380000,2,3.26338,-9.55249,0.268495,0.326
381000,2,3.53325,-6.00789,0.712137,0.313
382000,2,1.70056,-5.12433,1.62057,0.304
383000,4,0.383914,-9.45816,2.00436,0.249667
384000,4,2.13991,-11.9703,1.01354,0.250286
385000,2,2.29609,-5.94222,1.8291,0.335333
386000,2,3.51197,-5.64655,0.672902,0.299
387000,4,-6.00793,-6.51738,6.44882,0.243333
388000,4,-2.28036,-9.68625,3.60613,0.239
389000,4,-4.41061,-8.82519,3.7903,0.255167
390000,2,0.974252,-3.86105,0.837271,0.334
391000,2,-0.326881,-5.27574,2.21565,0.35
392000,4,-0.582162,-9.21757,2.24651,0.262
393000,5,0.339658,-8.80314,2.34102,0.319733
394000,6,5.47045,-2.38797,1.88505,0.261
395000,5,3.84003,-4.23312,2.79112,0.236
396000,7,4.14718,-10.6089,3.72098,0.267
397000,2,4.09186,-3.16636,0.88481,0.355
398000,3,1.42888,-2.91208,3.16301,0.342
399000,4,3.22301,-2.12366,2.85791,0.24675
400000,4,3.51602,-5.1318,2.1722,0.216
401000,5,3.97567,0.0737238,2.82551,0.214
402000,3,2.54575,-9.25562,2.08685,0.317111
403000,3,3.77791,-10.627,1.26356,0.298
404000,4,7.76694,-7.71837,0.625645,0.31
405000,4,1.28345,-3.87173,1.86444,0.256222
406000,4,3.60094,-7.40792,1.54179,0.247
407000,4,1.77294,0.570298,2.52118,0.202
408000,4,0.0206467,-8.3892,2.40116,0.204
409000,2,1.46956,-2.44369,1.56818,0.329273
410000,5,1.03848,-1.05693,3.84638,0.248
411000,3,0.0150094,-9.62198,1.6453,0.317857
412000,3,2.54805,-5.33128,1.21574,0.297
413000,5,5.86918,-8.00326,1.96613,0.333
414000,4,4.10482,-13.0172,1.04636,0.328
415000,4,5.82303,-5.24614,1.10575,0.285
416000,3,2.24635,-10.3215,1.61637,0.308
417000,5,6.02603,-5.28526,1.83692,0.237571
418000,3,3.92244,-6.04823,1.37688,0.331111
419000,2,0.192332,-7.41351,2.16165,0.332
420000,3,2.46078,-7.50712,1.65287,0.307
421000,1,2.4413,-10.1068,0.535694,0.352
422000,3,4.62165,-11.2582,1.02167,0.308167
423000,5,-3.20952,-16.0287,1.98065,0.231
424000,1,2.60916,-4.82346,0.811751,0.351667
425000,1,2.03795,-7.13819,0.969383,0.318
426000,1,1.95286,-11.9749,1.15766,0.382
427000,1,1.63549,-4.51388,1.81601,0.358
428000,10,1.9203,-10.3045,6.32385,0.2644
429000,8,1.69977,-2.42162,6.71467,0.238
430000,5,1.40032,-1.0079,2.20198,0.229
431000,1,1.88792,-7.4485,1.39512,0.349
432000,4,3.36382,-5.70416,3.52491,0.3164
433000,5,3.53203,-1.16551,1.26458,0.228
434000,6,-0.6787,-2.31704,3.87662,0.204
435000,7,-0.258226,1.8527,4.6806,0.191
436000,7,3.66648,1.93996,3.30409,0.183
437000,2,2.71291,-7.26058,0.535648,0.3435
438000,6,6.77064,1.79745,1.9096,0.204
439000,6,3.79687,0.95086,3.11043,0.207
440000,7,1.58298,-0.857041,4.96696,0.245
441000,6,3.31376,2.26416,3.1549,0.203
442000,7,4.63969,-1.12572,1.94427,0.178
443000,5,2.51656,3.21541,3.93436,0.177
444000,5,4.02274,-0.773305,3.10439,0.201
445000,5,3.64803,-6.995,2.59561,0.234036
446000,2,2.73909,-5.75047,1.4859,0.326889
447000,2,-0.329603,-4.5067,2.53374,0.345
448000,5,5.34255,-10.1599,1.99493,0.318937
449000,5,2.89424,-9.19143,2.45685,0.348
450000,5,1.49012,-5.16682,2.50385,0.2818
451000,5,5.78259,-7.5984,1.7897,0.274
452000,4,4.53781,-10.2658,1.20788,0.285
453000,5,2.46513,-3.78658,1.91062,0.229444
454000,5,4.3895,-9.81623,2.79773,0.224
455000,7,4.67754,-3.30677,5.07054,0.22
456000,7,6.53652,-7.00699,3.66574,0.254
457000,6,4.10181,-3.10473,3.44876,0.275
458000,5,5.31287,-2.82096,2.82356,0.271
459000,4,1.87061,-2.28218,4.02373,0.275
460000,6,0.948738,-2.764,3.14191,0.251333
461000,2,2.43834,-8.28822,1.72863,0.341714
462000,3,3.54277,-9.91745,1.18615,0.310923
463000,4,2.90876,-4.46622,2.18093,0.299
464000,3,3.58381,-8.46489,1.20718,0.279
465000,3,1.18677,-6.74151,2.90475,0.307
466000,2,0.58355,-7.55864,1.84319,0.303
467000,4,-3.08048,-7.2479,2.84102,0.318
468000,6,3.22632,-9.15379,3.04725,0.2245
469000,5,-0.495476,-12.5706,3.61529,0.2578
470000,6,-1.01885,-15.6434,3.58897,0.287
471000,4,-0.426217,-11.1386,1.82083,0.279
472000,5,3.11632,-12.3611,2.85912,0.26825
473000,2,-0.339328,-9.09551,1.37551,0.3215
474000,6,3.18381,-7.85831,4.75755,0.265
475000,4,3.41599,-10.8613,2.23865,0.3275
476000,4,2.93426,-5.58736,2.83596,0.2722
477000,5,1.67416,-8.20264,2.78074,0.262
478000,5,1.35756,-4.78287,1.32888,0.255
479000,4,0.767721,-3.81007,1.77906,0.307857
480000,2,0.403166,-6.18137,2.15443,0.334
481000,1,0.77552,-12.2419,1.70641,0.335
482000,4,-1.9698,-6.25485,5.05934,0.22925
483000,4,0.319651,-7.24295,2.88563,0.221
484000,1,1.17368,-11.4252,1.99429,0.391333
485000,1,2.00314,-6.99656,1.16972,0.307
486000,4,1.2352,-0.716994,2.83333,0.195
487000,4,0.919416,-6.10213,3.68208,0.175
488000,4,-1.2003,0.479493,2.89924,0.21
489000,1,2.11402,-8.77018,0.115136,0.35075
490000,5,0.959681,-6.68726,2.94389,0.285167
491000,3,2.72037,-7.81443,1.86345,0.3485
492000,3,3.12247,-9.86556,1.5608,0.309
493000,1,0.959509,-17.1295,0.529465,0.385
494000,6,1.51354,-2.45984,3.44419,0.183667
495000,5,2.43101,-11.6216,1.13142,0.193
496000,6,0.160469,0.121769,4.11183,0.185
497000,1,2.23547,-9.44141,0.6488,0.35975
498000,3,0.518074,-2.91324,1.6324,0.310684
499000,5,-5.61864,-8.21217,6.86827,0.297
500000,5,0.193866,-12.0908,2.20791,0.389
501000,3,-1.86036,-5.24902,3.63618,0.34
502000,4,2.05184,-4.1389,2.82254,0.322
503000,4,1.55729,-6.10171,1.75843,0.34
504000,3,1.98257,-6.61995,1.67825,0.299
505000,5,-1.0368,3.44924,2.35796,0.171111
506000,6,-2.36196,-4.53215,3.66946,0.179
507000,5,-4.4443,-13.1779,1.5575,0.179
508000,5,-10.4349,-3.40942,3.44372,0.205
509000,4,-6.98767,-4.07537,1.08839,0.172
510000,4,-6.35461,0.486082,1.67798,0.162
511000,5,-1.35911,-5.627,2.04039,0.166
512000,4,3.25779,-3.28181,1.37629,0.30825
513000,4,5.62114,-7.0502,2.39419,0.317
514000,3,3.20393,-5.4391,2.1966,0.333
515000,4,1.82081,-5.88003,2.38507,0.28268
516000,1,2.46785,-6.0992,0.825189,0.349947
517000,2,0.539383,-1.10928,2.42021,0.295
518000,2,3.23207,-1.22716,0.304007,0.33
519000,2,3.715,-2.85863,0.139974,0.289
520000,4,3.72477,-5.4144,3.61505,0.307833
521000,2,3.47201,-4.49743,0.783924,0.3
522000,4,-0.0737691,-15.0538,1.78313,0.276429
523000,5,-0.478547,-17.1378,3.70704,0.271
524000,5,-1.68466,-16.2773,3.79436,0.302
525000,7,2.06076,-21.2347,2.65244,0.313
526000,3,3.06922,-2.72654,1.0413,0.308333
527000,3,1.44256,-3.18783,3.34412,0.315
528000,3,4.04397,-3.35887,2.02791,0.312
529000,3,3.51359,-4.53149,1.89175,0.312
530000,2,0.281866,-1.41723,2.85736,0.317333
531000,3,-1.88243,-4.1489,2.31473,0.322
532000,5,4.20512,-8.55884,2.61024,0.20319
533000,2,2.55616,-2.24769,1.32714,0.3115
534000,5,-0.765772,-4.08433,6.62235,0.299
535000,3,4.40792,-3.15237,1.63467,0.307
536000,2,3.26625,-4.57581,0.587958,0.339
537000,7,3.06399,-9.09409,2.72889,0.292083
538000,2,2.56811,-2.53201,0.771466,0.339
539000,3,4.62001,-3.40208,2.26578,0.3276
540000,5,8.07194,-6.66569,2.55228,0.324
541000,3,5.50012,-10.8712,1.04027,0.324
542000,3,4.24288,-8.33059,2.17605,0.316
543000,3,3.7823,-12.0397,2.92322,0.306
544000,1,0.0194513,-12.8496,1.17987,0.343
