generation,leftchild,rightchild,abstime,betainit,betashift
17000,Pneumocystidomycetes,Schizosaccharomycetes,448.778,0.144757,-0.0185227
17000,Sordariomycetes,Eurotiomycetes,585.517,2.05676,-0.0827938
17000,Dothideomycetes,Sordariomycetes,490.956,0.0812211,0.0264115
17000,Neocallimastigomycetes,Chytridiomycetes,116.665,0.856172,-0.0278492
18000,Ustilaginomycetes,Neocallimastigomycetes,0,22.8603,0.146894
18000,Tremellomycetes,Agaricomycetes,543.708,0.140696,0.0532525
18000,Ustilaginomycetes,Malasseziomycetes,579.206,0.463438,-0.0105513
18000,Pucciniomycetes,Microbotryomycetes,585.604,0.857538,-0.0212988
18000,Pneumocystidomycetes,Schizosaccharomycetes,475.585,0.27148,-0.0185227
18000,Sordariomycetes,Eurotiomycetes,592.763,3.58698,-0.0827938
18000,Dothideomycetes,Sordariomycetes,446.344,0.242421,0.0264115
18000,Neocallimastigomycetes,Chytridiomycetes,107.552,1.52565,-0.0278492
19000,Ustilaginomycetes,Neocallimastigomycetes,0,17.1601,0.0105581
19000,Ustilaginomycetes,Malasseziomycetes,672.207,0.637799,-0.0105513
19000,Tremellomycetes,Agaricomycetes,547.241,0.0605839,0.0243449
19000,Microbotryomycetes,NA,734.746,0.106241,-0.0186456
19000,Pucciniomycetes,Microbotryomycetes,589.587,0.589865,-0.0212988
19000,Pneumocystidomycetes,Schizosaccharomycetes,452.878,0.265181,-0.0185227
19000,Sordariomycetes,Eurotiomycetes,592.532,2.00526,-0.0827938
19000,Dothideomycetes,Sordariomycetes,403.539,0.203528,0.0264115
19000,Neocallimastigomycetes,Chytridiomycetes,58.6483,1.55962,-0.0278492
20000,Ustilaginomycetes,Neocallimastigomycetes,0,17.1601,0.0105581
20000,Ustilaginomycetes,Malasseziomycetes,673.542,0.518002,-0.0630581
20000,Tremellomycetes,NA,700.329,0.233148,-0.0316998
20000,Tremellomycetes,Agaricomycetes,526.269,0.122731,0.0243449
20000,Pucciniomycetes,Microbotryomycetes,546.332,0.582575,-0.0654519
20000,Pucciniomycetes,Microbotryomycetes,599.724,0.426663,-0.0212988
20000,Pneumocystidomycetes,NA,679.083,0.448458,-0.0632378
20000,Pneumocystidomycetes,Schizosaccharomycetes,433.344,0.227376,-0.0185227
20000,Saccharomycetes,NA,535.549,0.196569,0.00473226
20000,Sordariomycetes,Eurotiomycetes,592.532,1.05523,-0.0827938
20000,Dothideomycetes,Sordariomycetes,413.252,0.11882,0.0264115
20000,Pneumocystidomycetes,Saccharomycetes,390.204,0.990675,0.0179041
20000,Neocallimastigomycetes,Chytridiomycetes,17.1505,3.61316,-0.0278492
21000,Ustilaginomycetes,Neocallimastigomycetes,0,29.4429,0.0105581
21000,Ustilaginomycetes,Malasseziomycetes,727.804,0.540737,-0.0630581
21000,Tremellomycetes,NA,924.612,0.733088,0.0232411
21000,Tremellomycetes,Agaricomycetes,547.133,0.161169,0.0610107
21000,Pucciniomycetes,Microbotryomycetes,578.919,1.73176,-0.0212988
21000,Pneumocystidomycetes,Schizosaccharomycetes,437.818,0.263538,-0.0185227
21000,Saccharomycetes,NA,488.172,0.462032,-0.0428925
21000,Sordariomycetes,NA,908.898,0.213602,-0.0262835
21000,Sordariomycetes,NA,952.669,0.772789,0.100459
21000,Sordariomycetes,Eurotiomycetes,589.986,1.49701,-0.0827938
21000,Dothideomycetes,Sordariomycetes,401.757,0.108695,0.0264115
21000,Neocallimastigomycetes,Chytridiomycetes,17.1505,2.8365,-0.0278492
22000,Ustilaginomycetes,Neocallimastigomycetes,0,15.9648,0.049987
22000,Malasseziomycetes,NA,939.141,0.35817,-0.00826648
22000,Ustilaginomycetes,Malasseziomycetes,555.051,1.16157,-0.0751129
22000,Wallemiomycetes,NA,687.483,1.53006,-0.0141624
22000,Tremellomycetes,Agaricomycetes,576.492,0.693917,-0.107094
22000,Pucciniomycetes,Microbotryomycetes,610.056,4.90779,-0.0705863
22000,Schizosaccharomycetes,NA,913.557,0.232817,0.00819383
22000,Saccharomycetes,NA,779.171,0.212547,0.0327081
22000,Dothideomycetes,NA,758.515,0.321821,0.100393
22000,Pneumocystidomycetes,Saccharomycetes,377.491,0.241632,0.0928957
22000,Ustilaginomycetes,Pneumocystidomycetes,227.887,2.74539,0.0336368
22000,Neocallimastigomycetes,Chytridiomycetes,1.25809,0.861031,-0.019273
23000,Ustilaginomycetes,Neocallimastigomycetes,0,8.73153,0.0252111
23000,Malasseziomycetes,NA,905.024,0.377772,-0.00826648
23000,Ustilaginomycetes,Malasseziomycetes,551.762,1.66218,-0.0751129
23000,Tremellomycetes,Agaricomycetes,552.701,1.45668,-0.140484
23000,Pucciniomycetes,Microbotryomycetes,579.8,4.20772,-0.0705863
23000,Dothideomycetes,Sordariomycetes,535.286,1.1936,-0.0109347
23000,Pneumocystidomycetes,Saccharomycetes,370.844,0.151697,0.017114
23000,Ustilaginomycetes,Pneumocystidomycetes,229.619,3.18778,0.0336368
23000,Neocallimastigomycetes,Chytridiomycetes,1.25809,0.384511,-0.019273
24000,Ustilaginomycetes,Neocallimastigomycetes,0,5.52445,0.0252111
24000,Malasseziomycetes,NA,911.132,0.527871,-0.0179224
24000,Ustilaginomycetes,Malasseziomycetes,549.025,1.00502,-0.0751129
24000,Tremellomycetes,Agaricomycetes,571.137,0.888559,-0.140484
24000,Pucciniomycetes,Microbotryomycetes,579.8,4.12918,-0.0705863
24000,Schizosaccharomycetes,NA,961.564,0.244647,-0.045818
24000,Saccharomycetes,NA,777.04,0.0840549,0.0319059
24000,Sordariomycetes,Eurotiomycetes,574.138,1.24668,-0.0109347
24000,Pneumocystidomycetes,Saccharomycetes,277.938,1.32197,0.0141049
24000,Pneumocystidomycetes,Saccharomycetes,379.239,0.0770313,0.017114
24000,Neocallimastigomycetes,Chytridiomycetes,1.25809,0.900216,-0.019273
25000,Ustilaginomycetes,Neocallimastigomycetes,0,2.61922,0.0252111
25000,Malasseziomycetes,NA,909.854,0.721549,-0.0179224
25000,Ustilaginomycetes,Malasseziomycetes,543.504,1.54444,-0.0751129
25000,Wallemiomycetes,NA,827.759,0.347907,-0.0481339
25000,Tremellomycetes,Agaricomycetes,571.137,0.723272,-0.140484
25000,Pucciniomycetes,Microbotryomycetes,575.83,2.8124,-0.0705863
25000,Pneumocystidomycetes,NA,597.953,0.0997259,-0.0654691
25000,Dothideomycetes,NA,881.626,0.0149401,-0.034481
25000,Dothideomycetes,Sordariomycetes,526.337,0.992139,-0.0109347
25000,Pneumocystidomycetes,Saccharomycetes,337.064,0.0576389,0.017114
25000,Neocallimastigomycetes,Chytridiomycetes,7.70052,0.72479,-0.019273
26000,Ustilaginomycetes,Neocallimastigomycetes,0,3.63934,0.0252111
26000,Malasseziomycetes,NA,905.393,0.466392,-0.0179224
26000,Ustilaginomycetes,Malasseziomycetes,538.724,1.16644,-0.0751129
26000,Wallemiomycetes,NA,807.979,0.562501,-0.0481339
26000,Tremellomycetes,Agaricomycetes,570.018,2.39204,-0.140484
26000,Pucciniomycetes,Microbotryomycetes,579.573,0.0193633,0.0397614
26000,Pucciniomycetes,Microbotryomycetes,597.737,2.0628,-0.0705863
26000,Leotiomycetes,NA,602.632,0.295408,0.0202518
26000,Eurotiomycetes,NA,955.934,1.00507,0.0695553
26000,Dothideomycetes,Sordariomycetes,547.844,1.43187,-0.0109347
26000,Pneumocystidomycetes,Saccharomycetes,320.11,0.0385043,0.017114
26000,Neocallimastigomycetes,Chytridiomycetes,4.8174,0.824569,-0.019273
27000,Ustilaginomycetes,Neocallimastigomycetes,0,25.6,0.0455259
27000,Ustilaginomycetes,Malasseziomycetes,646.575,2.15694,-0.0377042
27000,Tremellomycetes,Agaricomycetes,626.43,0.0328344,0.0212681
27000,Pucciniomycetes,Microbotryomycetes,469.826,2.28165,-0.0212988
27000,Pneumocystidomycetes,Saccharomycetes,395.226,1.06641,-0.0185227
27000,Dothideomycetes,Sordariomycetes,467.861,0.338107,0.00739911
27000,Neocallimastigomycetes,Chytridiomycetes,19.464,0.811978,-0.0278492
28000,Ustilaginomycetes,Neocallimastigomycetes,0,28.9639,0.0455259
28000,Ustilaginomycetes,NA,952.895,0.0755339,0.03531
28000,Ustilaginomycetes,Malasseziomycetes,647.651,2.80228,-0.0377042
28000,Wallemiomycetes,NA,529.606,0.0559863,0.0214974
28000,Tremellomycetes,Agaricomycetes,626.43,0.0382412,0.0212681
28000,Pucciniomycetes,Microbotryomycetes,471.851,1.87649,-0.0212988
28000,Schizosaccharomycetes,NA,922.783,0.912844,-0.0867279
28000,Dothideomycetes,NA,827.517,1.65823,-0.0358226
28000,Sordariomycetes,NA,611.46,0.437616,0.0556338
28000,Dothideomycetes,Sordariomycetes,503.913,0.288235,0.00739911
28000,Pneumocystidomycetes,Saccharomycetes,390.672,2.12907,-0.0185227
28000,Neocallimastigomycetes,Chytridiomycetes,1.93216,0.656166,-0.0278492
29000,Ustilaginomycetes,Neocallimastigomycetes,0,28.9639,0.0455259
29000,Ustilaginomycetes,NA,962.334,0.144866,0.03531
29000,Ustilaginomycetes,Malasseziomycetes,645.872,2.92538,-0.0377042
29000,Wallemiomycetes,NA,966.438,1.16834,-0.0061227
29000,Tremellomycetes,Agaricomycetes,594.101,0.0119945,0.0212681
29000,Pucciniomycetes,Microbotryomycetes,469.561,1.93416,-0.0212988
29000,Schizosaccharomycetes,NA,916.007,0.912844,-0.0479782
29000,Leotiomycetes,NA,686.019,1.55159,-0.0513655
29000,Saccharomycetes,NA,758.253,0.468667,0.0820491
29000,Eurotiomycetes,NA,910.889,0.723939,-0.0732345
29000,Sordariomycetes,Eurotiomycetes,590.996,0.991469,0.0190622
29000,Dothideomycetes,Sordariomycetes,499.108,0.347141,0.00739911
29000,Pneumocystidomycetes,Saccharomycetes,394.087,1.2636,-0.0185227
29000,Neocallimastigomycetes,Chytridiomycetes,1.93216,0.656166,-0.0278492
30000,Ustilaginomycetes,Neocallimastigomycetes,0,28.9639,0.0455259
30000,Ustilaginomycetes,NA,955.579,0.111596,0.03531
30000,Ustilaginomycetes,Malasseziomycetes,652.991,3.14869,-0.0377042
30000,Wallemiomycetes,NA,939.712,1.08896,-0.0061227
30000,Tremellomycetes,Agaricomycetes,531.018,0.00709541,0.0212681
30000,Pucciniomycetes,Microbotryomycetes,470.209,0.708828,-0.0212988
30000,Pneumocystidomycetes,NA,932.258,0.257601,0.0937702
30000,Saccharomycetes,NA,696.687,0.454126,-0.107793
30000,Leotiomycetes,NA,663.461,1.02443,0.0865439
30000,Leotiomycetes,NA,831.511,0.651277,-0.0259874
30000,Eurotiomycetes,NA,607.041,0.051573,-0.00484222
30000,Sordariomycetes,Eurotiomycetes,592.635,0.991469,0.0190622
30000,Pneumocystidomycetes,Saccharomycetes,394.087,2.44615,-0.0185227
30000,Neocallimastigomycetes,Chytridiomycetes,1.93216,0.656166,-0.0278492
31000,Ustilaginomycetes,Neocallimastigomycetes,0,23.4085,0.0455259
31000,Ustilaginomycetes,NA,944.451,0.141158,-0.0329474
31000,Ustilaginomycetes,Malasseziomycetes,610.533,2.18489,-0.0378633
31000,Wallemiomycetes,NA,977.808,0.683621,-0.0391737
31000,Agaricomycetes,NA,651.939,0.0720327,-0.0911192
31000,Tremellomycetes,Agaricomycetes,531.018,0.0147128,0.0212681
31000,Pucciniomycetes,Microbotryomycetes,479.872,0.696542,-0.0212988
31000,Sordariomycetes,Eurotiomycetes,588.938,0.649963,-0.127407
31000,Pneumocystidomycetes,Saccharomycetes,389.19,2.08454,-0.0185227
31000,Neocallimastigomycetes,Chytridiomycetes,1.93216,0.831731,-0.0278492
32000,Ustilaginomycetes,Neocallimastigomycetes,0,23.3983,0.0455259
32000,Ustilaginomycetes,NA,978.212,0.401575,-0.00138213
32000,Ustilaginomycetes,Malasseziomycetes,610.533,0.898921,-0.0378633
32000,Wallemiomycetes,NA,969.804,0.683621,-0.0391737
32000,Tremellomycetes,Agaricomycetes,530.024,0.0115589,0.0585544
32000,Pucciniomycetes,Microbotryomycetes,470.393,0.575541,-0.0212988
32000,Dothideomycetes,NA,868.306,0.074458,0.0106673
32000,Sordariomycetes,Eurotiomycetes,588.938,0.821573,-0.127407
32000,Pneumocystidomycetes,Saccharomycetes,391.644,2.65202,-0.0185227
32000,Neocallimastigomycetes,Chytridiomycetes,1.93216,0.871352,-0.0278492
33000,Ustilaginomycetes,Neocallimastigomycetes,0,26.9125,0.0455259
33000,Ustilaginomycetes,NA,968.42,0.196183,0.00514963
33000,Ustilaginomycetes,Malasseziomycetes,736.963,0.853795,-0.0738289
33000,Wallemiomycetes,NA,614.764,5.53605,0.0430185
33000,Neocallimastigomycetes,Chytridiomycetes,42.6292,0.577536,-0.0292286
33000,Tremellomycetes,Agaricomycetes,528.195,0.0120596,0.0129452
33000,Pucciniomycetes,Microbotryomycetes,476.706,1.32251,-0.0212988
33000,Sordariomycetes,Eurotiomycetes,587.247,0.909661,-0.127407
33000,Pneumocystidomycetes,Saccharomycetes,393.665,1.5718,-0.0185227
34000,Ustilaginomycetes,Neocallimastigomycetes,0,21.2466,0.0455259
34000,Ustilaginomycetes,Malasseziomycetes,527.437,0.440899,0.00927576
34000,Ustilaginomycetes,Malasseziomycetes,713.991,0.588889,-0.0738289
34000,Wallemiomycetes,NA,809.474,0.725161,-0.0540709
34000,Tremellomycetes,Agaricomycetes,522.081,0.0302142,0.0129452
34000,Pucciniomycetes,Microbotryomycetes,506.971,1.41218,-0.0212988
34000,Schizosaccharomycetes,NA,953.76,4.66036,-0.0684771
34000,Sordariomycetes,Eurotiomycetes,587.247,0.890686,-0.127407
34000,Pneumocystidomycetes,Saccharomycetes,392.932,2.71011,-0.0185227
34000,Neocallimastigomycetes,Chytridiomycetes,14.7121,0.475741,-0.0292286
35000,Ustilaginomycetes,Neocallimastigomycetes,0,2.33184,0.060179
35000,Malasseziomycetes,NA,877.573,0.757417,-0.0314568
35000,Ustilaginomycetes,Malasseziomycetes,522.687,0.290029,-0.0646447
35000,Tremellomycetes,Agaricomycetes,549.3,1.82253,-0.140484
35000,Pucciniomycetes,Microbotryomycetes,537.009,3.41338,-0.0345022
35000,Sordariomycetes,Eurotiomycetes,592.934,1.64596,0.0190622
35000,Pneumocystidomycetes,Saccharomycetes,340.447,0.0538027,0.017114
35000,Neocallimastigomycetes,Chytridiomycetes,16.7636,0.470691,-0.019273
36000,Ustilaginomycetes,Neocallimastigomycetes,0,1.61518,0.060179
36000,Malasseziomycetes,NA,868.342,0.847898,-0.0314568
36000,Ustilaginomycetes,Malasseziomycetes,552.117,0.310312,-0.0646447
36000,Agaricomycetes,NA,743.613,0.178922,-0.0886312
36000,Tremellomycetes,Agaricomycetes,527.022,3.7966,-0.140484
36000,Pucciniomycetes,Microbotryomycetes,530.711,3.34255,-0.0345022
